,Zmutt / Hydrologie (Gornera_-_Debit_prise),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (1. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (2. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (3. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (4. Année précédente)
8/22/2019 13:15,16.722755,17.908546,11.787342,11.16136,10.478539
8/22/2019 13:30,17.804567,18.341499,12.134348,11.683307,10.729906
8/22/2019 13:45,18.799967,18.678976,12.584695,12.162513,10.990354
8/22/2019 14:00,19.508577,19.285109,12.903371,12.580084,11.268305
8/22/2019 14:15,20.323092,19.325592,13.21715,13.053039,11.625016
8/22/2019 14:30,20.958,19.32795,13.623558,13.42944,11.930962
8/22/2019 14:45,21.661755,19.632442,14.235267,13.900059,12.016217
8/22/2019 15:00,21.898684,19.777033,14.930741,14.416507,12.254935
8/22/2019 15:15,22.495134,20.102312,15.418734,15.002719,12.429628
8/22/2019 15:30,22.762533,20.485226,16.022867,15.449083,12.666345
8/22/2019 15:45,23.231237,20.633183,16.604,15.941457,12.743168
8/22/2019 16:00,23.2952,21.205664,16.974596,16.307961,12.579811
8/22/2019 16:15,23.535767,21.586008,17.272734,16.40855,12.483416
8/22/2019 16:30,23.536818,21.605658,17.5457,16.677959,12.328018
8/22/2019 16:45,23.529966,21.782158,17.970734,16.907679,12.2344
8/22/2019 17:00,23.337,21.92605,18.059177,17.064501,12.263863
8/22/2019 17:15,23.494097,22.126413,18.024422,17.029999,12.383372
8/22/2019 17:30,23.704887,22.105984,18.142,16.892347,12.512506
8/22/2019 17:45,23.734217,22.124849,18.212275,16.796875,12.594533
8/22/2019 18:00,23.656,21.952711,18.031288,17.067156,12.655869
8/22/2019 18:15,23.536217,22.069296,17.888803,16.952703,12.645039
8/22/2019 18:30,23.467684,22.0856,17.918404,16.734034,12.695409
8/22/2019 18:45,23.358749,21.957008,17.829067,16.108208,12.669633
8/22/2019 19:00,23.155483,21.850416,17.759525,15.311569,12.509011
8/22/2019 19:15,22.987934,21.513517,17.558201,15.257257,12.374001
8/22/2019 19:30,23.060249,21.294899,17.313929,15.479362,12.171253
8/22/2019 19:45,22.911417,20.887583,17.255934,15.640244,11.997426
8/22/2019 20:00,22.697184,20.513117,17.129646,15.513845,11.784504
8/22/2019 20:15,22.347321,20.21385,17.011452,15.283878,11.600695
8/22/2019 20:30,22.126987,19.92185,16.833637,15.034325,11.385351
8/22/2019 20:45,21.775675,19.483866,16.312342,14.774495,11.27225
8/22/2019 21:00,21.38525,19.275517,16.184425,14.434116,11.218524
8/22/2019 21:15,21.063517,19.174492,7.756267,14.181064,11.165193
8/22/2019 21:30,20.788567,18.917738,10.376333,13.994278,11.102611
8/22/2019 21:45,20.471624,18.705494,16.216843,13.823895,11.162983
8/22/2019 22:00,19.9536,18.4494,15.991881,13.544106,11.246668
8/22/2019 22:15,11.082896,18.422667,15.760883,13.173287,11.255448
8/22/2019 22:30,12.337367,18.263268,15.558882,12.942043,11.236944
8/22/2019 22:45,18.9198,18.017275,15.414759,12.746038,11.164573
8/22/2019 23:00,18.644279,17.741188,15.210375,12.653306,11.06825
8/22/2019 23:15,18.378325,17.185022,14.999392,12.545604,10.949756
8/22/2019 23:30,18.063538,16.524693,14.812467,12.454296,10.846867
8/22/2019 23:45,17.798367,16.151337,14.686784,12.401484,10.728723
8/23/2019 0:00,17.562387,15.954763,14.535316,12.27709,10.607074
8/23/2019 0:15,17.300896,15.748966,14.386596,12.233027,10.472635
8/23/2019 0:30,17.049847,15.500222,14.225317,12.111663,10.336534
8/23/2019 0:45,16.794687,15.334622,14.122933,12.010954,10.215905
8/23/2019 1:00,16.571653,15.171634,13.963215,11.887334,10.091316
8/23/2019 1:15,16.346262,14.718892,13.909688,11.834917,9.984409
8/23/2019 1:30,16.04245,14.318909,13.809283,11.656108,9.852807
8/23/2019 1:45,15.756617,13.805528,13.746117,11.42442,9.738706
8/23/2019 2:00,15.419392,13.148334,13.659711,11.186078,9.688984
8/23/2019 2:15,15.01563,12.628778,13.537029,10.967035,9.543467
8/23/2019 2:30,14.483583,12.283709,13.451062,10.763131,9.482811
8/23/2019 2:45,13.806184,11.533504,13.137071,10.496822,9.418797
8/23/2019 3:00,13.263233,10.8802,12.937379,10.226711,9.351478
8/23/2019 3:15,12.694755,10.500215,12.702289,10.132554,9.264122
8/23/2019 3:30,12.295183,10.520394,12.34518,10.010333,9.211596
8/23/2019 3:45,11.940001,10.966733,12.046544,9.943833,9.161639
8/23/2019 4:00,11.396091,11.226544,11.829337,9.862162,9.1208
8/23/2019 4:15,10.762663,10.96697,11.5649,9.769561,9.051888
8/23/2019 4:30,10.535258,10.695267,11.3983,9.635496,9.018084
8/23/2019 4:45,10.416516,10.360333,11.2353,9.543643,9.009256
8/23/2019 5:00,10.26605,9.921577,11.058689,9.371011,8.945879
8/23/2019 5:15,10.186879,9.832281,10.980548,9.193732,8.907961
8/23/2019 5:30,10.172534,9.728817,10.73341,8.836423,8.874354
8/23/2019 5:45,10.108466,9.468578,10.458111,8.44541,8.831546
8/23/2019 6:00,10.192583,9.370213,9.929733,8.11876,8.818748
8/23/2019 6:15,10.234113,9.287309,9.397946,7.888317,8.760439
8/23/2019 6:30,10.412383,9.145272,8.768662,7.703372,8.814789
8/23/2019 6:45,10.605271,8.993144,8.379596,7.578267,8.841782
8/23/2019 7:00,10.365067,8.841578,8.033234,7.447411,8.855961
8/23/2019 7:15,9.865692,8.711296,7.800333,7.342562,8.84577
8/23/2019 7:30,9.471091,8.588221,7.611866,7.255617,8.813333
8/23/2019 7:45,9.270117,8.501034,7.414933,7.183022,8.760425
8/23/2019 8:00,9.128792,8.369166,7.258266,7.119839,8.668211
8/23/2019 8:15,9.01025,8.256717,7.127729,6.96395,8.572412
8/23/2019 8:30,8.872996,8.235271,6.975433,6.958141,8.4638
8/23/2019 8:45,8.8264,8.170407,6.866129,6.911855,8.387189
8/23/2019 9:00,8.6804,8.113246,6.770925,6.867271,8.331022
8/23/2019 9:15,8.749367,8.127971,6.713966,6.906832,8.309737
8/23/2019 9:30,8.775833,8.215142,6.677689,6.967477,8.339355
8/23/2019 9:45,8.896733,8.498633,6.766533,7.129507,8.371816
8/23/2019 10:00,9.137625,8.773652,6.90235,7.368912,8.39626
8/23/2019 10:15,9.420642,9.179942,7.080438,7.705805,8.418706
8/23/2019 10:30,9.824159,9.602025,7.349654,8.115388,8.409803
8/23/2019 10:45,10.244233,10.082995,7.738242,8.640311,8.37867
8/23/2019 11:00,10.716467,10.811737,8.214534,9.227777,8.385506
8/23/2019 11:15,11.222425,11.486962,8.767393,9.964212,8.423083
8/23/2019 11:30,11.579683,12.292304,9.422858,10.647862,8.489667
8/23/2019 11:45,12.3187,13.1862,10.092667,11.304636,8.565501
8/23/2019 12:00,13.004096,14.172559,10.673317,11.937594,8.724055
8/23/2019 12:15,13.648217,15.166793,11.216096,12.555305,9.040789
8/23/2019 12:30,14.394279,16.002701,11.7444,13.18949,9.386589
8/23/2019 12:45,15.218613,16.996601,12.2109,13.735996,9.702227
8/23/2019 13:00,16.146542,17.835009,12.709852,14.184058,9.989171
8/23/2019 13:15,16.690367,18.557495,13.173367,14.832756,10.175867
8/23/2019 13:30,17.248917,19.333555,13.606501,15.588461,10.288095
8/23/2019 13:45,17.827644,20.101866,13.962466,16.497896,10.460922
8/23/2019 14:00,18.840433,21.047722,14.449013,17.277594,10.595944
8/23/2019 14:15,19.594166,21.70063,14.748889,18.025467,10.767295
8/23/2019 14:30,20.073891,22.048779,15.020074,18.492762,10.940535
8/23/2019 14:45,20.384846,22.138851,15.385201,18.908804,11.088864
8/23/2019 15:00,20.955921,22.165945,15.847809,18.939663,11.162439
8/23/2019 15:15,21.117641,22.176512,16.207949,19.177654,11.210406
8/23/2019 15:30,21.250141,22.34128,16.5478,19.6063,11.190494
8/23/2019 15:45,21.302917,21.834112,16.983004,19.902264,11.211096
8/23/2019 16:00,21.433926,22.018463,17.276911,20.23826,11.368287
8/23/2019 16:15,21.419216,23.213337,17.366667,20.626499,11.455149
8/23/2019 16:30,21.644766,23.784784,17.517633,20.887772,11.462004
8/23/2019 16:45,21.568424,24.009243,17.430717,20.967112,11.438729
8/23/2019 17:00,21.704584,23.929104,17.364334,21.168974,11.464965
8/23/2019 17:15,21.418089,23.485783,17.135159,21.35244,11.540127
8/23/2019 17:30,21.021925,23.367533,17.113777,21.090939,11.566051
8/23/2019 17:45,20.898184,23.353838,17.02783,21.025478,11.569849
8/23/2019 18:00,20.697371,22.788412,16.941284,20.846054,11.553776
8/23/2019 18:15,20.541792,22.897388,16.789759,20.826786,11.552488
8/23/2019 18:30,20.360821,22.782312,16.615807,20.799435,11.510506
8/23/2019 18:45,20.15205,22.546249,16.641666,20.59338,11.507133
8/23/2019 19:00,20.308146,22.05859,16.627701,20.499371,11.599522
8/23/2019 19:15,20.357637,22.109222,16.551975,20.007872,11.739359
8/23/2019 19:30,20.134567,21.714451,16.443035,19.865696,11.823453
8/23/2019 19:45,19.876505,21.498644,16.271357,19.478834,11.968751
8/23/2019 20:00,19.428442,21.752262,16.201866,19.172512,12.162267
8/23/2019 20:15,19.277517,21.960608,16.014318,18.587069,12.221161
8/23/2019 20:30,18.970329,21.871288,16.019543,18.188576,12.345083
8/23/2019 20:45,18.713966,21.870729,15.705689,18.095251,12.415814
8/23/2019 21:00,18.028545,21.654621,15.496734,18.123657,12.347934
8/23/2019 21:15,17.798824,21.434244,15.412284,17.829725,12.303042
8/23/2019 21:30,18.068199,21.004461,15.175983,17.641603,12.252008
8/23/2019 21:45,18.053892,20.811317,14.988934,17.442053,12.123934
8/23/2019 22:00,17.778,20.995192,14.944496,17.15477,12.0394
8/23/2019 22:15,17.566971,18.352705,14.742263,16.932165,11.968971
8/23/2019 22:30,17.371626,8.523882,14.653796,16.749584,11.899694
8/23/2019 22:45,17.221384,19.498438,14.393717,16.663658,11.895455
8/23/2019 23:00,17.041859,19.203653,14.202489,16.603136,12.016089
8/23/2019 23:15,16.699759,18.801117,13.916796,16.348866,12.175125
8/23/2019 23:30,16.489967,18.587372,13.672116,16.269083,12.229478
8/23/2019 23:45,16.170397,18.388149,13.402,16.153875,12.22715
8/24/2019 0:00,15.98055,18.119638,13.312333,15.85695,12.254411
8/24/2019 0:15,15.653104,17.921917,13.112625,15.792369,12.29086
8/24/2019 0:30,15.404166,17.735577,12.790812,15.661026,12.287228
8/24/2019 0:45,15.120183,17.631733,12.396318,15.660059,12.3442
8/24/2019 1:00,14.797888,17.461884,12.1538,15.601106,12.321494
8/24/2019 1:15,14.408642,17.267866,11.986375,15.339791,12.316643
8/24/2019 1:30,14.029616,17.026283,11.842565,15.124343,12.229413
8/24/2019 1:45,13.588966,16.894266,11.72905,14.930341,12.125182
8/24/2019 2:00,13.104584,16.6854,11.628533,14.970844,12.06136
8/24/2019 2:15,12.731179,16.557251,11.5184,14.846448,12.001894
8/24/2019 2:30,12.4459,16.462639,11.4506,14.656047,11.885677
8/24/2019 2:45,12.157066,16.432663,11.353258,14.598695,11.788121
8/24/2019 3:00,11.901767,16.370481,11.209846,14.445733,11.614432
8/24/2019 3:15,11.667666,16.390238,10.979678,14.373677,11.489379
8/24/2019 3:30,11.453192,16.417608,10.780516,14.321437,11.355506
8/24/2019 3:45,11.223817,16.347887,10.44156,14.215343,11.232639
8/24/2019 4:00,11.0764,16.259111,10.124506,14.047743,11.138884
8/24/2019 4:15,10.868229,16.072783,9.686817,13.978239,11.040489
8/24/2019 4:30,10.68355,15.646453,9.274222,13.895864,10.975
8/24/2019 4:45,10.4992,14.989767,9.039433,13.804916,10.915137
8/24/2019 5:00,10.301079,14.488133,8.79397,13.698419,10.914534
8/24/2019 5:15,10.159204,14.210752,8.550792,13.606009,10.912989
8/24/2019 5:30,10.0093,13.985896,8.304846,13.46243,10.881438
8/24/2019 5:45,9.851,13.725542,8.151837,13.398747,10.838944
8/24/2019 6:00,9.743829,13.386354,8.03105,13.382917,10.802293
8/24/2019 6:15,9.615379,12.920391,7.923087,13.172187,10.791711
8/24/2019 6:30,9.489583,12.371363,7.8036,12.970783,10.758596
8/24/2019 6:45,9.34985,11.759042,7.665916,12.743011,10.697628
8/24/2019 7:00,9.204634,11.278012,7.542287,12.421846,10.689185
8/24/2019 7:15,9.070004,10.827568,7.439659,12.184876,10.688176
8/24/2019 7:30,8.945383,10.7677,7.335541,11.889186,10.68775
8/24/2019 7:45,8.838092,10.573209,7.229504,11.547966,10.768888
8/24/2019 8:00,8.706446,10.40735,7.136883,11.361439,10.930523
8/24/2019 8:15,8.626917,10.294196,6.998825,11.321774,10.987294
8/24/2019 8:30,8.51845,10.298496,6.906,11.250416,11.025944
8/24/2019 8:45,8.437834,10.198478,6.846,11.26207,11.089989
8/24/2019 9:00,8.319484,10.221161,6.762183,11.138733,11.173256
8/24/2019 9:15,8.361183,10.242011,6.711513,11.222326,11.222216
8/24/2019 9:30,8.465454,10.212687,6.796625,11.295544,11.294255
8/24/2019 9:45,8.633121,10.224073,6.917328,11.384411,11.381544
8/24/2019 10:00,8.864287,10.295615,7.060433,11.479636,11.553867
8/24/2019 10:15,9.279841,10.43987,7.352111,11.683352,11.694016
8/24/2019 10:30,9.6843,10.50775,7.6958,11.911532,11.840846
8/24/2019 10:45,10.113367,10.465829,8.103459,11.774638,11.888639
8/24/2019 11:00,10.704146,10.888775,8.482467,12.1494,12.064444
8/24/2019 11:15,11.398538,11.573855,8.958266,12.600759,12.262134
8/24/2019 11:30,12.050034,12.176312,9.485919,13.184099,12.521878
8/24/2019 11:45,12.82225,12.776691,10.080967,13.637216,12.875399
8/24/2019 12:00,13.775596,13.348866,10.73326,14.231663,13.126006
8/24/2019 12:15,14.829917,13.77273,11.337021,14.640501,13.300883
8/24/2019 12:30,16.008554,14.407717,11.927022,15.448622,13.485159
8/24/2019 12:45,17.000416,15.142179,12.437844,16.104353,13.690979
8/24/2019 13:00,17.78602,15.307408,12.990111,16.919184,13.857898
8/24/2019 13:15,18.514412,14.978544,13.457746,18.033943,13.985912
8/24/2019 13:30,19.290562,15.02845,13.995178,18.986649,14.129718
8/24/2019 13:45,20.084633,15.049276,14.342703,19.720596,14.248787
8/24/2019 14:00,20.571199,15.122707,14.738529,20.390341,14.521028
8/24/2019 14:15,20.815416,15.416844,15.163883,20.907684,14.951953
8/24/2019 14:30,20.907217,15.794233,15.680166,21.679461,15.332694
8/24/2019 14:45,21.066809,16.31193,16.150511,17.528667,15.309099
8/24/2019 15:00,21.035126,16.842188,16.577244,22.646687,15.480178
8/24/2019 15:15,21.144033,17.639883,16.939919,22.911869,16.011662
8/24/2019 15:30,21.361866,18.047003,17.123135,23.29002,16.128134
8/24/2019 15:45,21.736029,18.207767,17.243319,23.582951,16.295675
8/24/2019 16:00,22.267616,18.355825,17.330919,23.637091,16.407656
8/24/2019 16:15,22.417101,17.265354,17.557163,23.745512,16.498562
8/24/2019 16:30,22.23045,17.229801,17.593033,23.830946,16.860733
8/24/2019 16:45,21.845858,18.268414,17.713856,23.954473,17.004572
8/24/2019 17:00,21.623783,19.347651,17.720041,23.972338,16.943964
8/24/2019 17:15,21.549921,20.302687,17.85252,23.944105,17.200562
8/24/2019 17:30,21.474205,20.406355,17.918484,24.190533,17.160202
8/24/2019 17:45,20.840683,20.0051,18.288118,24.116335,16.987888
8/24/2019 18:00,21.179613,18.983559,18.633593,24.114906,16.904638
8/24/2019 18:15,21.699238,18.530209,19.200504,23.866095,16.783384
8/24/2019 18:30,22.462151,18.333145,20.090317,23.730593,16.45738
8/24/2019 18:45,22.280312,18.068583,20.559837,23.359241,16.283787
8/24/2019 19:00,21.632183,17.790625,20.485529,23.374371,16.090269
8/24/2019 19:15,21.294546,17.6812,19.953022,23.083029,15.916228
8/24/2019 19:30,20.98473,17.569019,19.748932,22.790352,15.820959
8/24/2019 19:45,20.658329,17.361479,19.493534,22.574884,15.735572
8/24/2019 20:00,20.390966,17.261524,19.106392,22.109209,15.651037
8/24/2019 20:15,19.934816,17.106466,18.921682,21.897188,15.575959
8/24/2019 20:30,19.68063,16.823942,18.864,21.341261,15.660186
8/24/2019 20:45,19.178833,16.582949,18.594872,21.084766,15.788095
8/24/2019 21:00,18.761995,16.357229,18.446438,20.759691,15.780416
8/24/2019 21:15,18.39785,15.944533,9.559221,20.197941,15.823557
8/24/2019 21:30,18.083862,15.443746,9.384011,8.669965,15.752934
8/24/2019 21:45,18.000317,14.95652,16.650837,4.643545,15.612224
8/24/2019 22:00,17.576426,14.627788,16.424822,19.037264,15.555206
8/24/2019 22:15,4.948404,14.341534,16.287046,18.864725,15.482018
8/24/2019 22:30,11.110833,14.0755,16.120733,18.711983,15.383417
8/24/2019 22:45,16.998209,13.888247,16.055624,18.620522,15.353569
8/24/2019 23:00,16.732849,13.603994,15.8456,18.486021,15.291194
8/24/2019 23:15,16.441021,13.383896,15.7894,18.2854,15.130201
8/24/2019 23:30,16.170134,12.963022,15.658647,18.082382,15.098606
8/24/2019 23:45,15.910666,12.529737,15.514726,17.993843,15.209846
8/25/2019 0:00,15.722359,12.071834,15.227964,17.911934,15.279119
8/25/2019 0:15,15.49635,11.521311,15.023511,17.761017,15.302355
8/25/2019 0:30,15.296671,11.173081,14.708161,17.647915,15.20472
8/25/2019 0:45,15.058617,10.842338,14.3706,17.486502,15.051377
8/25/2019 1:00,14.818,10.471385,14.063967,17.256174,14.80555
8/25/2019 1:15,14.630134,10.175783,13.802076,17.128382,14.698038
8/25/2019 1:30,14.420975,10.079859,13.545667,17.048296,14.552417
8/25/2019 1:45,14.297183,9.9362,13.265945,16.859028,14.407703
8/25/2019 2:00,14.049316,9.762867,13.076339,16.752289,14.342189
8/25/2019 2:15,13.904079,9.623855,12.837146,16.549129,14.270384
8/25/2019 2:30,13.672833,9.436967,12.715822,16.434368,13.969641
8/25/2019 2:45,13.388467,9.244889,12.601867,16.30151,13.702152
8/25/2019 3:00,13.017317,9.085178,12.397,16.223957,13.73156
8/25/2019 3:15,12.552837,8.9576,12.2461,16.024559,13.777537
8/25/2019 3:30,11.987142,8.895917,12.078423,15.883772,13.739561
8/25/2019 3:45,11.591367,8.728891,11.924933,15.708514,13.706101
8/25/2019 4:00,11.25875,8.506845,11.791533,15.613118,13.555794
8/25/2019 4:15,11.03775,8.371575,11.561867,15.349735,13.471233
8/25/2019 4:30,10.769213,8.337973,11.226505,15.011732,13.213476
8/25/2019 4:45,10.54785,8.407516,10.891973,14.548719,13.13031
8/25/2019 5:00,10.389116,8.415334,10.510266,14.236012,13.003694
8/25/2019 5:15,10.095167,8.255521,10.018071,13.714689,12.905306
8/25/2019 5:30,9.907812,8.138984,9.656156,13.383572,12.821887
8/25/2019 5:45,9.873834,8.040911,9.373783,13.15414,12.768428
8/25/2019 6:00,9.774917,7.898938,9.092718,12.938274,12.628348
8/25/2019 6:15,9.64325,7.787384,8.861675,12.848378,12.548499
8/25/2019 6:30,9.496396,7.6868,8.66126,12.744302,12.446249
8/25/2019 6:45,9.355667,7.623108,8.482021,12.681293,12.29188
8/25/2019 7:00,9.284233,7.538121,8.345584,12.522389,12.127645
8/25/2019 7:15,9.150613,7.462333,8.237017,12.384126,11.949067
8/25/2019 7:30,9.019116,7.372456,8.094326,12.275957,11.771301
8/25/2019 7:45,8.882916,7.282717,7.937541,12.163568,11.634439
8/25/2019 8:00,8.800817,7.262591,7.844608,11.972923,11.514625
8/25/2019 8:15,8.695713,7.224656,7.712266,11.556652,11.381545
8/25/2019 8:30,8.603984,7.0475,7.642867,11.101621,11.293413
8/25/2019 8:45,8.51085,7.174575,7.525142,10.78205,11.227005
8/25/2019 9:00,8.394929,7.136559,7.463133,10.631966,11.158835
8/25/2019 9:15,8.348,7.117556,7.415304,10.60015,11.070172
8/25/2019 9:30,8.351084,7.056955,7.462233,10.699212,10.968489
8/25/2019 9:45,8.49835,7.090454,7.613213,10.907671,10.913571
8/25/2019 10:00,8.744087,7.125631,7.814622,11.264665,10.861745
8/25/2019 10:15,9.031484,7.158059,8.1368,11.66235,10.879389
8/25/2019 10:30,9.379321,7.491808,8.581296,12.117005,10.931628
8/25/2019 10:45,9.8036,7.828518,9.098516,12.719939,11.14099
8/25/2019 11:00,10.368304,8.0873,9.653758,13.4387,11.357422
8/25/2019 11:15,10.900641,8.507629,10.266,14.053017,11.600103
8/25/2019 11:30,11.455125,8.931072,10.8918,14.772372,11.908017
8/25/2019 11:45,12.117275,9.284134,11.473683,15.689347,12.205672
8/25/2019 12:00,12.877875,9.543737,12.104433,16.486807,12.509789
8/25/2019 12:15,13.720167,9.957666,12.5576,17.205778,12.731406
8/25/2019 12:30,14.484533,10.417589,13.052252,17.798584,12.978389
8/25/2019 12:45,15.357783,10.767373,13.547867,18.447422,13.309128
8/25/2019 13:00,16.249908,11.35498,14.111684,18.985838,13.679379
8/25/2019 13:15,17.064962,11.653912,14.578875,19.352972,14.050229
8/25/2019 13:30,17.594259,11.899266,15.09085,20.57291,14.47275
8/25/2019 13:45,18.273075,12.326429,15.483875,21.315523,14.774533
8/25/2019 14:00,19.032858,12.827608,16.006567,21.883541,15.180796
8/25/2019 14:15,19.325695,13.309979,16.682198,22.428923,15.514789
8/25/2019 14:30,19.684404,13.543305,17.356924,22.914154,15.66077
8/25/2019 14:45,20.096697,13.817215,18.134233,23.481089,15.999166
8/25/2019 15:00,20.499296,13.856432,18.648916,23.60898,16.303455
8/25/2019 15:15,20.720325,13.897096,18.942934,23.698927,16.516216
8/25/2019 15:30,20.98535,14.005415,19.298666,24.093618,16.656193
8/25/2019 15:45,21.239834,14.007511,19.407103,24.001532,16.923906
8/25/2019 16:00,21.431492,13.989546,19.690016,24.125065,17.101061
8/25/2019 16:15,21.434975,14.104484,19.788061,24.161108,17.247486
8/25/2019 16:30,21.466959,14.190156,19.836336,24.72802,17.379641
8/25/2019 16:45,21.451883,14.048613,19.972052,24.743488,17.571035
8/25/2019 17:00,21.567142,14.1017,19.962488,24.951395,17.540962
8/25/2019 17:15,21.795942,14.3392,20.258411,24.942764,17.369125
8/25/2019 17:30,21.809816,14.37645,20.366484,25.067532,17.189814
8/25/2019 17:45,21.856012,14.285454,20.338209,25.061253,16.899122
8/25/2019 18:00,21.852566,14.138096,20.224926,24.931173,16.583761
8/25/2019 18:15,21.7027,13.897044,19.970667,24.676523,16.43503
8/25/2019 18:30,21.636984,13.617687,19.731508,24.615511,16.207636
8/25/2019 18:45,21.393713,13.367955,19.536516,24.64687,16.137774
