,Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (1. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (2. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (3. Année précédente),C: Zmutt / Hydrologie (Edelweiss_Débit Galerie - m3/s) (4. Année précédente)
7/1/2019 9:30,7.8879,5.191367,2.055548,3.464906,4.80075
7/1/2019 9:45,7.71277,5.241533,2.026207,3.479544,4.90212
7/1/2019 10:00,7.725421,5.321067,1.981452,3.51327,4.988713
7/1/2019 10:15,7.802963,5.428267,1.932311,3.433873,5.096858
7/1/2019 10:30,7.671365,5.544904,1.914933,3.190745,5.230386
7/1/2019 10:45,7.68375,5.668542,1.959489,2.919223,5.398345
7/1/2019 11:00,7.827983,5.793405,2.041046,2.785222,5.590283
7/1/2019 11:15,7.965633,5.910866,2.093333,2.927556,5.789089
7/1/2019 11:30,8.083578,6.079605,2.111083,3.449521,5.9888
7/1/2019 11:45,8.163033,6.2153,2.128311,3.801671,6.203679
7/1/2019 12:00,8.216351,6.364122,2.14635,3.994656,6.392491
7/1/2019 12:15,8.061283,6.520844,2.156022,4.104658,6.607072
7/1/2019 12:30,7.995616,6.668067,2.180756,4.206656,6.806737
7/1/2019 12:45,7.884155,6.827694,2.1922,4.314749,7.027115
7/1/2019 13:00,7.793887,6.953447,2.205422,4.420647,7.240651
7/1/2019 13:15,7.837447,7.043462,2.214838,4.53577,7.479721
7/1/2019 13:30,7.626466,7.178605,2.225393,4.610356,7.685785
7/1/2019 13:45,7.612471,7.411267,2.24545,4.723056,7.845639
7/1/2019 14:00,7.700081,7.645958,2.2592,4.816243,7.81919
7/1/2019 14:15,7.784266,7.710408,2.284407,4.910117,7.875074
7/1/2019 14:30,7.860971,7.794434,2.313117,5.008311,7.871614
7/1/2019 14:45,7.951684,7.980267,2.350407,5.07715,7.809837
7/1/2019 15:00,8.038681,7.920959,2.365822,5.142503,7.792341
7/1/2019 15:15,8.150483,7.967041,2.38277,5.218816,7.729175
7/1/2019 15:30,8.234283,8.054087,2.395494,5.280621,7.837222
7/1/2019 15:45,8.304759,8.1836,2.415622,5.357139,7.906972
7/1/2019 16:00,8.368104,8.125788,2.432889,5.454853,7.946691
7/1/2019 16:15,8.396833,8.194841,2.4526,5.542211,8.020477
7/1/2019 16:30,8.441899,8.304704,2.463044,5.622603,7.85918
7/1/2019 16:45,8.4536,8.398031,2.470244,5.718262,7.524016
7/1/2019 17:00,8.163607,8.436154,2.463881,5.799712,7.50196
7/1/2019 17:15,8.1049,8.476035,2.464489,5.855967,7.514894
7/1/2019 17:30,8.0847,8.506701,2.456767,5.964697,7.562281
7/1/2019 17:45,8.06215,8.525517,2.46203,6.078231,7.596526
7/1/2019 18:00,8.0325,8.543474,2.458558,6.183977,7.63067
7/1/2019 18:15,7.99546,8.452142,2.592067,6.384003,7.635367
7/1/2019 18:30,7.990467,8.444287,2.6266,6.492811,7.628379
7/1/2019 18:45,7.95985,8.414518,2.623333,6.520939,7.576449
7/1/2019 19:00,7.889155,8.383516,2.632733,6.524873,7.583841
7/1/2019 19:15,7.850202,8.314645,2.6548,6.522137,7.565717
7/1/2019 19:30,7.785736,8.263132,2.680333,6.512424,7.487527
7/1/2019 19:45,7.7562,8.44253,2.690533,6.488456,7.449157
7/1/2019 20:00,7.713703,8.605143,2.6724,6.436553,7.40322
7/1/2019 20:15,7.68363,8.551267,2.651721,6.390908,7.359491
7/1/2019 20:30,7.645639,8.528495,2.636089,6.341013,7.296693
7/1/2019 20:45,7.620667,8.513322,2.625111,6.285621,7.24453
7/1/2019 21:00,7.569682,8.490337,2.600081,6.230256,7.197786
7/1/2019 21:15,7.533643,8.461267,2.561445,6.164567,7.126992
7/1/2019 21:30,7.487566,8.426415,2.5096,6.10797,7.128025
7/1/2019 21:45,7.425117,8.364503,2.453239,6.068128,7.42766
7/1/2019 22:00,7.379483,8.310943,2.411754,6.022281,7.477479
7/1/2019 22:15,7.346741,8.336394,2.36603,5.972567,7.447936
7/1/2019 22:30,7.286667,8.448834,2.313533,5.920153,7.599949
7/1/2019 22:45,7.259491,8.418674,2.247267,5.870055,8.044955
7/1/2019 23:00,7.6894,8.355017,2.170187,5.805585,8.066967
7/1/2019 23:15,8.427752,8.32172,2.146775,5.746984,7.997052
7/1/2019 23:30,8.481397,8.30895,2.168058,5.656916,7.923799
7/1/2019 23:45,8.42845,8.656378,2.179267,5.615222,7.812322
7/2/2019 0:00,8.135907,8.72272,2.156578,5.554471,7.724433
7/2/2019 0:15,7.990681,8.680396,2.125178,5.474683,7.633099
7/2/2019 0:30,7.6575,8.617856,2.0795,5.41084,7.527833
7/2/2019 0:45,7.542117,8.539989,2.033711,5.323952,7.414715
7/2/2019 1:00,7.106983,8.462337,1.991259,5.271459,7.490515
7/2/2019 1:15,7.1085,8.377541,1.989593,5.216486,7.853857
7/2/2019 1:30,7.2285,8.281197,1.998817,5.183122,7.808913
7/2/2019 1:45,7.496763,8.145133,1.999459,5.127356,7.692317
7/2/2019 2:00,7.77425,7.938872,1.976681,5.074791,7.567831
7/2/2019 2:15,8.217154,7.769635,1.965444,5.029355,7.476102
7/2/2019 2:30,8.424913,7.66042,1.943978,4.991856,7.326267
7/2/2019 2:45,8.300346,7.574822,1.923067,4.930217,7.239064
7/2/2019 3:00,8.319195,7.543246,1.908539,4.880822,7.120677
7/2/2019 3:15,8.264127,7.5139,1.897311,4.84014,7.022478
7/2/2019 3:30,8.205096,7.479671,1.886495,4.784324,6.928011
7/2/2019 3:45,8.067323,7.452431,1.8762,4.733961,6.833822
7/2/2019 4:00,7.977702,7.392192,1.869622,4.678589,6.727716
7/2/2019 4:15,7.795017,7.346563,1.859793,4.633385,6.615372
7/2/2019 4:30,7.979978,7.275978,1.850417,4.582745,6.515981
7/2/2019 4:45,7.929852,7.17588,1.837133,4.529787,6.421011
7/2/2019 5:00,7.8252,7.078796,1.8254,4.479028,6.328039
7/2/2019 5:15,7.717137,6.965196,1.811578,4.4298,6.250094
7/2/2019 5:30,7.575016,6.829811,1.7897,4.387956,6.169029
7/2/2019 5:45,7.711667,6.745471,1.758733,4.32573,6.063264
7/2/2019 6:00,7.411517,6.665423,1.739481,4.278144,5.973039
7/2/2019 6:15,7.153532,6.4722,1.667748,4.131246,5.838634
7/2/2019 6:30,7.024889,6.344467,1.636741,4.004386,5.732791
7/2/2019 6:45,6.968215,6.27045,1.636385,3.926029,5.64175
7/2/2019 7:00,6.892415,6.207904,1.6274,3.863389,5.567178
7/2/2019 7:15,6.823783,6.139884,1.600037,3.836267,5.519828
7/2/2019 7:30,6.730711,6.077445,1.567267,3.805289,5.458826
7/2/2019 7:45,6.685317,5.997546,1.538733,3.761189,5.393055
7/2/2019 8:00,6.660031,5.9576,1.540711,3.708618,5.340967
7/2/2019 8:15,6.974626,5.9364,1.553867,3.661047,5.304443
7/2/2019 8:30,6.9421,5.921333,1.562333,3.639962,5.296703
7/2/2019 8:45,6.882689,5.920055,1.566985,3.614822,5.28088
7/2/2019 9:00,6.776259,5.937756,1.559244,3.587572,5.292567
7/2/2019 9:15,7.044692,5.988147,1.537356,3.579633,5.333944
7/2/2019 9:30,7.027534,6.029956,1.508367,3.602835,5.422166
7/2/2019 9:45,7.609908,6.041167,1.494578,3.646075,5.522705
7/2/2019 10:00,8.155434,6.062533,1.498267,3.69063,5.635504
7/2/2019 10:15,8.203114,6.105289,1.508089,3.733108,5.784999
7/2/2019 10:30,8.198533,6.170204,1.510652,3.760567,5.911494
7/2/2019 10:45,8.17605,6.277944,1.501193,3.784835,6.075293
7/2/2019 11:00,8.093499,6.434883,1.501267,3.805697,6.03501
7/2/2019 11:15,7.005904,6.608547,1.541067,3.822765,5.092732
7/2/2019 11:30,5.011017,6.8134,1.5935,3.837072,4.493025
7/2/2019 11:45,3.255092,7.048121,1.619059,3.900711,5.57009
7/2/2019 12:00,2.786862,7.266275,1.629422,3.973855,6.574708
7/2/2019 12:15,5.172124,7.557039,1.651889,4.061616,7.104433
7/2/2019 12:30,6.935025,7.818538,1.673667,4.113447,7.413692
7/2/2019 12:45,7.727352,8.054148,1.698156,4.150033,7.648799
7/2/2019 13:00,7.89695,8.283642,1.723133,4.180122,7.772954
7/2/2019 13:15,7.823096,8.471195,1.7412,4.219539,7.946631
7/2/2019 13:30,7.851341,8.471778,1.757889,4.228105,7.940296
7/2/2019 13:45,7.87686,8.170062,1.793281,4.260509,8.024107
7/2/2019 14:00,7.907924,6.616867,1.844059,4.284014,7.985795
7/2/2019 14:15,7.962898,4.561266,1.895256,4.331733,8.093279
7/2/2019 14:30,8.015861,3.163527,1.964978,4.368611,8.019469
7/2/2019 14:45,7.906933,5.141481,2.068542,4.418567,8.091987
7/2/2019 15:00,7.770067,7.501266,2.161217,4.469245,8.004516
7/2/2019 15:15,7.814617,8.492418,2.230211,4.511541,7.98157
7/2/2019 15:30,7.882266,8.783116,2.3282,4.524972,8.026234
7/2/2019 15:45,7.9182,8.90475,2.410593,4.582241,7.933424
7/2/2019 16:00,7.940689,8.771029,2.484763,4.634266,7.77394
7/2/2019 16:15,7.989999,8.747711,2.542637,4.67705,7.782151
7/2/2019 16:30,7.994826,8.781193,2.585726,4.732999,7.801988
7/2/2019 16:45,8.017137,8.843246,2.593067,4.793028,7.822437
7/2/2019 17:00,8.007716,8.906976,2.575467,4.825605,7.864833
7/2/2019 17:15,8.000183,8.980135,2.61085,4.837784,7.876519
7/2/2019 17:30,7.931201,8.871871,2.68605,4.855458,7.880264
7/2/2019 17:45,7.769998,8.792472,2.751533,4.869543,7.879803
7/2/2019 18:00,7.533219,8.780794,2.805911,4.862234,7.846552
7/2/2019 18:15,7.350985,8.765831,2.964118,4.970503,7.816444
7/2/2019 18:30,7.251667,8.763392,3.022633,5.017233,7.806534
7/2/2019 18:45,7.221525,8.80469,3.043304,5.030376,7.984586
7/2/2019 19:00,7.230116,8.789066,3.027696,5.048292,8.142328
7/2/2019 19:15,7.291117,8.709517,3.007807,5.07425,8.146873
7/2/2019 19:30,7.406034,8.363293,2.978283,5.103312,8.123565
7/2/2019 19:45,7.54845,7.940712,2.921155,5.151446,8.081095
7/2/2019 20:00,7.645833,8.035818,2.849222,5.204566,8.034718
7/2/2019 20:15,7.711421,8.491903,2.808496,5.232247,8.004169
7/2/2019 20:30,7.785022,8.864263,2.776644,5.262161,7.960465
7/2/2019 20:45,7.815717,8.884619,2.734859,5.299038,7.929238
7/2/2019 21:00,7.816489,8.536741,2.683511,5.386555,7.902053
7/2/2019 21:15,7.925957,8.47903,2.618089,5.5453,7.873707
7/2/2019 21:30,8.099366,8.576338,2.574192,5.726947,7.821799
7/2/2019 21:45,8.187812,8.630075,2.564926,5.919335,7.791254
7/2/2019 22:00,8.145887,8.620665,2.569874,6.108884,7.747606
7/2/2019 22:15,8.080567,8.60572,2.568933,6.21355,7.732384
7/2/2019 22:30,8.078101,8.567533,2.565771,6.271004,7.688643
7/2/2019 22:45,8.034253,8.490921,2.544482,6.241082,7.643041
7/2/2019 23:00,7.881066,8.383956,2.499756,6.193745,7.578717
7/2/2019 23:15,7.72155,8.64065,2.439222,6.114433,7.722493
7/2/2019 23:30,7.600207,8.943017,2.390985,6.03019,8.470479
7/2/2019 23:45,7.534283,8.948755,2.367867,5.959303,8.917819
7/3/2019 0:00,7.4237,8.880956,2.3554,5.89391,8.525054
7/3/2019 0:15,7.32075,8.798601,2.350067,5.80775,8.219851
7/3/2019 0:30,7.250563,8.719756,2.317973,5.71715,8.157958
7/3/2019 0:45,7.435792,8.915058,2.288556,5.637559,8.067591
7/3/2019 1:00,7.773069,8.897013,2.251318,5.574153,8.032514
7/3/2019 1:15,7.802276,8.796189,2.220971,5.50485,8.35948
7/3/2019 1:30,8.070333,8.69227,2.19525,5.466845,8.554188
7/3/2019 1:45,8.636031,8.605066,2.165933,5.388617,8.522892
7/3/2019 2:00,8.702606,8.506675,2.122133,5.320661,8.444777
7/3/2019 2:15,8.720928,8.487284,2.094289,5.25995,8.373868
7/3/2019 2:30,8.742578,8.416402,2.084718,5.2082,8.284387
7/3/2019 2:45,8.692483,8.358767,2.076682,5.158322,8.206858
7/3/2019 3:00,8.617786,8.281046,2.057483,5.1101,8.093261
7/3/2019 3:15,8.526361,8.192228,2.048833,5.084883,7.98547
7/3/2019 3:30,8.400731,8.144503,2.047133,5.034689,7.875536
7/3/2019 3:45,8.290916,8.061563,2.03665,5.00295,7.776348
7/3/2019 4:00,8.174178,8.619233,2.009822,4.957383,7.655933
7/3/2019 4:15,8.067667,9.026196,1.973613,4.8978,7.551361
7/3/2019 4:30,7.954155,9.002239,1.947517,4.853717,7.431728
7/3/2019 4:45,7.867445,8.952365,1.9246,4.810288,7.339242
7/3/2019 5:00,7.7739,8.899071,1.909083,4.766527,7.252705
7/3/2019 5:15,7.655928,8.800862,1.89243,4.720267,7.163935
7/3/2019 5:30,7.569266,8.72905,1.880783,4.677978,7.065224
7/3/2019 5:45,7.4968,8.649554,1.868311,4.617453,6.984413
7/3/2019 6:00,7.43956,8.557058,1.855221,4.557082,6.913389
7/3/2019 6:15,7.241273,8.341745,1.761955,4.4033,6.79216
7/3/2019 6:30,7.06395,8.198009,1.693844,4.256186,6.703244
7/3/2019 6:45,6.939267,8.180415,1.668925,4.17835,6.609795
7/3/2019 7:00,6.838767,8.154837,1.651941,4.137322,6.548312
7/3/2019 7:15,6.763532,8.151475,1.638583,4.076966,6.475492
7/3/2019 7:30,6.682183,8.137319,1.629,4.038089,6.412578
7/3/2019 7:45,6.588567,8.072492,1.615595,3.98263,6.334208
7/3/2019 8:00,6.491296,7.997727,1.602711,3.923289,6.272589
7/3/2019 8:15,6.410028,7.916259,1.589406,3.875767,6.176515
7/3/2019 8:30,6.345106,7.832067,1.574704,3.841825,6.072011
7/3/2019 8:45,6.291963,7.706875,1.56397,3.791589,5.998689
7/3/2019 9:00,6.254719,7.637466,1.554075,3.764358,6.009705
7/3/2019 9:15,6.226675,7.579422,1.551467,3.723783,6.027738
7/3/2019 9:30,6.196244,7.475481,1.551333,3.686317,6.058845
7/3/2019 9:45,6.1614,7.401356,1.569622,3.648656,6.058661
7/3/2019 10:00,6.147033,7.37015,1.613178,3.611794,6.068406
7/3/2019 10:15,6.122963,7.369555,1.680415,3.586967,6.044795
7/3/2019 10:30,6.117267,7.369844,1.7617,3.585302,6.016428
7/3/2019 10:45,6.110066,7.373202,1.860259,3.5714,5.99423
7/3/2019 11:00,6.103638,7.399283,1.993504,3.574878,6.042722
7/3/2019 11:15,6.102861,7.418922,2.160022,3.603683,6.152407
7/3/2019 11:30,6.082355,7.46685,2.324047,3.663881,6.372922
7/3/2019 11:45,6.053575,7.531927,2.458289,3.734689,6.598427
7/3/2019 12:00,6.030669,7.663958,2.575104,3.809525,6.797631
7/3/2019 12:15,6.039,7.797752,2.703689,3.902083,6.964302
7/3/2019 12:30,6.051328,7.934482,2.831622,3.995111,7.172322
7/3/2019 12:45,6.099393,8.04795,2.966267,4.078472,7.424933
7/3/2019 13:00,6.171933,8.119833,3.120948,4.173076,7.573322
7/3/2019 13:15,6.300011,8.1621,3.254193,4.301084,7.845041
7/3/2019 13:30,6.458333,8.242215,3.3632,4.450194,8.009582
7/3/2019 13:45,6.60877,8.32837,3.511963,4.577749,8.018744
7/3/2019 14:00,6.796283,8.394484,3.658207,4.681955,8.012344
7/3/2019 14:15,6.957696,8.294887,3.781281,4.792333,8.138597
7/3/2019 14:30,7.09085,8.169674,3.899237,4.909077,8.152852
7/3/2019 14:45,7.24255,8.141047,4.011267,5.021165,8.090077
7/3/2019 15:00,7.358244,8.174215,4.102815,5.141616,8.125233
7/3/2019 15:15,7.500344,8.257822,4.207993,5.272984,8.190262
7/3/2019 15:30,7.60686,8.380496,4.290662,5.409921,8.268555
7/3/2019 15:45,7.669324,8.47485,4.364674,5.561325,8.258242
7/3/2019 16:00,7.781915,8.56527,4.425458,5.710761,8.238836
7/3/2019 16:15,7.948869,8.615092,4.469489,5.86385,8.249626
7/3/2019 16:30,7.960333,8.638237,4.4986,6.002478,8.28037
7/3/2019 16:45,8.026238,8.675205,4.522119,6.117782,8.299876
7/3/2019 17:00,8.11216,8.719726,4.548674,6.201591,8.253998
7/3/2019 17:15,8.114266,8.741917,4.568111,6.303933,8.214002
7/3/2019 17:30,8.105633,8.76257,4.596933,6.365315,8.210185
7/3/2019 17:45,8.034709,8.753866,4.622896,6.410742,8.200547
7/3/2019 18:00,7.8908,8.751563,4.618511,6.429381,8.18166
7/3/2019 18:15,8.062818,8.735725,4.704333,6.514283,8.187922
7/3/2019 18:30,8.088686,8.717735,4.711511,6.644639,8.173199
7/3/2019 18:45,8.034534,8.703867,4.684415,6.680433,8.161545
7/3/2019 19:00,8.001596,8.683448,4.645185,6.663072,8.125822
7/3/2019 19:15,7.974416,8.662331,4.600963,6.63225,8.120693
7/3/2019 19:30,7.998933,8.60585,4.542733,6.609018,8.091075
7/3/2019 19:45,8.022491,8.664551,4.463884,6.583961,8.051292
7/3/2019 20:00,8.084412,8.73285,4.400563,6.543844,8.019423
7/3/2019 20:15,8.160913,8.848667,4.300107,6.514633,7.969446
7/3/2019 20:30,8.240717,8.862433,4.188919,6.497335,7.950933
7/3/2019 20:45,8.291709,8.884804,4.067781,6.44615,7.925991
7/3/2019 21:00,8.322667,8.894617,3.96447,6.400656,7.884804
7/3/2019 21:15,8.27925,8.925484,3.892148,6.332633,7.840097
7/3/2019 21:30,8.224745,8.98255,3.862659,6.262116,7.79848
7/3/2019 21:45,8.18434,8.821488,3.849941,6.194623,7.766539
7/3/2019 22:00,8.136644,8.856334,3.780511,6.091483,7.830585
7/3/2019 22:15,8.093134,8.845275,3.717274,6.008689,8.14827
7/3/2019 22:30,8.045069,8.855458,3.655244,5.92719,7.970588
7/3/2019 22:45,7.965562,8.777887,3.586222,5.867578,7.86201
7/3/2019 23:00,7.89525,8.720401,3.513089,5.818292,8.047752
7/3/2019 23:15,7.806383,8.690866,3.451074,5.752127,8.255278
7/3/2019 23:30,7.709618,8.691418,3.3803,5.669414,8.233251
7/3/2019 23:45,7.56942,8.740243,3.265955,5.547155,8.166311
7/4/2019 0:00,7.438173,8.700179,3.172045,5.49877,8.1378
7/4/2019 0:15,7.332483,8.626154,3.1693,5.421925,8.071589
7/4/2019 0:30,7.201386,8.532671,3.155787,5.334364,8.011918
7/4/2019 0:45,7.106022,8.475315,3.076563,5.232056,7.941787
7/4/2019 1:00,6.993498,8.409717,2.979267,5.16605,7.871031
7/4/2019 1:15,6.906779,8.358434,2.963059,5.114133,8.180285
7/4/2019 1:30,6.844817,8.293777,2.933178,5.060264,8.552517
7/4/2019 1:45,6.791433,8.241301,2.8768,5.003983,8.537576
7/4/2019 2:00,6.756163,8.1577,2.825517,4.956749,8.483487
7/4/2019 2:15,6.690681,8.093508,2.787793,4.896683,8.402825
7/4/2019 2:30,6.616416,8.037502,2.7534,4.824959,8.322083
7/4/2019 2:45,6.539516,7.98942,2.689704,4.768683,8.242922
7/4/2019 3:00,6.46105,7.918686,2.628452,4.692006,8.151793
7/4/2019 3:15,6.385556,7.994452,2.606355,4.603325,8.072107
7/4/2019 3:30,6.31745,8.151523,2.594872,4.547055,7.968598
7/4/2019 3:45,6.240395,8.138355,2.566244,4.490727,7.873613
7/4/2019 4:00,6.1807,8.129954,2.546022,4.415787,7.793544
7/4/2019 4:15,6.121974,8.094666,2.52457,4.334287,7.679419
7/4/2019 4:30,6.0582,8.025683,2.493178,4.26958,7.608178
7/4/2019 4:45,6.001467,7.942487,2.467889,4.202425,7.525092
7/4/2019 5:00,5.931889,7.882889,2.435711,4.14505,7.382582
7/4/2019 5:15,5.870511,7.820233,2.383178,4.077995,7.231014
7/4/2019 5:30,5.799883,7.754433,2.307567,4.024789,7.197078
7/4/2019 5:45,5.747367,7.65657,2.249033,3.981117,7.165051
7/4/2019 6:00,5.710339,7.589472,2.230993,3.949131,7.12558
7/4/2019 6:15,5.535573,7.353618,2.114532,3.77304,7.001684
7/4/2019 6:30,5.403866,7.162737,2.028541,3.664616,6.878486
7/4/2019 6:45,5.341229,7.061668,2.009178,3.586497,6.787939
7/4/2019 7:00,5.288417,7.03425,1.997724,3.541847,6.720312
7/4/2019 7:15,5.2466,7.013059,1.972867,3.489822,6.642077
7/4/2019 7:30,5.181517,6.989043,1.932061,3.434056,6.557395
7/4/2019 7:45,5.092837,6.963333,1.905008,3.381191,6.515507
7/4/2019 8:00,5.017097,6.9142,1.880244,3.33152,6.457321
7/4/2019 8:15,4.965877,6.844102,1.860639,3.298595,6.379081
7/4/2019 8:30,4.949767,6.690052,1.853867,3.258156,6.299984
7/4/2019 8:45,4.914006,6.552591,1.847867,3.211533,6.239399
7/4/2019 9:00,4.894962,6.603152,1.841883,3.189897,6.287604
7/4/2019 9:15,4.909558,6.681347,1.840108,3.194839,6.404522
7/4/2019 9:30,4.966466,6.686268,1.855148,3.217186,6.538096
7/4/2019 9:45,5.025587,6.702005,1.900178,3.239669,6.652389
7/4/2019 10:00,5.0931,6.680006,1.9699,3.27711,6.775967
7/4/2019 10:15,5.165882,6.67915,2.099437,3.322272,6.868903
7/4/2019 10:30,5.251062,6.685838,2.297942,3.362947,6.958529
7/4/2019 10:45,5.361385,6.708896,2.51395,3.437041,7.056508
7/4/2019 11:00,5.483347,6.756621,2.663348,3.507416,7.187649
7/4/2019 11:15,5.622539,6.803506,2.783633,3.59415,7.319085
7/4/2019 11:30,5.777566,6.876266,2.910036,3.673856,7.448366
7/4/2019 11:45,5.940102,6.986187,3.071607,3.770975,7.508095
7/4/2019 12:00,6.089065,7.109778,3.072385,3.851878,7.621662
7/4/2019 12:15,6.2831,7.259474,2.512481,3.9502,7.582464
7/4/2019 12:30,6.462133,7.414154,1.692822,4.032017,7.738177
7/4/2019 12:45,6.652868,7.544189,2.332683,4.13685,7.913393
7/4/2019 13:00,6.82012,7.651474,3.737644,4.239891,8.070791
7/4/2019 13:15,6.9543,7.752295,4.235237,4.343058,8.044627
7/4/2019 13:30,7.009211,7.85642,4.508304,4.482252,8.14014
7/4/2019 13:45,7.076683,7.970249,4.651015,4.616434,8.234869
7/4/2019 14:00,7.159245,8.063357,4.762933,4.733194,8.1379
7/4/2019 14:15,7.286072,8.14753,4.867445,4.852922,8.194507
7/4/2019 14:30,7.414103,8.206458,4.9618,4.962962,8.172389
7/4/2019 14:45,7.594595,8.279317,5.089919,5.091094,8.114475
7/4/2019 15:00,7.70535,8.363116,5.231889,5.219261,8.151699
7/4/2019 15:15,7.624613,8.423439,5.407711,5.381375,8.217604
7/4/2019 15:30,7.658667,8.480193,5.532783,5.540413,8.275898
7/4/2019 15:45,7.710689,8.529554,5.636096,5.703296,8.326799
7/4/2019 16:00,7.75365,8.545352,5.717748,5.832707,8.142209
7/4/2019 16:15,7.751975,8.547496,5.793355,5.958653,8.138321
7/4/2019 16:30,7.733289,8.582988,5.825408,6.068138,8.170752
7/4/2019 16:45,7.75825,8.593863,5.882415,6.218787,8.243729
7/4/2019 17:00,7.834678,8.555546,5.907689,6.342257,8.296974
7/4/2019 17:15,7.93258,8.512283,5.949271,6.491257,8.292967
7/4/2019 17:30,7.894608,8.561922,5.984355,6.597362,8.310192
7/4/2019 17:45,7.860689,8.578402,5.940463,6.686944,8.318363
7/4/2019 18:00,7.891878,8.598595,5.858287,6.735126,8.296226
7/4/2019 18:15,8.043513,8.7245,5.9035,6.901751,8.292427
7/4/2019 18:30,8.15015,8.764533,5.861541,6.987576,8.313004
7/4/2019 18:45,8.161406,8.73953,5.791645,7.036005,8.307866
7/4/2019 19:00,8.120483,8.702868,5.757563,7.035491,8.292079
7/4/2019 19:15,8.057476,8.691372,5.715437,7.039124,8.274139
7/4/2019 19:30,8.053581,8.683271,5.674563,7.005617,8.246629
7/4/2019 19:45,8.096187,8.66533,5.57077,6.995456,8.19437
7/4/2019 20:00,8.119967,8.668016,5.463919,6.952623,8.191778
7/4/2019 20:15,8.110223,8.658113,5.350578,6.908153,8.158157
7/4/2019 20:30,8.103343,8.642769,5.238778,6.838269,8.153335
7/4/2019 20:45,8.081089,8.625433,5.152859,6.804353,8.119487
7/4/2019 21:00,8.342867,8.6188,5.072145,6.714361,8.057508
7/4/2019 21:15,8.472967,8.607734,4.979052,6.663855,8.011989
7/4/2019 21:30,8.44566,8.583283,4.909467,6.610383,7.913676
7/4/2019 21:45,8.411332,8.553866,4.912031,6.532644,7.86087
7/4/2019 22:00,8.368305,8.523652,4.924711,6.447643,7.865091
7/4/2019 22:15,8.30025,8.501807,4.900904,6.31284,7.702509
7/4/2019 22:30,8.221192,8.458917,4.845637,6.244852,7.519258
7/4/2019 22:45,8.14035,8.343513,4.740785,6.15197,7.685792
7/4/2019 23:00,8.051255,8.180595,4.650978,6.082891,8.146828
7/4/2019 23:15,7.95037,7.990061,4.550267,6.0282,8.134799
7/4/2019 23:30,7.893084,7.818617,4.432384,5.931428,8.124577
7/4/2019 23:45,7.85025,7.739347,4.327548,5.827506,8.087896
7/5/2019 0:00,7.793678,7.688485,4.225933,5.727885,8.295749
7/5/2019 0:15,7.711133,7.6832,4.136837,5.655207,8.431789
7/5/2019 0:30,7.623475,7.700261,4.015941,5.570623,8.326662
7/5/2019 0:45,7.513544,7.719255,3.949222,5.482236,8.249488
7/5/2019 1:00,7.410345,7.745479,3.912793,5.419634,8.202404
7/5/2019 1:15,7.307084,7.7537,3.853311,5.309356,8.19453
7/5/2019 1:30,7.242367,7.75083,3.787807,5.220056,8.168758
7/5/2019 1:45,7.162878,7.724866,3.745089,5.151034,8.11955
7/5/2019 2:00,7.093242,7.649688,3.674978,5.107199,8.028966
7/5/2019 2:15,7.054308,7.555838,3.600359,5.052922,7.942254
7/5/2019 2:30,6.987078,7.443511,3.516437,4.994583,7.789277
7/5/2019 2:45,6.925611,7.343358,3.439667,4.929719,8.314862
7/5/2019 3:00,6.83305,7.300838,3.370496,4.865322,8.457666
7/5/2019 3:15,6.756539,7.246133,3.2798,4.836534,8.418203
7/5/2019 3:30,6.671015,7.170154,3.180696,4.801764,8.367906
7/5/2019 3:45,6.570057,7.087266,3.153037,4.738783,8.304062
7/5/2019 4:00,6.486181,7.004311,3.144733,4.65462,8.151467
7/5/2019 4:15,6.411587,6.934967,3.125511,4.613925,7.633934
7/5/2019 4:30,6.338358,6.85635,3.084556,4.565262,6.825123
7/5/2019 4:45,6.266726,6.7889,3.012089,4.495922,6.452487
7/5/2019 5:00,6.1491,6.698376,2.950089,4.407382,6.858394
7/5/2019 5:15,5.994383,6.642178,2.884342,4.350023,7.359934
7/5/2019 5:30,5.885312,6.5728,2.821556,4.294594,7.632026
7/5/2019 5:45,5.855733,6.513083,2.776111,4.235116,7.709337
7/5/2019 6:00,5.865733,6.424385,2.750062,4.180083,7.655392
7/5/2019 6:15,5.729276,6.216217,2.655333,4.015662,7.578432
7/5/2019 6:30,5.6114,6.067511,2.589367,3.894756,7.484301
7/5/2019 6:45,5.548811,6.001778,2.556156,3.81825,7.403279
7/5/2019 7:00,5.486333,5.921691,2.520689,3.745224,7.346925
7/5/2019 7:15,5.428811,5.856878,2.477889,3.683361,7.247632
7/5/2019 7:30,5.381956,5.773967,2.420681,3.62672,7.155767
7/5/2019 7:45,5.3266,5.65055,2.379911,3.578389,7.081874
