,Arolla / Hydrologie (Ferpècle - Débit dégraveur),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (1. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (2. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (3. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (4. Année précédente)
Horodatage,m³/s,m³/s,m³/s,m³/s,m³/s
8/18/2019 8:15,4.479396,5.227716,4.658867,4.283363,3.534
8/18/2019 8:30,4.248212,5.211083,4.652534,4.274294,3.555078
8/18/2019 8:45,4.470788,5.205711,4.636483,4.271867,3.531222
8/18/2019 9:00,4.5398,5.147778,4.621117,4.262598,3.522094
8/18/2019 9:15,4.779438,5.072884,4.5864,4.23525,3.485783
8/18/2019 9:30,4.881267,5.016634,4.559467,4.201361,3.4832
8/18/2019 9:45,4.714883,5.006117,4.5492,4.209445,3.462828
8/18/2019 10:00,4.500654,5.032667,4.55472,4.209222,3.428854
8/18/2019 10:15,4.41915,4.555975,4.622322,4.211933,3.434444
8/18/2019 10:30,4.625216,5.002316,4.740767,4.2002,3.448737
8/18/2019 10:45,4.751167,5.253119,4.966085,4.195028,3.474131
8/18/2019 11:00,5.023375,5.42417,5.365365,4.190386,3.466733
8/18/2019 11:15,5.376821,5.612354,5.753067,4.325558,3.468009
8/18/2019 11:30,5.565833,6.015422,6.181817,4.56868,3.567302
8/18/2019 11:45,5.853771,6.290983,6.713452,4.645353,3.753061
8/18/2019 12:00,6.166937,6.606281,7.241571,4.835878,3.777889
8/18/2019 12:15,6.511325,6.960288,7.689837,5.041169,3.610607
8/18/2019 12:30,7.026267,7.365726,8.157008,5.271347,4.065295
8/18/2019 12:45,7.325371,7.589646,8.663825,5.479141,4.264767
8/18/2019 13:00,7.716588,7.871017,9.181738,5.657158,4.455905
8/18/2019 13:15,8.133421,8.204548,9.623071,5.693573,4.604313
8/18/2019 13:30,8.514508,8.603289,9.945833,5.729867,4.707328
8/18/2019 13:45,9.063188,9.0272,10.279984,5.794722,4.789017
8/18/2019 14:00,9.497304,9.327666,10.645905,5.843572,4.974152
8/18/2019 14:15,9.689016,9.740821,10.962241,5.882417,5.18978
8/18/2019 14:30,9.907516,10.094033,11.182755,5.939452,5.340498
8/18/2019 14:45,10.176905,10.416691,11.363297,5.911594,5.415302
8/18/2019 15:00,10.722329,10.631096,11.421028,5.833837,5.510858
8/18/2019 15:15,11.316092,10.743176,11.3292,5.769411,5.579709
8/18/2019 15:30,11.890808,10.516644,11.302783,5.71665,5.283947
8/18/2019 15:45,11.933517,11.047957,11.309396,5.689561,4.818963
8/18/2019 16:00,12.198571,10.971756,11.410767,5.687067,5.225401
8/18/2019 16:15,12.661838,10.499925,11.587234,5.734335,5.594791
8/18/2019 16:30,12.72865,10.2782,11.969042,5.778889,5.47717
8/18/2019 16:45,13.116792,10.152948,12.202267,5.745028,5.402122
8/18/2019 17:00,13.073533,10.053796,12.572914,5.781211,5.581502
8/18/2019 17:15,12.224691,9.914948,12.78485,5.712629,5.800461
8/18/2019 17:30,10.948649,9.897095,12.926027,5.521442,5.918655
8/18/2019 17:45,10.855229,9.939622,12.866966,5.648969,5.935131
8/18/2019 18:00,11.819896,9.67374,12.636717,5.742283,5.889283
8/18/2019 18:15,12.614192,9.35005,12.412696,5.841016,5.44734
8/18/2019 18:30,12.569633,10.227013,12.145576,5.870902,5.102065
8/18/2019 18:45,12.684767,10.50695,11.901116,5.835494,5.160428
8/18/2019 19:00,13.365638,10.192279,11.529467,5.849866,5.217067
8/18/2019 19:15,12.176633,9.874738,11.204629,5.844733,5.215883
8/18/2019 19:30,11.050096,9.584926,10.947351,5.849863,5.246822
8/18/2019 19:45,11.564384,8.2808,10.859134,5.743259,5.197105
8/18/2019 20:00,11.201262,7.655463,11.296829,5.678,5.079113
8/18/2019 20:15,11.022104,8.02912,12.174479,5.671078,4.997331
8/18/2019 20:30,10.750046,9.281371,13.541734,5.648209,5.016944
8/18/2019 20:45,10.928754,11.106637,14.999904,5.668933,5.122139
8/18/2019 21:00,11.231091,10.080258,15.501179,5.631114,5.213808
8/18/2019 21:15,10.596054,8.966654,14.915067,5.527859,5.421078
8/18/2019 21:30,10.22325,8.294592,13.969096,5.436383,5.672421
8/18/2019 21:45,9.768775,8.241671,13.228703,5.393744,5.752708
8/18/2019 22:00,9.796017,7.532642,12.593829,5.323915,5.292424
8/18/2019 22:15,9.740954,7.537867,7.9749,5.264448,6.277761
8/18/2019 22:30,9.158142,8.255283,0.039,5.224472,7.443533
8/18/2019 22:45,9.460712,8.335867,10.302487,5.157078,7.875797
8/18/2019 23:00,8.813829,7.777529,10.646621,5.100611,7.756348
8/18/2019 23:15,6.112093,7.554934,10.362604,5.057611,7.462825
8/18/2019 23:30,0,7.415717,10.241,4.994372,7.195681
8/18/2019 23:45,7.806983,7.169655,10.895333,4.967494,6.676003
8/19/2019 0:00,8.464329,6.742175,12.455607,4.928783,5.89034
8/19/2019 0:15,8.605279,6.908474,14.880825,4.883505,5.446872
8/19/2019 0:30,8.391288,6.953259,16.455181,4.829011,5.278422
8/19/2019 0:45,8.646988,6.734319,16.770117,4.774953,5.199753
8/19/2019 1:00,8.683787,6.569867,16.424591,4.74048,5.198733
8/19/2019 1:15,8.508362,6.447163,15.301126,4.695152,5.162026
8/19/2019 1:30,8.503187,6.317117,14.068104,4.659922,5.052059
8/19/2019 1:45,8.271438,6.29915,13.158175,4.618986,4.934455
8/19/2019 2:00,8.1129,6.22815,12.110163,4.587711,4.686648
8/19/2019 2:15,8.344559,5.936362,11.340755,4.570611,4.751511
8/19/2019 2:30,8.557704,5.959321,10.873412,4.522981,4.7974
8/19/2019 2:45,8.322013,6.08263,10.414879,4.488389,4.749344
8/19/2019 3:00,8.15838,5.957346,9.996452,4.434189,4.695095
8/19/2019 3:15,8.302471,5.817511,9.775333,4.411222,4.648544
8/19/2019 3:30,8.248333,5.805183,9.68725,4.367835,4.56655
8/19/2019 3:45,8.850225,5.753667,9.604733,4.32825,4.540389
8/19/2019 4:00,10.150429,5.66315,9.504412,4.297122,4.496284
8/19/2019 4:15,10.845584,5.6332,9.359616,4.25865,4.208779
8/19/2019 4:30,10.645108,5.557071,9.103613,4.210556,4.43023
8/19/2019 4:45,10.316816,4.98455,9.026404,4.155762,4.82083
8/19/2019 5:00,9.98785,4.680767,8.895446,4.036082,5.006969
8/19/2019 5:15,9.8021,5.139459,8.609742,4.025811,4.961239
8/19/2019 5:30,9.690838,5.571487,8.322926,4.061724,4.689209
8/19/2019 5:45,10.062384,5.5678,8.2114,4.146,4.710233
8/19/2019 6:00,11.858288,5.449446,8.0688,4.091367,4.924724
8/19/2019 6:15,13.810754,5.340517,8.043104,3.996009,4.938837
8/19/2019 6:30,14.599279,5.27505,7.977266,3.939583,4.83937
8/19/2019 6:45,15.726721,5.1537,7.842834,3.880976,4.813615
8/19/2019 7:00,15.465113,5.10265,7.729116,3.843836,4.763372
8/19/2019 7:15,15.0037,5.102459,7.667844,3.663703,4.691006
8/19/2019 7:30,14.279475,5.014667,7.530533,3.317495,4.623648
8/19/2019 7:45,13.94925,4.963941,7.2727,3.433169,4.617883
8/19/2019 8:00,13.256495,4.959402,7.2109,3.641236,4.658123
8/19/2019 8:15,12.1933,4.935378,7.235163,3.805822,4.685
8/19/2019 8:30,11.13082,4.884933,7.159221,3.932352,4.725523
8/19/2019 8:45,10.5759,4.845129,7.10063,3.797487,4.758505
8/19/2019 9:00,10.926121,4.782816,7.069889,3.674544,4.792518
8/19/2019 9:15,11.496959,4.787066,6.979537,3.657744,4.82975
8/19/2019 9:30,11.881375,4.814324,6.903266,3.585306,4.897122
8/19/2019 9:45,12.281762,4.982978,6.850917,3.5297,4.935667
8/19/2019 10:00,12.770208,5.3646,6.796934,3.509467,4.92105
8/19/2019 10:15,12.834267,5.585525,6.737012,3.400148,4.932831
8/19/2019 10:30,12.3867,5.186985,6.743367,3.485136,4.896478
8/19/2019 10:45,11.628187,5.138583,6.77505,3.46057,4.825181
8/19/2019 11:00,10.994667,5.2642,6.768479,3.228231,4.786716
8/19/2019 11:15,11.193954,5.510615,6.983004,3.534836,4.727583
8/19/2019 11:30,11.1475,5.513233,7.216688,3.910602,4.670128
8/19/2019 11:45,11.011796,5.998575,7.439517,4.176891,4.531843
8/19/2019 12:00,10.916604,6.797592,7.664483,4.30883,4.49997
8/19/2019 12:15,10.915117,7.013233,7.9658,4.552763,4.494798
8/19/2019 12:30,10.862184,7.28557,8.366696,4.604358,4.497427
8/19/2019 12:45,10.981354,7.641104,8.71925,4.797207,4.534152
8/19/2019 13:00,11.084745,7.920148,9.149883,4.971367,4.59315
8/19/2019 13:15,11.125146,8.068367,9.553041,5.179446,4.646735
8/19/2019 13:30,11.519667,8.603745,9.961637,5.367997,4.703602
8/19/2019 13:45,11.972788,9.135704,10.262067,5.494028,4.834222
8/19/2019 14:00,12.373083,9.337084,10.608495,5.607746,5.003563
8/19/2019 14:15,12.2007,9.630645,10.922532,5.747447,5.132507
8/19/2019 14:30,12.286525,10.143156,11.219334,5.868472,5.223997
8/19/2019 14:45,13.164963,10.266067,11.2674,5.972285,5.2738
8/19/2019 15:00,13.831375,10.405492,11.2355,6.036239,5.216489
8/19/2019 15:15,14.062342,11.310113,11.196496,6.069895,5.091239
8/19/2019 15:30,13.989417,12.169422,10.955252,6.20483,5.079047
8/19/2019 15:45,14.0237,12.388622,11.309704,6.370128,5.086667
8/19/2019 16:00,14.453767,12.633956,11.242249,6.496233,5.097067
8/19/2019 16:15,14.653559,12.814579,11.152996,6.640058,5.1707
8/19/2019 16:30,14.455617,13.032296,10.768017,6.761034,5.240683
8/19/2019 16:45,14.195017,13.103904,10.363067,6.820389,5.267572
8/19/2019 17:00,14.016988,12.96715,9.952379,6.895059,5.234528
8/19/2019 17:15,13.768629,12.8382,9.732729,7.003961,5.167529
8/19/2019 17:30,13.693096,12.551325,8.906546,7.123171,5.13925
8/19/2019 17:45,13.499108,12.110383,8.421802,7.209055,5.07982
8/19/2019 18:00,13.02307,12.26483,9.511952,7.208384,5.047315
8/19/2019 18:15,13.12375,11.958178,9.610505,7.161839,4.986744
8/19/2019 18:30,13.231133,11.336986,9.222533,7.101517,4.923878
8/19/2019 18:45,13.088454,11.293442,8.635959,7.060184,4.843031
8/19/2019 19:00,12.963946,11.982726,8.243958,6.980831,4.772411
8/19/2019 19:15,12.912313,13.063513,8.200617,6.848526,4.698604
8/19/2019 19:30,12.662559,12.987252,8.17435,6.732875,4.612033
8/19/2019 19:45,12.254087,13.704267,8.058967,6.648028,4.528011
8/19/2019 20:00,12.720425,13.700407,7.964483,6.65433,4.473944
8/19/2019 20:15,12.674608,12.75477,7.7824,6.615528,4.423892
8/19/2019 20:30,12.117437,12.246446,7.558704,6.495087,4.373211
8/19/2019 20:45,11.996767,12.881371,7.250918,6.324272,4.298248
8/19/2019 21:00,11.534017,12.605859,7.203744,6.243933,4.246848
8/19/2019 21:15,11.136891,11.629133,7.229633,6.182772,4.175506
8/19/2019 21:30,10.9674,11.561875,7.135083,6.104011,4.111129
8/19/2019 21:45,10.794291,11.160356,6.930478,6.077197,4.054317
8/19/2019 22:00,10.590521,10.932356,6.8134,6.024078,4.019559
8/19/2019 22:15,10.373992,10.447629,6.704659,5.97145,3.99365
8/19/2019 22:30,10.364159,10.08417,6.59985,5.921878,3.965561
8/19/2019 22:45,10.092867,9.954963,6.482517,5.808909,3.932981
8/19/2019 23:00,10.107675,9.285748,6.335855,5.659226,3.896689
8/19/2019 23:15,7.163343,9.190249,6.264516,5.61585,3.8864
8/19/2019 23:30,2.868,9.157911,6.199015,5.612333,3.861878
8/19/2019 23:45,9.021121,8.885178,6.119984,5.618689,3.82537
8/20/2019 0:00,8.910888,8.709585,6.013733,5.562772,3.810333
8/20/2019 0:15,9.504292,8.393933,5.912148,5.461764,3.776426
8/20/2019 0:30,9.550729,8.137546,5.892955,5.394915,3.759
8/20/2019 0:45,9.043804,8.021015,5.827078,5.325211,3.749622
8/20/2019 1:00,8.828183,7.698133,5.719421,5.254344,3.717256
8/20/2019 1:15,8.8181,7.592533,5.62955,5.197317,3.673278
8/20/2019 1:30,8.776934,7.53143,5.5763,5.126194,3.62825
8/20/2019 1:45,8.745033,7.424948,5.489316,5.043506,3.612867
8/20/2019 2:00,8.602245,7.220519,5.33245,4.982984,3.582783
8/20/2019 2:15,8.466537,7.162734,4.961804,4.942914,3.520815
8/20/2019 2:30,8.393,6.980348,4.194533,4.880795,3.48705
8/20/2019 2:45,8.2745,6.919683,4.028733,4.794209,3.45543
8/20/2019 3:00,8.308717,6.927577,4.17895,4.750694,3.430383
8/20/2019 3:15,8.186542,6.795429,4.312385,4.71585,3.402294
8/20/2019 3:30,8.010266,6.698806,4.467411,4.696697,3.37625
8/20/2019 3:45,8.121838,6.614119,4.690117,4.674289,3.343028
8/20/2019 4:00,8.772075,6.516346,4.874511,4.643292,3.315583
8/20/2019 4:15,9.518896,6.520482,5.085267,4.626783,3.295267
8/20/2019 4:30,9.364491,6.447296,5.208517,4.568316,3.28185
8/20/2019 4:45,9.294142,6.288833,5.139254,4.521753,3.246133
8/20/2019 5:00,9.150467,6.278659,4.980184,4.467544,3.206944
8/20/2019 5:15,8.934329,6.280583,4.862204,4.431933,3.189506
8/20/2019 5:30,8.871917,6.22985,4.782733,4.429295,3.183067
8/20/2019 5:45,8.774266,6.156023,4.713067,4.38365,3.164622
8/20/2019 6:00,8.829904,6.036183,4.701541,4.325022,3.137317
8/20/2019 6:15,8.856033,6.005526,4.687322,4.266144,3.111294
8/20/2019 6:30,8.585925,5.941978,4.641334,4.22345,3.072367
8/20/2019 6:45,8.868155,5.875963,4.548367,4.184895,3.027759
8/20/2019 7:00,8.629499,5.826283,4.520583,4.143248,3.069102
8/20/2019 7:15,8.403229,5.798167,4.481483,4.126689,3.058495
8/20/2019 7:30,8.357546,5.7118,4.4059,4.104503,3.033889
8/20/2019 7:45,7.961154,5.524919,4.298783,4.113689,2.979306
8/20/2019 8:00,8.240267,5.353833,4.185901,4.094228,2.969481
8/20/2019 8:15,8.213767,5.713404,4.208454,4.076494,2.986563
8/20/2019 8:30,8.337721,5.647615,4.2172,4.042695,2.98
8/20/2019 8:45,8.221346,5.559291,4.190067,4.026306,2.9355
8/20/2019 9:00,8.165729,5.488367,4.144639,4.055844,2.914111
8/20/2019 9:15,8.076192,5.435978,4.0926,4.081878,2.937602
8/20/2019 9:30,8.233017,5.366793,4.050917,4.083989,2.935931
8/20/2019 9:45,8.213342,5.289117,4.025778,4.110419,2.924667
8/20/2019 10:00,8.300204,5.4488,3.9675,3.956865,2.925867
8/20/2019 10:15,8.120729,5.482378,3.973587,3.734776,2.9048
8/20/2019 10:30,8.483538,5.235413,3.9592,4.071158,2.907303
8/20/2019 10:45,8.7938,5.634413,3.940317,4.387977,2.908667
8/20/2019 11:00,9.160467,5.493804,3.982233,4.497745,2.9022
8/20/2019 11:15,10.2494,6.5786,4.0451,4.554935,2.910081
8/20/2019 11:30,11.221933,6.993317,4.140033,4.603467,2.968722
8/20/2019 11:45,11.3138,7.046533,4.329178,4.624444,3.060569
8/20/2019 12:00,11.045133,7.723242,4.557725,4.676578,3.158836
8/20/2019 12:15,10.782733,8.029634,4.805867,4.860754,3.268583
8/20/2019 12:30,12.9904,8.419098,5.077667,5.098089,3.384763
8/20/2019 12:45,14.034,8.790304,5.34477,5.317463,3.498591
8/20/2019 13:00,14.360667,9.136371,5.591619,5.469635,3.649752
8/20/2019 13:15,14.585533,9.34442,5.8396,5.501505,3.790827
8/20/2019 13:30,14.279,9.718987,6.176193,5.536417,3.950822
8/20/2019 13:45,14.492,10.05063,6.276389,5.569972,4.110495
8/20/2019 14:00,14.589,10.274171,6.581587,5.70283,4.13347
8/20/2019 14:15,13.369,10.671534,6.808495,5.94258,4.251675
8/20/2019 14:30,11.761,11.158825,7.006417,6.042718,4.371606
8/20/2019 14:45,13.156,11.597934,7.345172,6.08915,4.456641
8/20/2019 15:00,13.175,12.095292,7.634252,6.114467,4.431828
8/20/2019 15:15,14.144,11.868192,7.897585,5.891753,4.506083
8/20/2019 15:30,16.566,12.767196,8.164719,5.776272,4.559147
8/20/2019 15:45,18.542,13.551246,8.283485,6.080499,4.446914
8/20/2019 16:00,18.367001,13.637311,8.195833,6.387766,4.408061
8/20/2019 16:15,17.537134,13.878479,8.259389,6.591952,4.450918
8/20/2019 16:30,16.131729,13.991396,8.4665,6.582278,4.443081
8/20/2019 16:45,18.19577,14.044725,8.652998,6.493687,4.392828
8/20/2019 17:00,19.597891,14.0829,8.374689,6.452495,4.366889
8/20/2019 17:15,21.322254,14.030171,7.635363,6.562263,4.355161
8/20/2019 17:30,23.980679,13.9074,7.49255,6.566954,4.314186
8/20/2019 17:45,24.860508,13.6192,7.84548,6.546267,4.286961
8/20/2019 18:00,21.856607,13.147,8.005498,6.534211,4.234803
8/20/2019 18:15,17.144146,13.192454,8.028639,6.446541,4.187322
8/20/2019 18:30,19.320271,13.467538,7.998744,6.383011,4.131378
8/20/2019 18:45,20.347929,12.820363,7.938241,6.318717,3.91274
8/20/2019 19:00,20.804129,13.190263,7.895284,6.248759,3.963583
8/20/2019 19:15,20.801655,14.766727,7.809245,6.217648,3.993514
8/20/2019 19:30,18.497179,15.2008,7.605029,6.184561,3.971894
8/20/2019 19:45,19.757521,14.712221,7.400667,6.149211,3.928939
8/20/2019 20:00,21.638554,13.528955,7.229917,6.058609,3.870665
8/20/2019 20:15,22.69393,11.860554,7.0784,5.994663,3.756406
8/20/2019 20:30,21.685604,11.561989,6.8896,5.949205,3.693081
8/20/2019 20:45,19.478043,12.622388,6.716578,5.884509,3.698186
8/20/2019 21:00,17.399338,11.911129,6.557189,5.844339,3.654189
8/20/2019 21:15,18.275438,10.449156,6.368472,5.856616,3.591744
8/20/2019 21:30,18.466488,9.199279,6.191212,5.807831,3.44737
8/20/2019 21:45,18.383692,10.015533,6.04382,5.716506,3.354233
8/20/2019 22:00,18.464521,10.67698,5.853567,5.654574,3.495028
8/20/2019 22:15,17.387129,10.409679,5.676759,5.576967,3.438011
8/20/2019 22:30,16.738808,10.013267,5.274227,5.483889,3.37602
8/20/2019 22:45,16.649412,9.656675,5.188567,5.395416,3.349256
8/20/2019 23:00,15.7111,6.648704,5.254733,5.325031,3.327667
8/20/2019 23:15,11.599846,0,5.206855,5.25143,3.301104
8/20/2019 23:30,0,8.57421,5.109667,5.168598,3.265133
8/20/2019 23:45,12.247702,9.217193,4.932083,5.109381,3.244492
8/21/2019 0:00,13.918929,9.05195,4.829059,5.031906,3.214733
8/21/2019 0:15,13.946512,8.791263,4.788617,4.940172,3.158717
8/21/2019 0:30,13.037708,8.467733,4.7372,4.877181,3.132872
8/21/2019 0:45,13.211529,8.058675,4.646629,4.850337,3.154183
8/21/2019 1:00,13.776917,8.220161,4.541589,4.845163,3.135744
8/21/2019 1:15,13.602883,8.351434,4.464689,4.826822,3.087439
8/21/2019 1:30,12.806325,8.232608,4.38035,4.763287,3.096094
8/21/2019 1:45,13.261354,8.134977,4.315719,4.7648,3.079452
8/21/2019 2:00,11.042171,7.995112,4.199183,4.766067,3.0572
8/21/2019 2:15,11.28625,7.877029,4.151533,4.753122,3.046895
8/21/2019 2:30,12.500571,7.742813,4.1538,4.710454,3.020694
8/21/2019 2:45,13.273737,7.600012,4.119195,4.678198,2.991494
8/21/2019 3:00,12.511745,7.528822,4.075061,4.677102,2.973222
8/21/2019 3:15,11.191183,6.735142,4.011034,4.641848,2.930664
8/21/2019 3:30,11.165083,6.824645,3.967355,4.61505,2.950067
8/21/2019 3:45,10.943229,7.353117,3.937267,4.604667,2.931983
8/21/2019 4:00,10.23778,7.302894,3.882517,4.624235,2.908796
8/21/2019 4:15,10.135683,7.191633,3.851283,4.59183,2.872717
8/21/2019 4:30,10.258734,6.767829,3.806567,4.551522,2.835094
8/21/2019 4:45,10.124838,6.720989,3.751946,4.512783,2.8078
8/21/2019 5:00,9.94533,6.830217,3.693933,4.439167,2.800028
8/21/2019 5:15,9.744713,6.811975,3.655904,4.389028,2.774694
8/21/2019 5:30,9.566829,6.748,3.6249,4.353983,2.784933
8/21/2019 5:45,9.453675,6.771383,3.598667,4.328317,2.773183
8/21/2019 6:00,9.354975,6.708054,3.589583,4.29088,2.755
8/21/2019 6:15,9.253729,6.605929,3.547683,4.236203,2.721183
8/21/2019 6:30,9.146334,6.562431,3.493733,4.169033,2.668361
8/21/2019 6:45,8.949696,6.504084,3.490867,4.131828,2.674956
8/21/2019 7:00,8.877737,6.452845,3.451962,4.100561,2.636055
8/21/2019 7:15,8.599071,6.409548,3.345717,4.063278,2.583278
8/21/2019 7:30,8.779366,6.392183,3.352,4.019411,2.552667
8/21/2019 7:45,8.369421,6.393863,3.32955,3.964011,2.547333
8/21/2019 8:00,8.638059,6.354679,3.330885,3.921428,2.552667
8/21/2019 8:15,8.478896,6.317771,3.356829,3.873132,2.535428
8/21/2019 8:30,8.29725,6.271613,3.335883,3.824183,2.52413
8/21/2019 8:45,8.15755,6.185916,3.286712,3.78425,2.453161
8/21/2019 9:00,7.726825,6.158367,3.3084,3.775467,2.262772
8/21/2019 9:15,6.550296,6.141867,3.326333,3.761222,2.416139
8/21/2019 9:30,7.942111,6.156,3.3118,3.7418,2.695713
8/21/2019 9:45,8.377467,6.157733,3.301213,3.736467,2.581459
8/21/2019 10:00,8.065202,6.18765,3.231667,3.732456,2.446911
8/21/2019 10:15,7.7733,6.271683,3.2315,3.733069,2.465252
8/21/2019 10:30,7.940416,6.470467,3.249479,3.735267,2.489785
8/21/2019 10:45,7.932716,6.720704,3.097433,3.753578,2.468428
8/21/2019 11:00,8.097254,7.030238,3.199133,3.819939,2.486641
8/21/2019 11:15,7.952096,7.443689,3.295719,3.930089,2.550406
8/21/2019 11:30,8.513725,7.835104,3.329333,4.040303,2.690422
8/21/2019 11:45,8.897338,8.247705,3.351288,3.893009,2.856689
8/21/2019 12:00,9.120817,8.217196,3.3764,4.031148,3.024633
8/21/2019 12:15,9.438237,8.916142,3.390867,4.440413,3.26918
8/21/2019 12:30,9.624534,9.6011,3.434904,4.769097,3.424946
8/21/2019 12:45,9.314541,9.138646,3.637058,5.040494,3.543244
8/21/2019 13:00,10.95975,7.587663,3.519067,5.402189,3.562726
8/21/2019 13:15,11.040875,8.128412,3.726767,5.62483,3.782276
8/21/2019 13:30,11.361113,9.957175,3.885467,5.815606,3.875822
8/21/2019 13:45,12.028592,13.245767,4.164017,5.840283,4.018047
8/21/2019 14:00,11.996938,12.691971,4.286684,5.924863,4.170156
8/21/2019 14:15,11.812963,11.122012,4.511117,5.95712,4.335617
8/21/2019 14:30,13.512646,12.241883,4.69623,6.233658,4.462139
8/21/2019 14:45,13.824871,13.918818,4.802833,6.406006,4.537022
8/21/2019 15:00,13.607892,14.654025,5.014815,6.462483,4.70115
8/21/2019 15:15,14.326041,15.225052,5.292067,6.537739,4.830139
8/21/2019 15:30,14.675,15.048319,5.373633,6.621761,4.944008
8/21/2019 15:45,14.8319,14.670267,5.538733,6.723211,5.043058
8/21/2019 16:00,15.120021,14.251801,5.696267,6.746,5.112824
8/21/2019 16:15,15.060363,14.615283,5.807416,6.765839,5.146269
8/21/2019 16:30,14.9089,14.625979,5.933638,6.765598,5.144778
8/21/2019 16:45,14.751029,14.04815,6.043054,6.695467,5.099105
8/21/2019 17:00,14.899875,14.1248,6.149344,6.620676,4.975767
8/21/2019 17:15,14.652792,14.136711,6.22262,6.536639,4.833653
8/21/2019 17:30,14.095679,13.88523,6.2696,6.438465,4.89405
8/21/2019 17:45,14.527125,13.899567,6.391244,6.276028,4.853637
8/21/2019 18:00,14.614804,14.497478,6.4766,6.325117,4.769459
8/21/2019 18:15,14.023129,15.289392,6.446567,6.238065,4.662261
8/21/2019 18:30,13.592396,15.848565,6.289679,6.147564,4.548594
8/21/2019 18:45,13.906904,16.076002,6.2322,6.058767,4.458572
8/21/2019 19:00,13.892588,15.771535,6.422538,5.983905,4.371972
8/21/2019 19:15,13.558325,15.012059,6.34075,5.877928,4.26055
8/21/2019 19:30,13.329208,14.528392,6.238321,5.776928,4.140566
8/21/2019 19:45,13.110725,14.9113,6.1777,5.656994,4.108444
8/21/2019 20:00,12.8287,14.421471,6.011883,5.558839,4.078226
8/21/2019 20:15,12.387095,12.808922,5.937328,5.491833,4.027256
8/21/2019 20:30,11.999929,12.220117,5.571096,5.392195,3.988276
8/21/2019 20:45,11.541546,11.724104,5.280579,5.283676,3.892609
8/21/2019 21:00,11.222929,11.980604,5.477798,5.19333,3.816481
8/21/2019 21:15,11.111333,11.646758,5.636617,5.099207,3.8246
8/21/2019 21:30,10.813717,10.92185,5.624733,5.013595,3.757745
8/21/2019 21:45,10.547021,10.685378,5.540709,4.940622,3.653909
8/21/2019 22:00,10.253934,10.406986,5.434991,4.882209,3.625778
8/21/2019 22:15,10.062721,9.339559,5.304517,4.828022,3.615033
8/21/2019 22:30,9.764717,8.516979,5.184044,4.789105,3.540317
8/21/2019 22:45,9.743371,9.627438,5.086534,4.717222,3.527148
8/21/2019 23:00,9.833104,5.243055,4.979767,4.662342,3.496039
8/21/2019 23:15,9.62765,7.087,4.933233,4.569372,3.424948
8/21/2019 23:30,9.446896,9.499982,4.875537,4.505011,3.420336
8/21/2019 23:45,7.500847,8.777841,4.7944,4.461114,3.390248
8/22/2019 0:00,0,8.633856,4.6785,4.400434,3.319142
8/22/2019 0:15,8.706463,8.141513,4.588102,4.346189,3.325111
8/22/2019 0:30,8.986046,7.529313,4.525578,4.278967,3.318289
8/22/2019 0:45,8.83275,8.687087,4.454496,4.224952,3.284555
8/22/2019 1:00,8.951729,8.812117,4.368867,4.174345,3.275333
8/22/2019 1:15,9.242471,8.420596,4.307796,4.121413,3.196394
8/22/2019 1:30,9.198471,8.372684,4.207917,4.047676,3.150294
8/22/2019 1:45,8.812779,7.300371,4.13095,3.991067,3.145439
8/22/2019 2:00,8.06505,7.824112,4.084833,3.991028,3.160778
8/22/2019 2:15,8.561255,8.296004,4.026879,3.971789,3.158
8/22/2019 2:30,8.665812,7.912379,3.9824,3.931783,3.131953
8/22/2019 2:45,8.380558,7.659629,3.8896,3.887415,3.093667
