,Zmutt / Météo (Zmutt_Température - C°),C: Zmutt / Météo (Zmutt_Température - C°) (1. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (2. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (3. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (4. Année précédente)
Horodatage,°C,°C,°C,°C,°C
7/15/2019 3:00,7.736,9.869333,8.743112,3.375333,11.91
7/15/2019 3:15,7.872,9.697278,8.529334,3.456667,11.686723
7/15/2019 3:30,7.554667,9.740667,8.062222,3.504,11.703334
7/15/2019 3:45,7.768,9.664,7.658,3.254667,11.480611
7/15/2019 4:00,7.404667,9.456,7.381333,3.158667,11.454667
7/15/2019 4:15,7.531333,9.552,7.394667,2.726,10.924056
7/15/2019 4:30,7.334,9.248,7.021333,2.558,10.655334
7/15/2019 4:45,6.172,9.352,6.861333,2.286667,10.56
7/15/2019 5:00,6.036722,9.376,6.674667,2.414,10.381389
7/15/2019 5:15,6.110667,9.048,6.632,2.152555,10.313334
7/15/2019 5:30,6.150667,8.632,6.644,2.058667,10.295333
7/15/2019 5:45,6.089333,8.344,6.314667,2.144,10.151333
7/15/2019 6:00,6.251945,7.952,6.302222,2.329944,10.014722
7/15/2019 6:15,5.824,7.848,6.266,2.222667,10.211278
7/15/2019 6:30,5.88,7.944,6.255,2.246667,10.19
7/15/2019 6:45,5.718,7.92,6.3115,2.076667,10.023334
7/15/2019 7:00,4.838666,7.712,6.218,1.244111,10.002
7/15/2019 7:15,4.106667,7.72,6.458667,1.42,10.346611
7/15/2019 7:30,3.69,8.184,7.485,1.914667,10.939333
7/15/2019 7:45,3.836,8.88,8.075556,2.281333,11.693889
7/15/2019 8:00,4.037333,9.544,8.274667,2.497333,12.122
7/15/2019 8:15,4.256,10.304,8.821333,2.245333,12.595333
7/15/2019 8:30,4.427333,11.128,9.61,2.203333,13.202666
7/15/2019 8:45,4.534667,11.648,10.291555,2.904,13.827333
7/15/2019 9:00,4.932,12.16,10.746667,3.768667,14.379333
7/15/2019 9:15,5.750556,12.736,11.168,4.916,14.874667
7/15/2019 9:30,5.963333,13.52,11.72,5.546667,15.362666
7/15/2019 9:45,5.904,13.728,11.996445,6.121333,15.938666
7/15/2019 10:00,6.452556,13.864,12.260445,6.362667,16.507334
7/15/2019 10:15,6.513333,14.24,12.690666,6.906667,16.966778
7/15/2019 10:30,6.230055,14.504,13.12,7.475333,17.338667
7/15/2019 10:45,6.572,14.656,13.559111,7.872222,17.760666
7/15/2019 11:00,7.350667,14.536,14.178666,8.244667,18.043222
7/15/2019 11:15,7.548666,14.568,14.581333,9.003333,18.282667
7/15/2019 11:30,7.432,14.48,14.726222,9.401999,18.704666
7/15/2019 11:45,7.590667,15.4,15.121778,9.936666,19.075277
7/15/2019 12:00,7.538667,15.824,15.374,10.203889,19.378
7/15/2019 12:15,7.252,15.992,15.962667,10.521945,19.657333
7/15/2019 12:30,7.589334,16.32,15.904,10.924,20.218
7/15/2019 12:45,7.997334,16.56,15.728001,11.08,20.552
7/15/2019 13:00,8.350667,16.56,15.929,11.339389,20.802666
7/15/2019 13:15,8.736,16.704,16.912889,11.760667,21.315224
7/15/2019 13:30,8.726,17.048,17.665777,12.2785,21.705334
7/15/2019 13:45,9.186,17.824,18.026667,12.566667,22.066055
7/15/2019 14:00,9.696667,18.176,18.112,12.340667,22.302666
7/15/2019 14:15,10.319278,18.792,17.661333,12.439778,22.376667
7/15/2019 14:30,10.34,18.200001,16.970251,12.696,22.599333
7/15/2019 14:45,9.945333,18.04,16.813,12.544666,22.570667
7/15/2019 15:00,9.868667,18.104,16.959,12.559333,22.674
7/15/2019 15:15,9.696,18.48,16.992001,12.671333,22.984001
7/15/2019 15:30,9.812667,18.496,16.813,12.883889,22.551332
7/15/2019 15:45,9.936666,19.048,16.804443,13.096666,23.007999
7/15/2019 16:00,11.128,19.352,16.786667,12.777778,23.234556
7/15/2019 16:15,11.432667,18.816,16.898666,12.751333,23.271999
7/15/2019 16:30,11.788,18.24,16.704,12.576667,23.370667
7/15/2019 16:45,12.018,17.672,16.282667,12.622611,23.222
7/15/2019 17:00,12.336666,17.288,15.991111,12.004778,23.08
7/15/2019 17:15,12.514667,16.808,15.88,11.790667,23.104
7/15/2019 17:30,12.278666,16.248,15.622,11.464,22.9
7/15/2019 17:45,12.54,16.656,15.652,11.497334,22.697222
7/15/2019 18:00,12.676001,16.256,15.57,11.384,22.799999
7/15/2019 18:15,12.620667,16.304,15.476,11.512,22.607332
7/15/2019 18:30,12.571334,16.736,15.094,11.480611,22.912001
7/15/2019 18:45,12.516,17.16,14.906667,11.584001,22.823332
7/15/2019 19:00,12.372,17.248,14.612,11.534667,22.799999
7/15/2019 19:15,12.12,16.848,14.290667,11.230666,22.968668
7/15/2019 19:30,11.958,16.696,14.282666,11.168,22.871332
7/15/2019 19:45,11.618667,16.392,14.042666,10.908,22.394667
7/15/2019 20:00,11.164,15.88,14.084,10.520667,21.483334
7/15/2019 20:15,10.71,15.656,13.798,9.985333,20.499334
7/15/2019 20:30,10.211444,15.448,13.539556,8.660667,19.693333
7/15/2019 20:45,9.751333,14.912,13.415999,8.124667,19.294666
7/15/2019 21:00,9.349999,14.616,13.488,7.686,18.852055
7/15/2019 21:15,8.958,14.768,13.56,7.39,18.244667
7/15/2019 21:30,8.744,14.152,12.928,7.350056,17.886665
7/15/2019 21:45,8.849944,14.016,12.606,7.047333,17.488667
7/15/2019 22:00,8.618667,14.128,11.935,6.694,17.358
7/15/2019 22:15,8.360888,13.896,11.16,6.109334,17.062668
7/15/2019 22:30,8.356,14.216,10.6855,5.758667,16.75
7/15/2019 22:45,8.375999,14.2,10.434667,5.744667,16.462666
7/15/2019 23:00,8.427999,14.184,10.137777,5.519333,16.279333
7/15/2019 23:15,8.469278,13.968,10.151999,5.688,16.087334
7/15/2019 23:30,8.596667,13.648,9.709333,5.438667,15.855333
7/15/2019 23:45,8.508667,13.376,9.298666,5.036667,15.816556
7/16/2019 0:00,8.345333,13.4,9.070222,4.719333,15.598
7/16/2019 0:15,8.304,13.288,8.897,4.737278,15.368667
7/16/2019 0:30,8.038,12.96,8.738667,4.654,15.437333
7/16/2019 0:45,8.04,12.536,8.749333,4.286667,15.142667
7/16/2019 1:00,7.809333,12.016,8.734056,3.91,14.854055
7/16/2019 1:15,7.944611,11.536,8.612,3.776611,14.838667
7/16/2019 1:30,7.817334,11.176,8.210667,3.631333,14.558667
7/16/2019 1:45,7.68,10.6,8.056,3.486722,14.358
7/16/2019 2:00,7.636666,10.224,8.04,3.432,14.247334
7/16/2019 2:15,7.643333,10.088,7.893333,3.438,14.056
7/16/2019 2:30,7.608,9.64,7.922667,2.976,13.935389
7/16/2019 2:45,7.408,9.088,7.732667,2.968,13.814667
7/16/2019 3:00,6.991389,8.96,7.418667,3.15,13.662667
7/16/2019 3:15,6.809333,8.992,7.206,2.726,13.447333
7/16/2019 3:30,6.835333,8.736,7.202667,2.552,13.351333
7/16/2019 3:45,6.728,8.608,7.018667,2.553333,13.214666
7/16/2019 4:00,6.2,8.784,6.864,2.776667,13.031333
7/16/2019 4:15,6.12,8.824,6.832,2.598,13.008667
7/16/2019 4:30,5.903389,8.888,6.686,2.206667,12.928
7/16/2019 4:45,5.804667,8.92,6.562666,2.048667,12.815333
7/16/2019 5:00,5.664,8.456,6.458,2.240667,12.591333
7/16/2019 5:15,5.484667,8.552,6.298,2.012722,12.503333
7/16/2019 5:30,5.34,8.176,6.498,1.736,12.526
7/16/2019 5:45,5.305944,7.904,6.450666,2.091333,12.342667
7/16/2019 6:00,5.355333,7.664,6.453333,2.142,12.271999
7/16/2019 6:15,5.238,7.712,6.416,2.016667,12.216
7/16/2019 6:30,5.024,7.76,6.769778,2.224,12.231999
7/16/2019 6:45,4.956,7.72,6.709333,2.005333,12.12
7/16/2019 7:00,4.971334,7.736,6.818666,1.679944,12.104667
7/16/2019 7:15,5.29,7.648,7.052,1.794611,12.400666
7/16/2019 7:30,5.764,8.184,7.797333,2.639889,12.844666
7/16/2019 7:45,6.556,9.168,8.242,3.546667,13.482666
7/16/2019 8:00,7.149333,10.136,8.074,3.930667,14.503222
7/16/2019 8:15,7.764555,10.88,8.309334,4.766555,15.292
7/16/2019 8:30,8.344666,11.56,8.974222,5.419945,15.662667
7/16/2019 8:45,8.944,12.184,9.567111,6.027333,15.458
7/16/2019 9:00,9.604,12.864,9.908,6.612,15.986
7/16/2019 9:15,10.165333,13.450666,10.114667,7.524611,16.505333
7/16/2019 9:30,10.602,14.018,10.503333,8.002611,17.106667
7/16/2019 9:45,11.002,14.64,11.016,8.459888,17.386667
7/16/2019 10:00,11.437333,14.438,11.138666,9.002666,17.720612
7/16/2019 10:15,11.984,14.944,11.568,9.668667,18.040667
7/16/2019 10:30,12.517889,15.224,12.006,10.291333,18.000668
7/16/2019 10:45,12.654667,15.306666,12.114667,10.712,18.521999
7/16/2019 11:00,13.109333,15.709333,12.192888,10.849334,18.503222
7/16/2019 11:15,13.586,16.016001,12.676445,11.195222,19.011333
7/16/2019 11:30,14.01,16.427999,12.894,11.717222,19.661333
7/16/2019 11:45,14.423278,16.952,13.048,12.041333,20.716612
7/16/2019 12:00,15.028556,17.116001,13.197333,12.403333,21.252001
7/16/2019 12:15,15.477333,17.322666,13.914666,12.865334,21.664667
7/16/2019 12:30,15.859944,17.628,14.715556,13.233334,21.397333
7/16/2019 12:45,16.107334,17.652,15.616,13.481334,21.751999
7/16/2019 13:00,16.275333,17.722723,16.227556,13.706,22.173944
7/16/2019 13:15,16.438667,18.040001,16.448,14.179944,22.021999
7/16/2019 13:30,16.524,18.140001,16.328001,14.626,21.830667
7/16/2019 13:45,16.742666,18.343,16.637333,14.824667,21.733389
7/16/2019 14:00,16.988667,18.472,17.023111,14.960667,21.538
7/16/2019 14:15,17.164,18.4,17.269333,15.162,21.810555
7/16/2019 14:30,17.284,18.272001,17.440001,15.286722,22.105888
7/16/2019 14:45,17.5,18.840889,17.607111,15.442666,22.388668
7/16/2019 15:00,17.603333,18.84,17.747999,15.632667,22.040667
7/16/2019 15:15,17.723333,19.216,17.65,15.712667,22.392666
7/16/2019 15:30,17.656,19.197334,17.668444,15.993334,22.547333
7/16/2019 15:45,17.526001,19.347555,17.720222,16.128668,22.764
7/16/2019 16:00,17.47261,18.726,17.817999,15.982667,22.492001
7/16/2019 16:15,17.438055,18.423334,18.076,15.872666,22.929945
7/16/2019 16:30,17.552,18.781334,18.450666,15.92,22.716778
7/16/2019 16:45,17.704611,18.206667,18.408001,15.855333,23.220001
7/16/2019 17:00,17.571333,18.032,18.602667,15.768667,23.664667
7/16/2019 17:15,17.623222,17.791111,18.705999,15.8,23.113333
7/16/2019 17:30,17.552,17.92,18.708445,15.648001,22.674667
7/16/2019 17:45,17.504,17.525999,18.717333,15.534,23.018667
7/16/2019 18:00,17.455999,16.867556,18.785334,15.366722,23.079334
7/16/2019 18:15,17.431999,16.974001,18.85,15.253333,22.908611
7/16/2019 18:30,17.427334,16.605333,18.914444,15.159945,22.245333
7/16/2019 18:45,17.332001,16.646223,18.803999,15.154,21.986
7/16/2019 19:00,17.268667,15.497334,18.618,15.078667,22.101999
7/16/2019 19:15,17.140667,14.132,18.34,14.959333,22.201944
7/16/2019 19:30,16.927999,14.153334,18.058001,14.686,22.070667
7/16/2019 19:45,16.604,14.3,17.626667,14.172111,21.694
7/16/2019 20:00,16.098667,14.546,17.217333,13.737333,21.010666
7/16/2019 20:15,15.684667,14.006001,16.902666,12.846,20.246
7/16/2019 20:30,15.484667,13.176,16.478001,12.146667,19.573999
7/16/2019 20:45,15.380667,13.169333,16.042444,11.196667,19.343889
7/16/2019 21:00,15.282666,13.516666,15.364,10.566667,18.661333
7/16/2019 21:15,14.472667,13.537333,14.594666,10.085389,18.101334
7/16/2019 21:30,13.648001,13.614,13.987445,9.774,17.711332
7/16/2019 21:45,13.104111,13.407111,13.557333,9.453333,17.326666
7/16/2019 22:00,12.570111,13.429333,13.148,9.36861,17.127333
7/16/2019 22:15,12.526,13.605333,12.914667,9.134666,17.087334
7/16/2019 22:30,11.824722,13.870611,12.594,8.983334,16.886
7/16/2019 22:45,11.556667,13.638,12.214666,8.879945,16.833944
7/16/2019 23:00,11.176,13.626,11.970667,8.736667,16.774668
7/16/2019 23:15,10.958777,13.332444,11.734,8.718667,16.559389
7/16/2019 23:30,10.740667,12.973333,11.698667,8.712667,16.547361
7/16/2019 23:45,10.545333,12.963555,11.538667,8.542666,16.549999
7/17/2019 0:00,10.44,12.72,11.32,8.535334,16.248001
7/17/2019 0:15,10.313334,12.457999,11.256,8.28,16.214666
7/17/2019 0:30,10.2,12.098666,11.090667,8.126056,16.128666
7/17/2019 0:45,10.132667,11.955334,11.064,7.718667,15.836
7/17/2019 1:00,9.844,11.627556,10.701333,7.35,15.519333
7/17/2019 1:15,9.748667,11.675334,10.456,7.279333,15.326666
7/17/2019 1:30,9.636001,11.6885,10.403333,7.287333,15.175333
7/17/2019 1:45,9.447389,11.996667,10.306666,7.2,15.144
7/17/2019 2:00,9.329333,11.689445,10.154,7.2,15.039333
7/17/2019 2:15,9.172667,11.328,9.876,6.940778,14.968
7/17/2019 2:30,9.017333,11.105389,9.738501,6.864667,15.08
7/17/2019 2:45,8.923333,11.146667,10.062,6.976666,14.718
7/17/2019 3:00,8.892667,11.016611,9.942667,7.081333,14.519334
7/17/2019 3:15,8.694,10.946,9.62,6.83,14.479333
7/17/2019 3:30,8.522722,10.995944,9.165333,6.551333,14.343333
7/17/2019 3:45,8.444,10.746667,9.09,6.350056,14.343333
7/17/2019 4:00,8.271389,10.666,9.032,6.264,14.142
7/17/2019 4:15,8.254666,10.436,9.102667,6.312,13.976666
7/17/2019 4:30,8.233333,10.208,8.814667,6.239944,14.104
7/17/2019 4:45,8.060667,10.437111,8.776,6.330611,14.031333
7/17/2019 5:00,7.988,10.602667,8.76,6.488667,13.872
7/17/2019 5:15,7.992,10.482666,8.849334,6.236111,13.751333
7/17/2019 5:30,7.964667,10.375999,8.89,6.241333,13.711945
7/17/2019 5:45,7.748,10.11,8.9495,6.392,13.479333
7/17/2019 6:00,7.764,10.066667,8.67,6.174666,13.334666
7/17/2019 6:15,7.668,9.788722,8.512,6.128666,13.353277
7/17/2019 6:30,7.635333,9.756667,8.606,6.225333,13.230722
7/17/2019 6:45,7.648,9.568889,8.496,6.32,13.232666
7/17/2019 7:00,7.756,9.528,8.594667,6.441333,13.271333
7/17/2019 7:15,7.828,9.677334,8.780001,6.577333,13.386
7/17/2019 7:30,8.252,9.869333,9.232,7.406,13.722
7/17/2019 7:45,9.076,10.9095,9.8495,8.542,14.356667
7/17/2019 8:00,9.943334,11.637222,10.231999,9.162,15.244667
7/17/2019 8:15,10.785277,11.445333,10.898666,9.674666,16.149223
7/17/2019 8:30,11.605333,11.104,11.722,10.365222,16.691334
7/17/2019 8:45,12.123944,11.099999,12.32,10.752,17.153334
7/17/2019 9:00,12.37,11.297333,13.162,10.978,17.158667
7/17/2019 9:15,12.746,11.776,13.558,11.508555,17.524
7/17/2019 9:30,13.116,11.930667,14.056666,12.059333,17.944611
7/17/2019 9:45,13.541333,12.308,14.899555,12.659333,18.225334
7/17/2019 10:00,14.050667,13.263333,15.408,13.291333,18.722666
7/17/2019 10:15,14.58,14.113889,15.792,13.834667,19.170668
7/17/2019 10:30,14.867333,15.08,16.271999,14.378667,19.544666
7/17/2019 10:45,15.044,15.294,16.704,14.987333,19.727999
7/17/2019 11:00,15.318666,15.382,17.048,15.377999,20.082666
7/17/2019 11:15,15.746,14.811556,17.439112,15.827333,20.368668
7/17/2019 11:30,16.124001,15.013333,17.68,16.43461,20.569277
7/17/2019 11:45,16.548,15.613334,18.130667,16.802666,20.244778
7/17/2019 12:00,16.869999,15.4885,18.544001,17.316,20.111944
7/17/2019 12:15,17.174667,15.655111,18.844,17.768667,19.854
7/17/2019 12:30,17.492001,15.848,19.274668,18.163279,20.050667
7/17/2019 12:45,17.720612,17.013,19.629999,18.489944,20.040001
7/17/2019 13:00,18.093334,16.570667,19.941999,18.777945,20.021444
7/17/2019 13:15,18.347334,16.128,20.162666,19.088667,19.482111
7/17/2019 13:30,18.312,16.300001,20.298668,19.336666,18.806667
7/17/2019 13:45,18.637333,16.472,20.341999,19.57,18.413361
7/17/2019 14:00,18.915333,16.326666,20.198,19.776667,17.208834
7/17/2019 14:15,19.058001,15.844,20.262667,19.799999,14.6895
7/17/2019 14:30,19.128,15.861,20.353777,19.872667,14.744056
7/17/2019 14:45,19.432001,16.23,20.568001,20.008667,15.663333
7/17/2019 15:00,19.468666,15.93,20.717333,20.266611,16.004
7/17/2019 15:15,19.251333,16.122667,20.965334,20.286722,15.357333
7/17/2019 15:30,19.209333,16.592667,21.132444,20.377277,15.202666
7/17/2019 15:45,19.004665,16.915556,21.416611,20.430666,14.726
7/17/2019 16:00,18.714666,16.715,21.626667,20.039333,14.742723
7/17/2019 16:15,18.749332,16.196667,21.615999,19.813999,14.671333
7/17/2019 16:30,19.242001,15.797556,21.366222,19.711332,14.454722
7/17/2019 16:45,19.302,16.208,21.357334,19.711945,14.970667
7/17/2019 17:00,18.953333,16.431999,21.397333,19.689278,15.304
7/17/2019 17:15,19.116001,16.301332,21.433001,19.590721,15.292666
7/17/2019 17:30,19.108667,15.846222,20.925333,19.591999,15.777223
7/17/2019 17:45,18.939999,15.669333,20.794001,19.446112,15.832
7/17/2019 18:00,18.691999,15.438666,20.776001,19.407333,16.318666
7/17/2019 18:15,18.808611,15.256,20.582222,19.263332,16.938612
7/17/2019 18:30,18.548,15.304,20.52,19.328611,16.958
7/17/2019 18:45,18.116001,15.493333,20.621332,19.038666,16.326
7/17/2019 19:00,17.527332,15.544,20.150002,18.911333,15.950001
7/17/2019 19:15,17.243999,15.604667,19.92,18.775333,14.998777
7/17/2019 19:30,17.167999,15.424,19.879999,18.630667,14.0315
7/17/2019 19:45,16.975945,15.454,19.437334,18.003389,14.055333
7/17/2019 20:00,16.886612,15.237333,19.165335,17.581278,14.185333
7/17/2019 20:15,16.478001,14.854,19.021334,17.199333,13.910666
7/17/2019 20:30,16.020666,14.552,18.073778,16.532055,13.938
7/17/2019 20:45,15.728,14.448,17.844,16.263334,14.127944
7/17/2019 21:00,15.328,14.096,17.60289,15.917334,14.056666
7/17/2019 21:15,15.084,13.757333,17.43,15.356111,14.014611
7/17/2019 21:30,14.710611,13.238,16.766722,14.812722,13.654
7/17/2019 21:45,14.472,12.695111,16.731943,14.64,13.342667
7/17/2019 22:00,14.36,12.536,16.228445,14.47,13.2
7/17/2019 22:15,14.068055,11.978666,15.464,13.908722,13.200666
7/17/2019 22:30,13.716611,11.536,15.36,13.596,13.094666
7/17/2019 22:45,13.304667,10.964444,15.311,13.004,12.863334
7/17/2019 23:00,12.554667,10.381333,15.085999,12.189333,13.098556
7/17/2019 23:15,12.165999,10.329333,14.724,11.71,12.854667
7/17/2019 23:30,11.856,9.994,14.541333,11.479334,12.951333
7/17/2019 23:45,11.808001,10.11,14.240889,11.456,12.743334
7/18/2019 0:00,11.546111,9.832,14.16,11.184,12.396777
7/18/2019 0:15,11.338,9.766,13.956,11.086722,12.239333
7/18/2019 0:30,11.153334,9.553333,13.332,11.169333,12.151333
7/18/2019 0:45,11.04,9.391333,13.101334,11.207334,12.127944
7/18/2019 1:00,10.956,9.437333,12.778666,10.916056,12.008
7/18/2019 1:15,10.860667,9.266666,12.528,10.663334,11.894722
7/18/2019 1:30,10.860001,9.096,12.795556,10.422,12.017944
7/18/2019 1:45,10.758,8.986667,12.501,10.270666,11.942667
7/18/2019 2:00,10.52,8.941334,12.485555,10.176,11.76
7/18/2019 2:15,10.193333,8.732,12.365333,10.079333,11.880667
7/18/2019 2:30,10.048,8.76,12.332,9.844778,11.776
7/18/2019 2:45,9.929334,8.550056,11.918,9.639334,11.816667
7/18/2019 3:00,9.737333,8.472,11.772,9.616667,11.903334
7/18/2019 3:15,9.6,8.422222,11.493334,9.696,11.808001
7/18/2019 3:30,9.624001,8.374,11.314667,9.582666,11.405334
7/18/2019 3:45,9.552,8.219999,11.574,9.48,11.393333
7/18/2019 4:00,9.537333,7.997334,11.514667,9.342667,11.471334
7/18/2019 4:15,9.241333,7.804,11.285999,9.136611,11.311333
7/18/2019 4:30,8.924056,7.622,11.142,9.063334,11.368
7/18/2019 4:45,8.882,7.582,11.07,9.056,11.4
7/18/2019 5:00,8.996445,7.365334,11.044,8.909445,11.408667
7/18/2019 5:15,8.708,7.378,10.994445,8.961278,11.455334
7/18/2019 5:30,8.628,7.324,10.854,9.081944,11.4
7/18/2019 5:45,8.696,7.290667,10.816889,9.063334,11.303333
7/18/2019 6:00,8.77,7.222667,10.342,8.878722,11.272056
7/18/2019 6:15,8.84,7.014667,10.358889,8.88,11.353333
7/18/2019 6:30,8.726,6.882,10.5235,8.766666,11.528667
7/18/2019 6:45,8.58,7.014,10.380222,8.833944,11.712667
7/18/2019 7:00,8.532001,6.925333,10.578556,8.928,11.81
7/18/2019 7:15,8.480778,6.848667,10.712,8.978,12.178666
7/18/2019 7:30,8.464,7.186666,11.162666,9.531389,12.666667
7/18/2019 7:45,8.72,8.045333,11.946,10.798,13.106611
7/18/2019 8:00,9.666667,8.973,12.594666,11.918667,13.352666
7/18/2019 8:15,10.661944,9.802667,13.522,13.028666,13.456667
7/18/2019 8:30,11.037278,10.665,14.054444,13.819333,13.892612
7/18/2019 8:45,11.364,11.381333,14.617111,14.402667,14.802
7/18/2019 9:00,12.133333,12.109333,15.172,14.842,15.02
7/18/2019 9:15,12.655278,12.791889,15.738667,15.282,16.1
7/18/2019 9:30,13.162,13.474,16.24,15.874667,16.400667
7/18/2019 9:45,13.524,14.092444,16.618666,16.546667,17.069889
7/18/2019 10:00,14.125333,14.571278,16.850666,17.042612,17.085333
7/18/2019 10:15,14.53,14.96,17.370001,17.257334,17.412001
7/18/2019 10:30,14.683333,15.354667,17.944,17.603277,17.596001
7/18/2019 10:45,14.964,15.668445,18.380001,18.090557,16.314777
7/18/2019 11:00,15.042778,16.124445,18.653999,18.321333,16.671333
7/18/2019 11:15,15.455999,16.542,19.018,18.529333,16.537333
7/18/2019 11:30,15.639277,17.051889,19.568001,18.891333,16.342667
7/18/2019 11:45,16.08589,17.521999,20.112,19.449333,16.26
7/18/2019 12:00,16.332001,17.942667,20.507999,19.673332,16.414
7/18/2019 12:15,16.785999,18.261333,20.827999,20.009333,16.433279
7/18/2019 12:30,17.018778,18.561333,21.092001,20.274666,15.996
7/18/2019 12:45,17.281389,18.925333,21.5,20.558722,15.432694
7/18/2019 13:00,17.507999,19.336,21.666,20.762611,16.083334
7/18/2019 13:15,17.926666,19.628,21.888,20.993944,16.667223
7/18/2019 13:30,18.048,19.718222,21.886055,21.216667,17.033333
7/18/2019 13:45,18.423279,19.982,21.374001,21.424667,17.427999
7/18/2019 14:00,18.548666,20.266666,21.684,21.512667,17.93
7/18/2019 14:15,18.580667,20.4135,22.254,21.591999,17.84411
7/18/2019 14:30,18.568001,20.608665,22.35,21.778,17.631332
7/18/2019 14:45,18.617332,20.730667,22.598999,21.944,17.824667
7/18/2019 15:00,18.544001,20.911999,21.972,21.485334,17.872
7/18/2019 15:15,18.652666,20.954666,22.334999,21.148666,18.144667
7/18/2019 15:30,18.438,21.010666,22.493334,21.007999,18.246668
7/18/2019 15:45,18.452667,21.022722,22.474667,20.960611,18.056
7/18/2019 16:00,18.395334,21.116446,22.466,20.873278,18.411278
7/18/2019 16:15,18.467333,21.096001,22.490665,20.975332,19.043333
7/18/2019 16:30,18.580667,21.072001,21.903,20.895332,19.4
7/18/2019 16:45,18.592001,21.07,21.778999,20.823334,19.183334
7/18/2019 17:00,18.708,20.892221,20.851555,20.727333,19.369946
7/18/2019 17:15,18.691999,20.716,20.595554,20.591333,19.310667
7/18/2019 17:30,18.875334,20.613333,20.672001,20.431334,19.125999
7/18/2019 17:45,18.160666,20.576,20.781,20.398666,18.791332
7/18/2019 18:00,18.121389,20.574223,20.337778,20.335945,18.79261
7/18/2019 18:15,17.866667,20.343334,20.024,20.103334,18.937334
7/18/2019 18:30,17.384001,20.194668,19.883499,20.056667,18.757999
7/18/2019 18:45,17.256001,20.072666,19.497,19.943333,18.473999
7/18/2019 19:00,17.278667,19.804001,19.181334,19.733999,17.696556
7/18/2019 19:15,17.094,19.719999,19.069334,19.495333,17.213333
7/18/2019 19:30,16.931999,19.589333,18.632,19.262001,17.361944
7/18/2019 19:45,16.896,19.338667,18.149334,19.126667,17.546667
7/18/2019 20:00,16.486778,18.372444,18.196001,18.863333,17.565334
7/18/2019 20:15,16.298,17.401001,18.247999,18.686666,16.798666
7/18/2019 20:30,16.344,16.591999,18.434999,18.398001,16.725334
7/18/2019 20:45,16.079334,15.954,18.011999,17.853333,16.342667
7/18/2019 21:00,15.072,15.384889,17.455111,17.587999,15.839334
7/18/2019 21:15,14.14,14.984,17.433945,17.277332,15.968167
7/18/2019 21:30,13.91,14.624,17.32,16.591999,15.874666
7/18/2019 21:45,13.079333,14.556,16.431,16.543278,13.957444
7/18/2019 22:00,12.742611,14.254,15.718223,15.870667,13.629333
