,Arolla / Hydrologie (Bertol_Inferieur_-_Debit),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (4. Année précédente)
9/13/2019 12:30,0.067026,0.838757,0.254042,0.672765,1.466321
9/13/2019 12:45,0.06,0.885856,0.259,0.716781,1.405925
9/13/2019 13:00,0.062397,0.944137,0.259,0.772368,1.274129
9/13/2019 13:15,0.068,1.020321,0.263496,0.8971,0.107319
9/13/2019 13:30,0.070807,1.103471,0.266,0.961803,0.007035
9/13/2019 13:45,0.079,1.181946,0.264937,1.012055,0.005096
9/13/2019 14:00,0.088661,0.747758,0.26495,1.10329,1.070005
9/13/2019 14:15,0.10081,0.49676,0.281,1.149187,1.237501
9/13/2019 14:30,0.11466,1.44869,0.281,1.203441,1.236868
9/13/2019 14:45,0.124594,1.478,0.281,1.246613,1.230405
9/13/2019 15:00,0.135,1.228922,0.281,1.273655,1.226816
9/13/2019 15:15,0.145861,0.013066,0.061883,1.311659,1.218514
9/13/2019 15:30,0.153728,1.054559,0.011,1.330874,1.204312
9/13/2019 15:45,0.160061,2.616505,0.169301,1.030766,1.202342
9/13/2019 16:00,0.17281,2.263208,0.349,0.082879,1.182059
9/13/2019 16:15,0.184,1.966433,0.349,1.422265,1.17042
9/13/2019 16:30,0.184,1.847009,0.36173,1.598098,1.164083
9/13/2019 16:45,0.184,1.798727,0.38879,1.56962,1.144738
9/13/2019 17:00,0.184,1.760196,0.390246,1.538046,1.139
9/13/2019 17:15,0.190093,1.713616,0.398,1.500181,1.120055
9/13/2019 17:30,0.203,1.687318,0.406653,1.482427,1.108933
9/13/2019 17:45,0.203,1.687618,0.414909,1.464056,1.065964
9/13/2019 18:00,0.203,1.663428,0.425677,1.465378,1.06568
9/13/2019 18:15,0.206186,1.641366,0.435,1.444043,1.06376
9/13/2019 18:30,0.21,1.618661,0.438164,1.419922,1.053158
9/13/2019 18:45,0.220372,1.592571,0.45,1.40676,1.027205
9/13/2019 19:00,0.221,1.560549,0.45,1.386755,1.02228
9/13/2019 19:15,0.227743,1.544302,0.444118,1.362231,0.999215
9/13/2019 19:30,0.243477,1.557689,0.458,1.242672,0.98546
9/13/2019 19:45,0.244,1.527853,0.458,1.357002,0.978889
9/13/2019 20:00,0.244,1.490792,0.45016,1.311451,0.965095
9/13/2019 20:15,0.244,1.468475,0.451161,1.244005,0.604715
9/13/2019 20:30,0.244,1.442031,0.454,1.213893,0.056147
9/13/2019 20:45,0.244,1.414517,0.454,1.211419,0.814336
9/13/2019 21:00,0.244,1.399,0.454,1.190199,0.926384
9/13/2019 21:15,0.244,1.376159,0.454,1.146587,0.924157
9/13/2019 21:30,0.239689,1.35188,0.454,0.372298,0.925947
9/13/2019 21:45,0.229,1.3076,0.454,0.582782,0.932347
9/13/2019 22:00,0.229,1.304991,0.454,1.017555,0.926985
9/13/2019 22:15,0.221812,1.254006,0.449502,0.990497,0.946741
9/13/2019 22:30,0.20979,0.325249,0.438368,0.966335,0.98621
9/13/2019 22:45,0.215992,1.018826,0.443,0.958236,0.998373
9/13/2019 23:00,0.213666,1.209957,0.435189,0.948068,0.996576
9/13/2019 23:15,0.21,1.224386,0.431,0.922916,0.995354
9/13/2019 23:30,0.2083,1.216734,0.431,0.891264,1.015083
9/13/2019 23:45,0.203,1.156654,0.431,0.876174,1.085346
9/14/2019 0:00,0.195685,1.163633,0.423102,0.863189,0.49394
9/14/2019 0:15,0.191,1.142578,0.416,0.840967,0.024744
9/14/2019 0:30,0.191,1.129,0.416,0.831965,0.005879
9/14/2019 0:45,0.191,1.118063,0.401404,0.81195,0.006274
9/14/2019 1:00,0.1886,1.119665,0.401,0.801809,0.007157
9/14/2019 1:15,0.184,1.031345,0.408316,0.797136,0.007272
9/14/2019 1:30,0.184,0.02712,0.398,0.78246,0.068153
9/14/2019 1:45,0.180579,0.3224,0.398,0.75988,1.186358
9/14/2019 2:00,0.18,1.241,0.398,0.748674,1.221081
9/14/2019 2:15,0.18,1.241,0.398,0.746142,1.244376
9/14/2019 2:30,0.177917,1.232152,0.398,0.730826,1.273494
9/14/2019 2:45,0.176,1.216795,0.398,0.705651,0.520251
9/14/2019 3:00,0.176,1.182427,0.392804,0.688014,1.024863
9/14/2019 3:15,0.173473,1.156116,0.39,0.681564,1.515841
9/14/2019 3:30,0.172,1.111202,0.384899,0.673561,1.745898
9/14/2019 3:45,0.170104,1.095588,0.376829,0.657724,2.04122
9/14/2019 4:00,0.170205,1.07537,0.383329,0.690006,2.19822
9/14/2019 4:15,0.18,1.036145,0.37016,1.738061,2.160754
9/14/2019 4:30,0.185208,1.026435,0.378232,1.205666,2.150957
9/14/2019 4:45,0.195,0.998702,0.364435,0.078448,2.130194
9/14/2019 5:00,0.195,0.999277,0.371,0.015289,2.045034
9/14/2019 5:15,0.198988,0.987212,0.368153,0.010939,0.229919
9/14/2019 5:30,0.203,0.964796,0.36,0.010286,0.327716
9/14/2019 5:45,0.203,0.949297,0.36,0.566163,1.857182
9/14/2019 6:00,0.209998,0.942764,0.36,0.574007,1.777945
9/14/2019 6:15,0.21,0.934,0.36,0.554944,1.694423
9/14/2019 6:30,0.21,0.927734,0.36,0.542681,1.612594
9/14/2019 6:45,0.21,0.911,0.36,0.534483,1.546729
9/14/2019 7:00,0.207677,0.904665,0.36,0.532515,1.516779
9/14/2019 7:15,0.203,0.904,0.356969,0.522253,1.475773
9/14/2019 7:30,0.201679,0.87754,0.350955,0.520292,1.448404
9/14/2019 7:45,0.19359,0.881,0.356743,0.502646,1.41261
9/14/2019 8:00,0.187,0.881,0.347372,0.491827,1.391569
9/14/2019 8:15,0.18444,0.877427,0.352,0.490384,1.382988
9/14/2019 8:30,0.161,0.859,0.352,0.475969,1.36179
9/14/2019 8:45,0.161,0.851198,0.352,0.468765,1.34036
9/14/2019 9:00,0.161,0.857171,0.352,0.464386,1.318123
9/14/2019 9:15,0.145829,0.840296,0.352,0.453645,1.455826
9/14/2019 9:30,0.137739,0.845519,0.352,0.451059,1.420825
9/14/2019 9:45,0.131,0.834011,0.362932,0.442461,1.275603
9/14/2019 10:00,0.131,0.831022,0.356,0.437185,1.232654
9/14/2019 10:15,0.125022,0.829,0.36638,0.432083,1.222018
9/14/2019 10:30,0.124,0.815689,0.371,0.437899,1.21219
9/14/2019 10:45,0.118946,0.833,0.382821,0.431901,0.214317
9/14/2019 11:00,0.116,0.833,0.392069,0.430871,0.009097
9/14/2019 11:15,0.116,0.842068,0.401488,0.429692,0.026162
9/14/2019 11:30,0.111414,0.843641,0.405,0.425502,1.019302
9/14/2019 11:45,0.109,0.868503,0.434402,0.426826,1.120846
9/14/2019 12:00,0.109,0.891479,0.461,0.438713,1.116666
9/14/2019 12:15,0.107228,0.915809,0.461,0.445246,1.110064
9/14/2019 12:30,0.105,0.949239,0.482012,0.474599,1.065832
9/14/2019 12:45,0.105,0.963632,0.499,0.503412,1.025481
9/14/2019 13:00,0.105,1.014938,0.503582,0.52924,0.99366
9/14/2019 13:15,0.101806,1.078254,0.503411,0.550053,0.975258
9/14/2019 13:30,0.11596,1.128211,0.514,0.574861,0.949414
9/14/2019 13:45,0.136226,1.197333,0.51589,0.604657,0.940601
9/14/2019 14:00,0.153622,1.259314,0.545051,0.632532,0.933305
9/14/2019 14:15,0.174572,1.305845,0.555,0.682291,0.920313
9/14/2019 14:30,0.187,1.343,0.581605,0.729528,0.908181
9/14/2019 14:45,0.201326,1.372139,0.580948,0.721355,0.910265
9/14/2019 15:00,0.213072,1.41308,0.599096,0.83008,0.898083
9/14/2019 15:15,0.230482,1.458274,0.636646,0.864502,0.893525
9/14/2019 15:30,0.244654,1.473667,0.657498,0.893834,0.882014
9/14/2019 15:45,0.259,1.504582,0.634491,0.895869,0.880966
9/14/2019 16:00,0.26666,1.52347,0.624149,0.884485,0.865657
9/14/2019 16:15,0.274,1.519,0.623,0.878987,0.863434
9/14/2019 16:30,0.283393,1.519,0.623,0.886127,0.853577
9/14/2019 16:45,0.292,1.538212,0.59621,0.890263,0.844317
9/14/2019 17:00,0.30366,1.551206,0.573546,0.889284,0.833023
9/14/2019 17:15,0.307,1.571,0.562,0.900361,0.828447
9/14/2019 17:30,0.308952,1.571,0.567805,0.891895,0.821059
9/14/2019 17:45,0.315,1.590126,0.578,0.880658,0.814239
9/14/2019 18:00,0.3194,1.574949,0.563595,0.868911,0.80538
9/14/2019 18:15,0.326,1.560183,0.570943,0.861285,0.798923
9/14/2019 18:30,0.326,1.560142,0.55513,0.851165,0.78778
9/14/2019 18:45,0.334,1.538,0.546714,0.838303,0.781369
9/14/2019 19:00,0.338,1.538696,0.549419,0.818766,0.770011
9/14/2019 19:15,0.338,1.511884,0.532,0.811466,0.76471
9/14/2019 19:30,0.352,1.509752,0.522364,0.790784,0.762381
9/14/2019 19:45,0.352,1.476128,0.512302,0.766025,0.754534
9/14/2019 20:00,0.352,1.429,0.497422,0.288972,0.229533
9/14/2019 20:15,0.352,1.419862,0.490423,0.096407,0.025068
9/14/2019 20:30,0.352,1.376023,0.484,0.671201,0.598079
9/14/2019 20:45,0.348106,1.365,0.474833,0.727403,0.610349
9/14/2019 21:00,0.341,1.341208,0.481668,0.698823,0.602137
9/14/2019 21:15,0.341,1.327813,0.472,0.618989,0.59741
9/14/2019 21:30,0.326003,1.294858,0.469862,0.577414,0.591174
9/14/2019 21:45,0.332381,1.280249,0.454,0.654072,0.58363
9/14/2019 22:00,0.322407,1.239083,0.452378,0.65789,0.574153
9/14/2019 22:15,0.329697,0.713318,0.43887,0.644635,0.571371
9/14/2019 22:30,0.033437,0.533871,0.43626,0.642789,0.565092
9/14/2019 22:45,0.004,1.174269,0.412,0.624662,0.561178
9/14/2019 23:00,0.004,1.155,0.416092,0.648305,0.551392
9/14/2019 23:15,0.004,1.126492,0.411922,0.647243,0.544545
9/14/2019 23:30,0.004,1.113156,0.401,0.672961,0.537479
9/14/2019 23:45,0.004,0.640089,0.398975,0.688985,0.533508
9/15/2019 0:00,0.259958,0.004615,0.386,0.703916,0.525499
9/15/2019 0:15,0.266267,0.004,0.386,0.707475,0.520862
9/15/2019 0:30,0.256885,0.004,0.220815,0.707339,0.5119
9/15/2019 0:45,0.240339,0.004,0.015,0.710753,0.504914
9/15/2019 1:00,0.236,0.004,0.091267,0.710646,0.50677
9/15/2019 1:15,0.231647,0.004,0.351619,0.705396,0.070539
9/15/2019 1:30,0.229,0.004,0.349,0.406659,0.011643
9/15/2019 1:45,0.224737,0.004,0.349,0.042584,0.010069
9/15/2019 2:00,0.219356,0.004,0.348923,0.016233,0.009846
9/15/2019 2:15,0.206,0.659381,0.340031,0.016421,0.009979
9/15/2019 2:30,0.201499,0.93642,0.323498,0.015517,0.009766
9/15/2019 2:45,0.197023,0.923267,0.33,0.015723,0.156586
9/15/2019 3:00,0.184,0.903052,0.33,0.015579,0.501327
9/15/2019 3:15,0.176552,0.888961,0.313014,0.435652,0.499079
9/15/2019 3:30,0.172,0.874,0.317397,0.762655,0.479123
9/15/2019 3:45,0.172,0.858631,0.314053,0.723065,0.467471
9/15/2019 4:00,0.159888,0.845267,0.314832,0.706959,0.46348
9/15/2019 4:15,0.158,0.828417,0.307,0.700326,0.451342
9/15/2019 4:30,0.152501,0.833635,0.307531,0.700331,0.449462
9/15/2019 4:45,0.146595,0.812957,0.312326,0.692194,0.439411
9/15/2019 5:00,0.139,0.804582,0.296,0.69912,0.434978
9/15/2019 5:15,0.136573,0.799,0.296,0.7064,0.426797
9/15/2019 5:30,0.128,0.78601,0.296,0.712061,0.425327
9/15/2019 5:45,0.128,0.779928,0.296,0.706444,0.421088
9/15/2019 6:00,0.128,0.775726,0.296,0.699127,0.421477
9/15/2019 6:15,0.126762,0.761,0.296,0.674429,0.408857
9/15/2019 6:30,0.120523,0.747311,0.283289,0.674629,0.405229
9/15/2019 6:45,0.109,0.739298,0.296,0.65826,0.405111
9/15/2019 7:00,0.109,0.729434,0.282808,0.661819,0.399049
9/15/2019 7:15,0.109,0.727269,0.291058,0.671826,0.392989
9/15/2019 7:30,0.109,0.7199,0.284232,0.708351,0.390977
9/15/2019 7:45,0.099728,0.705,0.281,0.772695,0.386045
9/15/2019 8:00,0.098,0.705,0.295955,0.835612,0.381824
9/15/2019 8:15,0.097301,0.702734,0.316265,0.890068,0.372636
9/15/2019 8:30,0.09,0.679483,0.004,0.962159,0.370403
9/15/2019 8:45,0.086822,0.682021,0.004,1.040646,0.368348
9/15/2019 9:00,0.083,0.675,0.004,1.105476,0.366203
9/15/2019 9:15,0.083,0.672755,0.004,1.174419,0.362376
9/15/2019 9:30,0.085862,0.656,0.166737,1.230156,0.362047
9/15/2019 9:45,0.086,0.6472,0.251,1.209604,0.357697
9/15/2019 10:00,0.086,0.650049,0.251,1.198094,0.354158
9/15/2019 10:15,0.089899,0.649,0.251,1.241852,0.351788
9/15/2019 10:30,0.094,0.643485,0.251,1.225271,0.351213
9/15/2019 10:45,0.094,0.633423,0.252786,1.112252,0.349131
9/15/2019 11:00,0.094,0.623,0.255,1.038612,0.349654
9/15/2019 11:15,0.094,0.626613,0.255,0.973437,0.34764
9/15/2019 11:30,0.094,0.608187,0.244729,0.938634,0.340505
9/15/2019 11:45,0.094,0.616151,0.251,0.923214,0.339196
9/15/2019 12:00,0.094,0.608,0.251,0.913324,0.335822
9/15/2019 12:15,0.091117,0.608,0.242855,0.919936,0.339499
9/15/2019 12:30,0.09,0.608,0.241401,0.934776,0.33562
9/15/2019 12:45,0.091977,0.619545,0.244,0.851192,0.334136
9/15/2019 13:00,0.105,0.645669,0.245599,0.094887,0.333492
9/15/2019 13:15,0.119292,0.670141,0.253115,0.018368,0.343979
9/15/2019 13:30,0.14047,0.71265,0.244,0.39586,0.337793
9/15/2019 13:45,0.160572,0.786789,0.244,1.091409,0.344787
9/15/2019 14:00,0.180636,0.861276,0.250189,1.168759,0.34945
9/15/2019 14:15,0.198349,0.931082,0.251,1.162093,0.354249
9/15/2019 14:30,0.21566,1.019323,0.251,1.170545,0.356193
9/15/2019 14:45,0.230978,1.109894,0.251,1.162014,0.36054
9/15/2019 15:00,0.249481,1.188417,0.251,1.163968,0.37283
9/15/2019 15:15,0.27079,1.255552,0.254166,1.162562,0.371624
9/15/2019 15:30,0.287806,1.32,0.259,1.165792,0.379691
9/15/2019 15:45,0.30716,1.375845,0.250906,1.157811,0.382772
9/15/2019 16:00,0.33032,0.285154,0.248579,1.174215,0.390141
9/15/2019 16:15,0.345,0.42802,0.255,1.176515,0.395474
9/15/2019 16:30,0.345,1.509074,0.255,1.169169,0.399796
9/15/2019 16:45,0.354977,1.537777,0.258589,1.152438,0.402234
9/15/2019 17:00,0.370977,1.5518,0.259,1.131862,0.404576
9/15/2019 17:15,0.383415,1.583381,0.259,1.105266,0.406643
9/15/2019 17:30,0.394,1.583,0.269896,1.071868,0.405677
9/15/2019 17:45,0.398143,1.592125,0.26428,1.052922,0.410009
9/15/2019 18:00,0.409,1.584604,0.263,1.030558,0.401587
9/15/2019 18:15,0.409,1.586064,0.263,1.01753,0.400281
9/15/2019 18:30,0.422644,1.555475,0.263,1.014058,0.394763
9/15/2019 18:45,0.424,1.504,0.263,1.003688,0.391635
9/15/2019 19:00,0.429434,1.509188,0.263,0.988864,0.386913
9/15/2019 19:15,0.431,1.503639,0.263,0.967448,0.383664
9/15/2019 19:30,0.431,1.474939,0.263,0.961138,0.38115
9/15/2019 19:45,0.438428,1.439602,0.263,0.955154,0.377824
9/15/2019 20:00,0.427,1.411576,0.263,0.932648,0.370628
9/15/2019 20:15,0.439082,1.395,0.263,0.912281,0.370555
9/15/2019 20:30,0.433247,1.376298,0.263,0.879957,0.375965
9/15/2019 20:45,0.427,1.359404,0.263,0.857266,0.373541
9/15/2019 21:00,0.427,1.331,0.263,1.048593,0.378642
9/15/2019 21:15,0.423472,1.326674,0.263,1.040263,0.367184
9/15/2019 21:30,0.413366,1.32497,0.262385,0.886831,0.38147
9/15/2019 21:45,0.409,1.286,0.255,0.803017,0.388075
9/15/2019 22:00,0.405634,1.269691,0.257418,0.762318,0.387517
9/15/2019 22:15,0.399538,1.19116,0.259,0.735173,0.388873
9/15/2019 22:30,0.391023,0.21326,0.253449,0.712969,0.390183
9/15/2019 22:45,0.383,1.149887,0.248216,0.685519,0.394769
9/15/2019 23:00,0.383,1.228473,0.251,0.678799,0.39755
9/15/2019 23:15,0.373938,1.199682,0.251,0.681402,0.399385
9/15/2019 23:30,0.371,1.196,0.250706,0.668456,0.400297
9/15/2019 23:45,0.368356,1.172638,0.244,0.655413,0.402872
9/16/2019 0:00,0.356,1.150502,0.244,0.31342,0.405775
9/16/2019 0:15,0.356,1.127348,0.244,0.025266,0.403602
9/16/2019 0:30,0.349417,1.092626,0.244,0.010164,0.406175
9/16/2019 0:45,0.343006,1.089275,0.244,0.010015,0.405719
9/16/2019 1:00,0.33,1.038599,0.245463,0.010006,0.396443
9/16/2019 1:15,0.326582,1.028,0.247,0.009999,0.406447
9/16/2019 1:30,0.319,0.998818,0.247,0.0104,0.403198
9/16/2019 1:45,0.312619,0.986683,0.24567,0.012621,0.40395
9/16/2019 2:00,0.307,0.972679,0.244,0.014392,0.404446
9/16/2019 2:15,0.295808,0.956732,0.244,0.016188,0.407513
9/16/2019 2:30,0.289,0.934077,0.244,0.354103,0.405958
9/16/2019 2:45,0.289,0.938184,0.246713,0.547598,0.407503
9/16/2019 3:00,0.279972,0.904,0.251,0.50682,0.407783
9/16/2019 3:15,0.271968,0.908498,0.244293,0.48559,0.407745
9/16/2019 3:30,0.263417,0.886833,0.244,0.472288,0.406566
9/16/2019 3:45,0.245497,0.889,0.244,0.461922,0.408124
9/16/2019 4:00,0.24,0.879586,0.244,0.456801,0.419087
9/16/2019 4:15,0.229261,0.87,0.244,0.450579,0.442108
9/16/2019 4:30,0.216784,0.861405,0.244,0.450293,0.459722
9/16/2019 4:45,0.21,0.847337,0.244,0.451529,0.470768
9/16/2019 5:00,0.206717,0.837164,0.235421,0.440399,0.491413
9/16/2019 5:15,0.197405,0.837495,0.234044,0.419134,0.522163
9/16/2019 5:30,0.187,0.845073,0.241609,0.418078,0.546733
9/16/2019 5:45,0.181138,0.836,0.233,0.403821,0.567566
