,Zmutt / Météo (Findelen_Rayonnement - W/m2),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (1. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (2. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (3. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
7/5/2019 15:00,977.89502,497.316986,317.363007,274.118011,260.86499
7/5/2019 15:15,963.247009,346.65799,"1,134.83",181.350006,267.839996
7/5/2019 15:30,943.02002,288.066986,"1,073.45",689.130005,238.544998
7/5/2019 15:45,920.700012,152.054993,"1,083.92",916.515015,"1,009.28"
7/5/2019 16:00,896.984985,312.480011,999.518005,639.606995,443.609985
7/5/2019 16:15,844.672974,"1,004.40",969.525024,839.789978,811.192017
7/5/2019 16:30,817.469971,"1,015.56",906.75,784.687012,845.369995
7/5/2019 16:45,791.663025,242.031998,937.440002,850.252991,249.705002
7/5/2019 17:00,740.047974,177.164993,876.059998,290.858002,325.733002
7/5/2019 17:15,711.450012,354.329987,825.840027,193.904999,297.832001
7/5/2019 17:30,657.742004,949.297974,338.287994,298.529999,426.869995
7/5/2019 17:45,626.35498,311.78299,216.923004,406.641998,735.164978
7/5/2019 18:00,564.974976,195.300003,712.844971,162.518005,171.585007
7/5/2019 18:15,539.86499,123.457001,638.211975,214.132004,178.559998
7/5/2019 18:30,488.25,136.710007,534.284973,627.75,191.811996
7/5/2019 18:45,458.954987,151.356995,426.869995,177.863007,435.937012
7/5/2019 19:00,398.272003,119.970001,285.975006,95.557999,117.18
7/5/2019 19:15,368.977997,162.518005,98.347,55.799999,124.852997
7/5/2019 19:30,310.386993,112.995003,52.312,55.799999,141.593002
7/5/2019 19:45,253.192001,112.995003,132.524994,34.875,56.498001
7/5/2019 20:00,222.501999,112.995003,81.608002,62.077999,29.992001
7/5/2019 20:15,164.610001,66.263,48.825001,32.782001,128.339996
7/5/2019 20:30,136.011993,66.263,29.992001,32.782001,83.001999
7/5/2019 20:45,36.967999,6.277,29.992001,32.782001,34.875
7/5/2019 21:00,18.135,6.277,12.555,18.135,18.135
7/5/2019 21:15,6.277,6.277,3.487,5.58,4.185
7/5/2019 21:30,6.277,6.277,3.487,5.58,4.185
7/5/2019 21:45,-0.698,0,3.487,5.58,4.185
7/5/2019 22:00,-0.698,0,3.487,0,-2.092
7/5/2019 22:15,-0.698,0,-0.698,0,-2.092
7/5/2019 22:30,-0.698,0,-0.698,0,-2.092
7/5/2019 22:45,-0.698,0,-0.698,0,-2.092
7/5/2019 23:00,-0.698,0,-0.698,0,-2.092
7/5/2019 23:15,-0.698,0,-0.698,0,-2.092
7/5/2019 23:30,-0.698,0,-0.698,0,-2.092
7/5/2019 23:45,-0.698,0,-0.698,0,-2.092
7/6/2019 0:00,-0.698,0,-0.698,0,-0.698
7/6/2019 0:15,-2.092,0,-0.698,0,-0.698
7/6/2019 0:30,-2.092,0,-0.698,0,-0.698
7/6/2019 0:45,-2.092,0,-0.698,0,-0.698
7/6/2019 1:00,-2.092,0,-0.698,0,-0.698
7/6/2019 1:15,-2.092,0,-0.698,0,-0.698
7/6/2019 1:30,-2.092,0,-0.698,0,-0.698
7/6/2019 1:45,-2.092,0,-0.698,-1.395,-0.698
7/6/2019 2:00,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 2:15,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 2:30,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 2:45,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 3:00,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 3:15,-2.092,0,-1.395,-1.395,-0.698
7/6/2019 3:30,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 3:45,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 4:00,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 4:15,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 4:30,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 4:45,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 5:00,-1.395,0,-1.395,-1.395,-0.698
7/6/2019 5:15,-1.395,0,-1.395,-1.395,-1.395
7/6/2019 5:30,-1.395,0,-1.395,-1.395,-1.395
7/6/2019 5:45,-1.395,0,-1.395,-1.395,-1.395
7/6/2019 6:00,-1.395,0,-1.395,5.58,-1.395
7/6/2019 6:15,7.673,3.72,8.37,5.58,11.16
7/6/2019 6:30,17.437,6.975,8.37,14.648,32.084999
7/6/2019 6:45,17.437,13.1134,17.437,14.648,32.084999
7/6/2019 7:00,27.202999,17.7168,17.437,14.648,43.943001
7/6/2019 7:15,27.202999,53.102535,17.437,23.017,52.312
7/6/2019 7:30,141.593002,95.557401,163.214996,200.182999,92.07
7/6/2019 7:45,206.460007,120.062533,225.990005,227.384995,94.162003
7/6/2019 8:00,251.798004,151.357535,255.285004,285.277008,115.785004
7/6/2019 8:15,319.454987,140.197667,313.178009,318.059998,278.303009
7/6/2019 8:30,367.582001,222.734861,341.774994,375.255005,108.809998
7/6/2019 8:45,115.785004,173.909663,402.457001,404.549988,183.442001
7/6/2019 9:00,403.154999,153.868535,429.660004,464.535004,221.804993
7/6/2019 9:15,468.720001,295.042999,491.738007,521.72998,373.162994
7/6/2019 9:30,506.38501,154.845001,43.244999,73.934998,564.974976
7/6/2019 9:45,303.412994,292.950012,564.974976,612.405029,608.219971
7/6/2019 10:00,706.567017,239.940002,624.263,652.859985,249.007004
7/6/2019 10:15,656.346985,539.307066,684.247009,694.013,663.322021
7/6/2019 10:30,288.765015,409.711603,710.752991,735.862,694.013
7/6/2019 10:45,333.404999,223.339796,763.763,767.25,771.434998
7/6/2019 11:00,723.307983,197.76808,787.47699,818.16803,841.184998
7/6/2019 11:15,779.106995,334.277163,814.679993,845.369995,858.622009
7/6/2019 11:30,832.815002,371.766998,841.184998,894.195007,944.414978
7/6/2019 11:45,617.984985,309.271002,864.900024,916.515015,"1,047.65"
7/6/2019 12:00,869.78302,361.304993,889.312012,938.835022,530.797974
7/6/2019 12:15,922.094971,476.391998,938.138,980.684998,956.969971
7/6/2019 12:30,956.27301,258.075012,959.76001,980.684998,473.602997
7/6/2019 12:45,"1,050.44",599.153015,978.59198,994.63501,"1,005.79"
7/6/2019 13:00,277.605011,396.877014,998.122009,994.63501,410.130005
7/6/2019 13:15,"1,036.48",338.287994,"1,021.14",866.294983,"1,003.01"
7/6/2019 13:30,848.159973,"1,275.03",998.122009,942.322021,322.244995
7/6/2019 13:45,416.40799,546.840027,"1,016.96",964.643005,492.434998
7/6/2019 14:00,308.993011,"1,366.40","1,039.28",898.380005,525.21698
7/6/2019 14:15,225.990005,"1,156.45",991.14801,913.028015,463.837006
7/6/2019 14:30,253.889999,"1,175.98",941.625,878.153015,"1,000.22"
7/6/2019 14:45,179.955002,463.140015,"1,053.22",854.437012,933.255005
7/6/2019 15:00,392.691986,481.972992,912.330017,823.747009,983.474976
7/6/2019 15:15,873.96698,377.347992,"1,066.48",811.890015,878.153015
7/6/2019 15:30,352.238007,502.200012,998.820007,800.03302,982.080017
7/6/2019 15:45,650.768005,356.423004,698.89502,703.778015,950.692017
7/6/2019 16:00,190.417007,541.95697,983.474976,780.502991,980.684998
7/6/2019 16:15,114.389999,"1,093.68",236.451996,696.802979,666.809998
7/6/2019 16:30,617.984985,505.687012,937.440002,707.961975,262.26001
7/6/2019 16:45,283.881989,518.940002,571.950012,765.85498,786.780029
7/6/2019 17:00,735.164978,394.087006,409.433014,730.97998,783.98999
7/6/2019 17:15,687.734985,318.756989,232.964996,591.47998,700.289978
7/6/2019 17:30,691.221985,250.403,737.257996,738.653015,661.927979
7/6/2019 17:45,646.58197,214.830002,183.442001,721.913025,223.897995
7/6/2019 18:00,515.452026,342.472992,607.52301,592.177979,587.992004
7/6/2019 18:15,219.712997,182.744995,543.35199,508.477997,574.04303
7/6/2019 18:30,269.933014,182.744995,426.869995,556.60498,493.131989
7/6/2019 18:45,475.695007,245.520004,394.087006,521.03302,426.173004
7/6/2019 19:00,393.390015,285.975006,122.760002,387.113007,359.212006
7/6/2019 19:15,359.910004,168.794998,128.339996,316.665009,327.825012
7/6/2019 19:30,139.5,124.154999,285.277008,216.923004,142.289993
7/6/2019 19:45,129.037003,124.154999,130.432999,225.990005,196.695007
7/6/2019 20:00,94.162003,143.684998,60.681999,225.990005,147.173004
7/6/2019 20:15,79.514999,47.43,60.681999,158.332993,39.060001
7/6/2019 20:30,79.514999,47.43,39.757999,112.296997,39.060001
7/6/2019 20:45,32.084999,20.226999,24.413,52.312,19.530001
7/6/2019 21:00,16.042999,20.226999,24.413,27.202999,19.530001
7/6/2019 21:15,2.79,7.673,8.37,12.555,8.37
7/6/2019 21:30,2.79,7.673,0,1.395,8.37
7/6/2019 21:45,2.79,0.698,0,1.395,0
7/6/2019 22:00,2.79,0.698,0,1.395,0
7/6/2019 22:15,-0.698,0.698,0,1.395,0
7/6/2019 22:30,-0.698,0.698,0,-2.092,0
7/6/2019 22:45,-0.698,0.698,0,-2.092,0
7/6/2019 23:00,-0.698,0.698,0,-2.092,0
7/6/2019 23:15,-0.698,0.698,0,-2.092,-1.395
7/6/2019 23:30,-0.698,0.698,-1.395,-2.092,-1.395
7/6/2019 23:45,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 0:00,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 0:15,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 0:30,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 0:45,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 1:00,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 1:15,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 1:30,-0.698,0.698,-1.395,-2.092,-1.395
7/7/2019 1:45,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 2:00,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 2:15,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 2:30,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 2:45,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 3:00,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 3:15,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 3:30,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 3:45,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 4:00,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 4:15,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 4:30,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 4:45,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 5:00,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 5:15,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 5:30,-0.698,0,-1.395,-2.092,-1.395
7/7/2019 5:45,-0.698,0,-1.395,1.395,-1.395
7/7/2019 6:00,-0.698,0,4.185,1.395,-1.395
7/7/2019 6:15,-0.698,7.673,4.185,1.395,-1.395
7/7/2019 6:30,11.16,7.673,4.185,9.765,9.068
7/7/2019 6:45,11.16,16.74,15.345,9.765,23.715
7/7/2019 7:00,23.715,16.74,66.263,18.135,39.060001
7/7/2019 7:15,23.715,25.110001,101.834999,18.135,60.681999
7/7/2019 7:30,23.715,134.617996,125.550003,194.602005,131.130005
7/7/2019 7:45,39.757999,215.528,276.209991,226.686996,228.779999
7/7/2019 8:00,32.782001,243.427994,117.18,282.488007,278.303009
7/7/2019 8:15,142.988007,300.622986,304.109985,311.084991,350.84201
7/7/2019 8:30,66.263,357.119995,115.087997,368.977997,222.501999
7/7/2019 8:45,97.650002,386.415009,364.095001,424.079987,287.369995
7/7/2019 9:00,73.934998,444.308014,451.980011,452.678009,470.11499
7/7/2019 9:15,18.135,471.51001,481.274994,516.846985,596.362
7/7/2019 9:30,18.135,66.959999,154.845001,52.312,464.535004
7/7/2019 9:45,138.802994,583.807983,604.034973,624.960022,292.252014
7/7/2019 10:00,334.799988,614.497009,606.127991,654.952026,597.059998
7/7/2019 10:15,597.059998,677.969971,649.372009,682.85199,728.190002
7/7/2019 10:30,290.858002,740.744995,685.643005,735.862,766.552979
7/7/2019 10:45,302.714996,767.947021,730.28302,791.663025,376.649994
7/7/2019 11:00,766.552979,801.427979,783.29303,820.26001,917.909973
7/7/2019 11:15,979.289978,846.765015,820.95697,852.344971,835.60498
7/7/2019 11:30,896.984985,907.447021,839.09198,883.731995,886.52301
7/7/2019 11:45,896.984985,929.070007,901.867004,944.414978,974.40802
7/7/2019 12:00,903.960022,967.432983,962.549988,977.197021,356.423004
7/7/2019 12:15,938.138,"1,005.79",982.080017,"1,003.70",650.768005
7/7/2019 12:30,966.734985,"1,028.11","1,040.67",929.070007,321.548004
7/7/2019 12:45,"1,045.55","1,099.96","1,162.73",964.643005,521.03302
7/7/2019 13:00,"1,026.72","1,132.04",350.84201,907.447021,980.684998
7/7/2019 13:15,327.127014,"1,171.10",394.785004,884.429993,"1,092.98"
7/7/2019 13:30,386.415009,"1,149.48",327.825012,921.39801,"1,056.02"
7/7/2019 13:45,351.540009,671.692017,361.304993,900.471985,"1,050.44"
7/7/2019 14:00,301.320007,"1,205.98",277.605011,904.65802,394.087006
7/7/2019 14:15,347.355011,463.837006,289.462006,874.664978,991.14801
7/7/2019 14:30,777.015015,"1,095.77",300.622986,827.234985,519.638
7/7/2019 14:45,270.630005,913.028015,307.597992,827.234985,970.919983
7/7/2019 15:00,167.399994,328.522003,350.144989,809.797974,251.798004
7/7/2019 15:15,"1,022.53",993.937012,294.345001,437.332001,977.89502
7/7/2019 15:30,223.897995,577.530029,404.549988,780.502991,257.377014
7/7/2019 15:45,225.990005,358.515015,366.88501,782.594971,"1,005.79"
7/7/2019 16:00,"1,083.92",959.062012,231.570007,782.594971,952.784973
7/7/2019 16:15,509.174988,954.877991,827.234985,782.594971,808.403015
7/7/2019 16:30,556.60498,915.817017,854.437012,776.317017,884.429993
7/7/2019 16:45,288.066986,893.497009,370.372986,794.452026,803.52002
7/7/2019 17:00,238.544998,849.554993,332.01001,718.424988,768.180273
7/7/2019 17:15,258.772003,834.90802,236.451996,765.85498,697.03501
7/7/2019 17:30,781.200012,803.52002,182.048004,423.381989,679.830029
7/7/2019 17:45,160.425003,733.77002,691.221985,543.35199,650.395561
7/7/2019 18:00,164.610001,733.77002,165.307999,656.346985,539.260673
7/7/2019 18:15,111.599998,666.112,527.309998,415.709991,564.69574
7/7/2019 18:30,92.766998,583.109985,475.695007,552.419983,431.055143
7/7/2019 18:45,110.205002,514.755005,186.231995,445.005005,305.7378
7/7/2019 19:00,141.593002,452.678009,182.048004,410.130005,243.241134
7/7/2019 19:15,53.009998,419.894989,122.061996,348.75,120.621267
7/7/2019 19:30,96.254997,347.355011,113.692001,288.066986,69.936
7/7/2019 19:45,46.733002,308.993011,69.75,258.075012,35.805
7/7/2019 20:00,64.867996,251.798004,69.75,198.089996,16.0428
7/7/2019 20:15,72.540001,189.720001,47.43,169.492996,9.068
7/7/2019 20:30,9.765,53.009998,58.59,110.903,9.068
7/7/2019 20:45,9.765,34.178001,34.178001,18.135,27.900334
7/7/2019 21:00,9.765,16.042999,19.530001,18.135,74.911466
7/7/2019 21:15,2.092,16.042999,7.673,7.673,29.155001
7/7/2019 21:30,2.092,2.79,7.673,7.673,11.857
7/7/2019 21:45,2.092,2.79,-0.698,0,3.487
7/7/2019 22:00,2.092,2.79,-0.698,0,3.487
7/7/2019 22:15,-0.698,-1.395,-0.698,0,0.697
7/7/2019 22:30,-0.698,-1.395,-0.698,0,-0.698
7/7/2019 22:45,-0.698,-1.395,-0.698,0,-0.698
7/7/2019 23:00,-0.698,-1.395,-0.698,0,-0.698
7/7/2019 23:15,-0.698,-1.395,-0.698,-2.092,-0.698
7/7/2019 23:30,-0.698,-1.395,-0.698,-2.092,-0.698
7/7/2019 23:45,-0.698,-1.395,-0.698,-2.092,-0.698
7/8/2019 0:00,-0.698,-1.395,-0.698,-2.092,-0.698
7/8/2019 0:15,-0.698,-1.395,-0.698,-2.092,-0.698
7/8/2019 0:30,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 0:45,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 1:00,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 1:15,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 1:30,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 1:45,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 2:00,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 2:15,0,-1.395,-0.698,-2.092,-0.698
7/8/2019 2:30,0,-1.395,-1.395,-2.092,-0.698
7/8/2019 2:45,0,-1.395,-1.395,-2.092,-0.698
7/8/2019 3:00,-1.395,-1.395,-1.395,-2.092,-0.698
7/8/2019 3:15,-1.395,-1.395,-1.395,-2.092,-0.698
7/8/2019 3:30,-1.395,-1.395,-1.395,-2.092,-0.698
7/8/2019 3:45,-1.395,-1.395,-1.395,-2.092,-0.698
7/8/2019 4:00,-1.395,-1.395,-1.395,-2.092,-0.698
7/8/2019 4:15,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 4:30,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 4:45,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 5:00,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 5:15,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 5:30,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 5:45,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 6:00,-1.395,-1.395,-1.395,-1.395,-0.698
7/8/2019 6:15,12.555,11.857,9.765,10.463,-0.698
7/8/2019 6:30,23.715,11.857,9.765,25.110001,11.16
7/8/2019 6:45,23.715,22.32,19.530001,43.943001,20.785799
7/8/2019 7:00,23.715,22.32,30.690001,43.943001,27.202999
7/8/2019 7:15,23.715,29.992001,30.690001,58.59,33.852133
7/8/2019 7:30,32.084999,161.820007,163.912003,142.988007,49.4294
7/8/2019 7:45,198.089996,224.595001,190.417007,142.988007,185.534727
7/8/2019 8:00,225.292007,260.167999,244.822006,310.386993,222.642065
7/8/2019 8:15,283.184998,286.673004,272.024994,421.988007,291.60153
7/8/2019 8:30,312.480011,340.380005,329.917999,265.747986,406.921344
7/8/2019 8:45,380.834991,398.970001,361.304993,214.132004,459.652659
7/8/2019 9:00,403.852997,427.566986,419.196991,373.859985,482.53053
7/8/2019 9:15,394.785004,456.863007,449.190002,642.39801,495.411257
7/8/2019 9:30,456.863007,89.279999,113.692001,337.589996,295.739859
7/8/2019 9:45,445.701996,544.747009,538.469971,636.817017,296.66987
7/8/2019 10:00,407.339996,610.312012,574.73999,636.817017,335.125137
7/8/2019 10:15,628.447021,636.119995,637.515015,675.179993,620.589126
7/8/2019 10:30,620.077026,696.10498,698.197021,705.869995,508.477997
7/8/2019 10:45,556.60498,731.677979,800.72998,825.143005,213.434998
7/8/2019 11:00,650.768005,764.460022,787.47699,864.900024,210.645004
7/8/2019 11:15,732.375,760.971985,809.797974,899.077026,237.149994
7/8/2019 11:30,667.507996,835.60498,839.789978,954.877991,862.807983
7/8/2019 11:45,786.780029,861.413025,972.315002,938.138,414.315002
7/8/2019 12:00,839.09198,883.034973,"1,030.21",901.169983,260.167999
7/8/2019 12:15,723.307983,908.14502,991.14801,957.66803,650.768005
7/8/2019 12:30,905.35498,948.599976,"1,062.29",949.297974,587.294983
7/8/2019 12:45,973.710022,966.038025,362.002014,949.297974,394.087006
7/8/2019 13:00,"1,017.65",966.038025,"1,040.67",930.465027,415.709991
7/8/2019 13:15,"1,053.22",979.987,322.941986,969.525024,449.190002
7/8/2019 13:30,726.096985,979.987,710.752991,969.525024,"1,050.44"
7/8/2019 13:45,"1,062.29",979.987,412.920013,940.927979,371.070007
7/8/2019 14:00,"1,044.85",968.130005,"1,012.77",924.187012,985.567017
7/8/2019 14:15,"1,012.77",968.130005,611.70697,932.557983,"1,069.96"
7/8/2019 14:30,"1,037.88",958.36499,417.105011,932.557983,"1,053.92"
7/8/2019 14:45,996.72699,949.297974,308.993011,916.515015,995.33197
7/8/2019 15:00,988.356995,949.297974,582.413025,873.96698,986.961975
7/8/2019 15:15,937.440002,939.53302,608.219971,755.393005,971.617004
7/8/2019 15:30,977.197021,926.280029,645.88501,837,908.84198
7/8/2019 15:45,963.945007,860.018005,516.846985,823.049988,889.312012
7/8/2019 16:00,358.515015,896.288025,591.47998,814.679993,835.60498
7/8/2019 16:15,884.429993,859.320007,454.769989,752.60199,816.77301
7/8/2019 16:30,336.195007,795.150024,541.26001,756.090027,795.150024
7/8/2019 16:45,848.856995,735.862,269.234985,657.044983,740.047974
7/8/2019 17:00,809.099976,735.862,289.462006,427.566986,715.63501
7/8/2019 17:15,315.96701,698.89502,345.261993,289.462006,664.71698
7/8/2019 17:30,220.410004,671.692017,345.261993,278.303009,640.304993
7/8/2019 17:45,220.410004,615.893005,617.984985,237.847,613.799988
7/8/2019 18:00,150.660004,590.085022,232.268005,237.847,558
7/8/2019 18:15,155.542007,534.284973,583.109985,292.252014,525.21698
7/8/2019 18:30,155.542007,255.285004,394.785004,184.837997,461.048004
7/8/2019 18:45,114.389999,343.170013,345.959991,161.123001,423.381989
7/8/2019 19:00,93.464996,398.970001,289.462006,138.104996,354.329987
7/8/2019 19:15,93.464996,344.565002,255.285004,91.373001,324.337006
7/8/2019 19:30,155.542007,312.480011,249.007004,126.945,260.86499
7/8/2019 19:45,172.979996,252.494995,147.173004,126.945,205.761993
7/8/2019 20:00,62.775002,220.410004,147.173004,59.985001,175.770004
7/8/2019 20:15,62.775002,163.912003,92.07,46.733002,147.173004
7/8/2019 20:30,43.943001,38.362,92.07,27.202999,56.498001
7/8/2019 20:45,24.413,20.226999,55.102001,27.202999,37.665001
7/8/2019 21:00,11.16,20.226999,35.571999,11.16,20.226999
7/8/2019 21:15,11.16,9.765,18.832001,11.16,6.277
7/8/2019 21:30,0.698,0.698,2.79,2.092,6.277
7/8/2019 21:45,0.698,0.698,2.79,2.092,-1.395
7/8/2019 22:00,0.698,0.698,2.79,2.092,-1.395
7/8/2019 22:15,0.698,0.698,-0.698,2.092,-1.395
7/8/2019 22:30,0.698,0.698,-0.698,-0.698,-1.395
7/8/2019 22:45,0.698,0.698,-0.698,-0.698,-1.395
7/8/2019 23:00,-1.395,-1.395,-0.698,-0.698,-1.395
7/8/2019 23:15,-1.395,-1.395,-0.698,-0.698,-1.395
7/8/2019 23:30,-1.395,-1.395,-0.698,-0.698,-1.395
7/8/2019 23:45,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 0:00,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 0:15,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 0:30,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 0:45,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 1:00,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 1:15,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 1:30,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 1:45,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 2:00,-1.395,-1.395,-0.698,-0.698,-1.395
7/9/2019 2:15,-1.395,-1.395,-0.698,-1.395,-1.395
7/9/2019 2:30,-1.395,-1.395,-0.698,-1.395,-1.395
7/9/2019 2:45,-1.395,-1.395,-0.698,-1.395,-1.395
7/9/2019 3:00,-1.395,-1.395,-0.698,-1.395,-1.395
7/9/2019 3:15,-1.395,-1.395,-1.348533,-1.395,-1.395
7/9/2019 3:30,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 3:45,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 4:00,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 4:15,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 4:30,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 4:45,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 5:00,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 5:15,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 5:30,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 5:45,-1.395,-1.395,-1.395,-1.395,-1.395
7/9/2019 6:00,-1.395,4.883,0.093,-1.395,-1.395
7/9/2019 6:15,11.857,4.883,1.395,7.673,11.16
7/9/2019 6:30,25.808001,14.648,13.671,7.673,11.16
7/9/2019 6:45,45.337002,14.648,24.877333,16.042999,22.32
7/9/2019 7:00,61.380001,23.017,56.915734,16.042999,22.32
7/9/2019 7:15,61.380001,23.017,49.243201,24.413,32.782001
7/9/2019 7:30,74.632004,167.399994,72.354069,173.677994,179.955002
7/9/2019 7:45,121.364998,194.602005,136.570464,204.367996,207.156998
7/9/2019 8:00,157.634995,251.100006,161.634261,259.470001,236.451996
7/9/2019 8:15,163.214996,279.696991,184.139999,286.673004,297.13501
7/9/2019 8:30,260.167999,341.076996,156.936996,344.565002,354.329987
7/9/2019 8:45,166.701996,370.372986,136.710007,401.76001,383.625
7/9/2019 9:00,335.497986,424.777008,422.684998,433.845001,444.308014
7/9/2019 9:15,411.524994,452.678009,509.872986,495.225006,474.997986
7/9/2019 9:30,530.797974,97.650002,182.048004,54.404999,523.822021
7/9/2019 9:45,579.622009,546.840027,220.410004,568.461975,592.875
7/9/2019 10:00,456.165009,604.034973,166.701996,627.052979,622.867004
7/9/2019 10:15,776.317017,634.028015,83.001999,655.650024,682.155029
7/9/2019 10:30,869.78302,691.919983,27.9,710.054993,710.054993
7/9/2019 10:45,746.325012,717.030029,27.9,735.164978,735.164978
7/9/2019 11:00,866.294983,771.434998,18.135,763.763,789.570007
7/9/2019 11:15,821.655029,795.150024,18.135,815.377991,813.284973
7/9/2019 11:30,869.085022,818.16803,9.765,841.882996,833.513
7/9/2019 11:45,853.04303,840.487,9.765,890.01001,856.530029
7/9/2019 12:00,"1,019.05",886.52301,154.845001,914.422974,901.169983
7/9/2019 12:15,586.596985,906.75,249.007004,937.440002,923.48999
7/9/2019 12:30,417.803009,931.163025,244.822006,954.877991,943.71698
7/9/2019 12:45,422.684998,948.599976,481.274994,954.877991,963.247009
7/9/2019 13:00,989.752991,969.525024,628.447021,954.877991,977.89502
7/9/2019 13:15,"1,030.91",977.89502,956.969971,954.877991,977.89502
7/9/2019 13:30,"1,044.85",977.89502,609.61499,937.440002,987.659973
