,Arolla / Météo1 (Bricola - Rayonnement - W/m2),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (1. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (2. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (3. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
7/7/2019 12:45,248.309998,"1,042.06","1,301.54",862.807983,"1,056.02"
7/7/2019 13:00,"1,165.52","1,069.96","1,328.04",871.875,256.679993
7/7/2019 13:15,440.122986,"1,114.60","1,318.28","1,103.44","1,003.01"
7/7/2019 13:30,290.858002,"1,090.89","1,377.56","1,081.13",249.007004
7/7/2019 13:45,269.933014,"1,141.81",585.900024,"1,087.40","1,062.99"
7/7/2019 14:00,653.557983,"1,110.42",469.417999,"1,061.59",927.674988
7/7/2019 14:15,360.608002,"1,277.82",368.279999,"1,046.25",269.234985
7/7/2019 14:30,277.605011,"1,049.04",345.959991,"1,038.58","1,058.81"
7/7/2019 14:45,345.959991,545.445007,315.269989,"1,021.14",368.279999
7/7/2019 15:00,313.875,400.36499,321.548004,"1,003.70",217.619995
7/7/2019 15:15,168.794998,380.136993,387.113007,"1,003.01",410.130005
7/7/2019 15:30,153.449997,938.835022,223.897995,959.062012,920.002991
7/7/2019 15:45,213.434998,"1,222.72",164.610001,919.304993,"1,030.21"
7/7/2019 16:00,184.837997,"1,136.23",468.720001,883.731995,138.104996
7/7/2019 16:15,264.352997,"1,019.74",134.617996,860.018005,310.386993
7/7/2019 16:30,209.25,969.525024,142.289993,807.007996,892.10199
7/7/2019 16:45,149.962997,"1,003.01",274.815002,767.947021,775.619995
7/7/2019 17:00,221.804993,972.315002,244.822006,739.349976,462.489206
7/7/2019 17:15,829.327026,869.78302,308.295013,567.765015,554.233464
7/7/2019 17:30,291.554993,790.268005,292.252014,654.952026,587.852808
7/7/2019 17:45,125.550003,771.434998,252.494995,588.690002,468.254991
7/7/2019 18:00,50.917,675.179993,313.178009,314.571991,204.042003
7/7/2019 18:15,7.673,643.094971,421.988007,502.200012,272.536536
7/7/2019 18:30,246.914993,568.461975,221.804993,423.381989,308.52747
7/7/2019 18:45,83.001999,537.77301,80.212997,343.868011,185.209534
7/7/2019 19:00,13.95,414.315002,104.625,311.084991,9.4864
7/7/2019 19:15,0.698,160.425003,28.598,258.772003,47.755199
7/7/2019 19:30,0.698,89.279999,47.43,204.367996,0.698
7/7/2019 19:45,16.042999,112.296997,0.698,160.425003,0.698
7/7/2019 20:00,0.698,58.59,10.463,110.903,0.698
7/7/2019 20:15,0.698,25.808001,0.698,61.380001,0.698
7/7/2019 20:30,0.698,64.169998,1.395,20.226999,21.064867
7/7/2019 20:45,0.698,45.337002,0.698,0.698,69.610268
7/7/2019 21:00,0.698,0.698,0.698,0.698,0.698
7/7/2019 21:15,0.698,0.698,0.698,0.698,0.698
7/7/2019 21:30,0.698,0.698,0.698,0.698,0.698
7/7/2019 21:45,0.698,0.698,0.698,0.698,0.698
7/7/2019 22:00,0,0.698,0.698,0.698,0.698
7/7/2019 22:15,0.698,0.698,0.698,0.698,0.698
7/7/2019 22:30,0,0.698,0.698,0.698,0.698
7/7/2019 22:45,0.698,0.698,0.698,0.698,0.698
7/7/2019 23:00,0,0.698,0.698,0.698,0.698
7/7/2019 23:15,0.698,0.698,0.698,0.698,0.698
7/7/2019 23:30,0,0.698,0.698,0.698,0.698
7/7/2019 23:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 0:00,0,0.698,0.698,0.698,0.698
7/8/2019 0:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 0:30,0,0.698,0.698,0.698,0.698
7/8/2019 0:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 1:00,0,0.698,0.698,0.698,0.698
7/8/2019 1:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 1:30,0,0.698,0.698,0.698,0.698
7/8/2019 1:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 2:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 2:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 2:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 2:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 3:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 3:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 3:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 3:45,0,0.698,0.698,0.698,0.698
7/8/2019 4:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 4:15,0,0.698,0.698,0.698,0.698
7/8/2019 4:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 4:45,0,0.698,0.698,0.698,0.698
7/8/2019 5:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 5:15,0,0.698,0.698,0.698,0.698
7/8/2019 5:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 5:45,0,0.698,0.698,0.698,0.698
7/8/2019 6:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 6:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 6:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 6:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 7:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 7:15,0.698,0.698,0.698,55.799999,0.698
7/8/2019 7:30,0.698,0.698,0.698,35.571999,0.698
7/8/2019 7:45,25.808001,0.698,0.698,73.237,0.698
7/8/2019 8:00,9.765,0.698,0.698,111.599998,51.8474
7/8/2019 8:15,3.487,0.698,10.463,108.112,125.736067
7/8/2019 8:30,414.315002,398.970001,367.582001,130.432999,215.341533
7/8/2019 8:45,387.809998,428.265015,417.803009,204.367996,260.539535
7/8/2019 9:00,355.027008,504.292999,468.720001,185.535004,149.450934
7/8/2019 9:15,401.76001,556.60498,521.72998,345.959991,144.196268
7/8/2019 9:30,522.427979,615.195007,567.067017,440.122986,172.515001
7/8/2019 9:45,703.080017,611.01001,617.288025,710.054993,188.511066
7/8/2019 10:00,668.205017,707.265015,663.322021,156.240005,229.384531
7/8/2019 10:15,580.320007,699.59198,708.659973,152.751999,322.244932
7/8/2019 10:30,266.445007,761.669983,756.788025,529.403015,536.377991
7/8/2019 10:45,282.488007,839.789978,786.08197,587.992004,641.002991
7/8/2019 11:00,320.850006,834.90802,820.95697,399.667999,394.785004
7/8/2019 11:15,303.412994,896.288025,887.219971,325.733002,"1,102.05"
7/8/2019 11:30,348.053009,915.119995,965.340027,"1,033.69",721.913025
7/8/2019 11:45,"1,047.65",956.969971,970.221985,921.39801,373.859985
7/8/2019 12:00,564.278015,972.315002,899.077026,960.45697,252.494995
7/8/2019 12:15,407.339996,992.54303,"1,019.05",965.340027,318.756989
7/8/2019 12:30,"1,175.29","1,003.01","1,171.10","1,007.19",580.320007
7/8/2019 12:45,662.625,"1,014.16",327.127014,"1,020.44",521.03302
7/8/2019 13:00,424.777008,"1,018.35",577.530029,"1,054.62","1,079.03"
7/8/2019 13:15,276.90799,"1,014.86",182.048004,"1,139.02","1,127.16"
7/8/2019 13:30,371.070007,"1,020.44",402.457001,426.869995,"1,163.43"
7/8/2019 13:45,274.118011,"1,024.63",806.309998,"1,022.53","1,209.46"
7/8/2019 14:00,324.337006,"1,023.93",155.542007,249.705002,"1,005.79"
7/8/2019 14:15,360.608002,"1,019.05",237.847,974.40802,837.697021
7/8/2019 14:30,608.219971,"1,011.38","1,138.32",243.427994,474.299988
7/8/2019 14:45,326.429993,"1,007.19",303.412994,332.01001,668.903015
7/8/2019 15:00,706.567017,984.869995,763.065002,368.977997,"1,016.96"
7/8/2019 15:15,351.540009,963.945007,346.65799,320.850006,331.312012
7/8/2019 15:30,314.571991,944.414978,434.542999,382.928009,258.075012
7/8/2019 15:45,286.673004,936.742004,138.104996,331.312012,899.077026
7/8/2019 16:00,204.367996,939.53302,184.837997,349.446991,208.552994
7/8/2019 16:15,262.26001,904.65802,39.060001,265.747986,146.475006
7/8/2019 16:30,674.481995,877.455017,149.962997,594.27002,850.252991
7/8/2019 16:45,265.747986,839.09198,252.494995,251.100006,416.40799
7/8/2019 17:00,218.317001,783.98999,281.790009,177.863007,758.182983
7/8/2019 17:15,184.837997,762.367004,244.822006,273.420013,703.080017
7/8/2019 17:30,206.460007,730.97998,345.959991,246.218002,205.761993
7/8/2019 17:45,94.860001,643.79303,708.659973,198.787003,94.162003
7/8/2019 18:00,103.927002,595.664978,438.727997,219.712997,89.279999
7/8/2019 18:15,91.373001,607.52301,183.442001,172.281998,371.070007
7/8/2019 18:30,31.386999,571.252991,588.690002,228.779999,151.356995
7/8/2019 18:45,57.195,507.082001,302.016998,345.261993,102.531998
7/8/2019 19:00,50.917,488.25,355.027008,116.483002,99.044998
7/8/2019 19:15,129.735001,399.667999,117.876999,90.675003,256.679993
7/8/2019 19:30,99.044998,318.059998,89.977997,69.052002,200.880005
7/8/2019 19:45,10.463,158.332993,65.565002,0.698,86.489998
7/8/2019 20:00,18.135,151.356995,4.185,11.16,119.272003
7/8/2019 20:15,0.698,13.95,0.698,45.337002,63.472
7/8/2019 20:30,0.698,0.698,0.698,0.698,23.017
7/8/2019 20:45,0,0.698,0.698,0.698,0.698
7/8/2019 21:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 21:15,0,0.698,0.698,0.698,0.698
7/8/2019 21:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 21:45,0,0.698,0.698,0.698,0.698
7/8/2019 22:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 22:15,0,0.698,0.698,0.698,0.698
7/8/2019 22:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 22:45,0.698,0.698,0.698,0.698,0.698
7/8/2019 23:00,0.698,0.698,0.698,0.698,0.698
7/8/2019 23:15,0.698,0.698,0.698,0.698,0.698
7/8/2019 23:30,0.698,0.698,0.698,0.698,0.698
7/8/2019 23:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 0:00,0,0.698,0.698,0.698,0.698
7/9/2019 0:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 0:30,0,0.698,0.698,0.698,0.698
7/9/2019 0:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 1:00,0.698,0.698,0.698,0.698,0.698
7/9/2019 1:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 1:30,0,0.698,0.698,0.698,0.698
7/9/2019 1:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 2:00,0,0.698,0.698,0.698,0.698
7/9/2019 2:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 2:30,0,0.698,0.698,0.698,0.698
7/9/2019 2:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 3:00,0,0.698,0.698,0.698,0.698
7/9/2019 3:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 3:30,0,0.698,0.698,0.698,0.698
7/9/2019 3:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 4:00,0,0.698,0.698,0.698,0.698
7/9/2019 4:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 4:30,0,0.698,0.698,0.698,0.698
7/9/2019 4:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 5:00,0,0.698,0.698,0.698,0.698
7/9/2019 5:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 5:30,0,0.698,0.698,0.698,0.698
7/9/2019 5:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 6:00,0,0.698,0.698,0.698,0.698
7/9/2019 6:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 6:30,0,0.698,0.698,0.698,0.698
7/9/2019 6:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 7:00,2.092,0.698,0.698,0.698,0.698
7/9/2019 7:15,9.068,0.698,0.698,0.698,0.698
7/9/2019 7:30,30.690001,0.698,0.698,0.698,0.698
7/9/2019 7:45,55.102001,0.698,0.698,0.698,0.698
7/9/2019 8:00,67.656998,0.698,23.854467,0.698,0.698
7/9/2019 8:15,66.263,0.698,0.698,0.698,0.698
7/9/2019 8:30,212.738007,394.785004,79.514999,404.549988,398.272003
7/9/2019 8:45,331.312012,444.308014,148.567001,453.375,449.886993
7/9/2019 9:00,401.062012,495.225006,591.47998,498.015015,498.712006
7/9/2019 9:15,138.104996,546.143005,71.144997,553.815002,551.721985
7/9/2019 9:30,199.485001,592.177979,147.173004,597.059998,597.059998
7/9/2019 9:45,253.192001,647.280029,206.460007,646.58197,648.674988
7/9/2019 10:00,183.442001,691.221985,112.995003,689.827026,696.802979
7/9/2019 10:15,906.75,732.375,49.522999,730.28302,732.375
7/9/2019 10:30,267.839996,772.830017,0.698,769.34198,778.409973
7/9/2019 10:45,318.059998,819.562012,0.698,807.705017,819.562012
7/9/2019 11:00,493.829987,853.73999,0.698,841.184998,858.622009
7/9/2019 11:15,410.130005,882.336975,0.698,870.47998,892.10199
7/9/2019 11:30,678.66803,917.211975,0.698,901.169983,923.48999
7/9/2019 11:45,374.558014,937.440002,0.698,928.372009,943.02002
7/9/2019 12:00,325.733002,961.85199,184.139999,951.390015,967.432983
7/9/2019 12:15,935.346985,979.987,598.455017,970.919983,989.752991
7/9/2019 12:30,436.63501,997.424988,606.825012,975.10498,"1,009.28"
7/9/2019 12:45,594.96698,"1,014.86",906.052979,987.659973,"1,021.84"
7/9/2019 13:00,767.947021,"1,037.18","1,099.26",999.518005,"1,034.39"
7/9/2019 13:15,"1,291.77","1,038.58",932.557983,"1,005.79","1,038.58"
7/9/2019 13:30,315.96701,"1,039.97",888.61499,"1,009.98","1,041.37"
7/9/2019 13:45,"1,277.12","1,062.99",783.98999,"1,011.38","1,035.09"
7/9/2019 14:00,379.440002,"1,067.87","1,009.98","1,009.28","1,027.42"
7/9/2019 14:15,155.542007,"1,056.02",924.88501,"1,004.40","1,015.56"
7/9/2019 14:30,488.25,"1,065.08",393.390015,996.030029,"1,007.19"
7/9/2019 14:45,"1,109.72","1,063.69",149.962997,981.382996,991.844971
7/9/2019 15:00,982.080017,"1,040.67",140.197006,952.784973,977.197021
7/9/2019 15:15,338.984985,"1,035.79",564.974976,938.835022,955.575012
7/9/2019 15:30,90.675003,"1,009.98",753.997009,918.606995,935.346985
7/9/2019 15:45,78.817001,981.382996,164.610001,889.312012,915.119995
7/9/2019 16:00,302.016998,975.10498,0.698,863.505005,883.731995
7/9/2019 16:15,25.110001,978.59198,0.698,832.117004,845.369995
7/9/2019 16:30,99.044998,939.53302,0.698,802.822021,803.52002
7/9/2019 16:45,"1,014.86",459.652008,0.698,763.763,766.552979
7/9/2019 17:00,190.417007,970.221985,0.698,740.744995,721.215027
7/9/2019 17:15,55.102001,893.497009,123.457001,686.340027,676.575012
7/9/2019 17:30,4.883,390.600006,153.449997,435.23999,634.724976
7/9/2019 17:45,23.715,809.797974,272.722992,339.683014,590.085022
7/9/2019 18:00,117.18,672.390015,121.364998,553.117004,540.562012
7/9/2019 18:15,108.809998,226.686996,71.144997,131.826996,484.761993
7/9/2019 18:30,42.547001,244.822006,133.222,54.404999,433.147003
7/9/2019 18:45,34.875,214.830002,79.514999,71.843002,380.136993
7/9/2019 19:00,47.43,168.794998,9.765,332.01001,302.714996
7/9/2019 19:15,33.48,126.945,11.16,285.975006,255.981995
7/9/2019 19:30,0.698,117.18,0.698,41.849998,201.576996
7/9/2019 19:45,0,94.860001,0.698,169.492996,152.751999
7/9/2019 20:00,0.698,92.07,0.698,112.296997,103.230003
7/9/2019 20:15,0,133.222,0.698,57.891998,62.775002
7/9/2019 20:30,0.698,31.386999,0.698,16.042999,20.226999
7/9/2019 20:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 21:00,0.698,0.698,0.698,0.698,0.698
7/9/2019 21:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 21:30,0.698,0.698,0.698,0.698,0.698
7/9/2019 21:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 22:00,0.698,0.698,0.698,0.698,0.698
7/9/2019 22:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 22:30,0.698,0.698,0.698,0.698,0.698
7/9/2019 22:45,0.698,0.698,0.698,0.698,0.698
7/9/2019 23:00,0.698,0.698,0.698,0.698,0.698
7/9/2019 23:15,0.698,0.698,0.698,0.698,0.698
7/9/2019 23:30,0.698,0.698,0.698,0.698,0.698
7/9/2019 23:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 0:00,0.698,0.698,0.698,0.698,0.698
7/10/2019 0:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 0:30,0.698,0.698,0.698,0.698,0.698
7/10/2019 0:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 1:00,0,0.698,0.698,0.698,0.698
7/10/2019 1:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 1:30,0,0.698,0.698,0.698,0.698
7/10/2019 1:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 2:00,0,0.698,0.698,0.698,0.698
7/10/2019 2:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 2:30,0,0.698,0.698,0.698,0.698
7/10/2019 2:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 3:00,0,0.698,0.698,0.698,0.698
7/10/2019 3:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 3:30,0,0.698,0.698,0.698,0.698
7/10/2019 3:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 4:00,0,0.698,0.698,0.698,0.698
7/10/2019 4:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 4:30,0,0.698,0.698,0.698,0.698
7/10/2019 4:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 5:00,0.698,0.698,0.698,0.698,0.698
7/10/2019 5:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 5:30,0.698,0.698,0.698,0.698,0.698
7/10/2019 5:45,0.698,0.698,0.698,0.698,0.698
7/10/2019 6:00,0.698,0.698,0.698,0.698,0.698
7/10/2019 6:15,0.698,0.698,0.698,0.698,0.698
7/10/2019 6:30,0.698,0.698,0.698,0.698,0.698
7/10/2019 6:45,0,0.698,0.698,0.698,0.698
7/10/2019 7:00,0.698,0.698,0.698,0.698,0.698
7/10/2019 7:15,0,0.698,0.698,0.698,0.698
7/10/2019 7:30,0.698,0.698,0.698,0.698,0.698
7/10/2019 7:45,0,0.698,0.698,0.698,0.698
7/10/2019 8:00,0.698,73.934998,0.698,0.698,0.698
7/10/2019 8:15,0,124.852997,0.698,0.698,0.698
7/10/2019 8:30,386.415009,219.712997,0.698,396.877014,393.390015
7/10/2019 8:45,438.029999,451.980011,52.312,446.399994,445.005005
7/10/2019 9:00,490.34201,495.923004,102.531998,496.619995,502.200012
7/10/2019 9:15,537.075012,551.025024,193.904999,541.26001,552.419983
7/10/2019 9:30,587.294983,534.981995,186.929993,588.690002,597.757996
7/10/2019 9:45,637.515015,651.465027,137.406998,638.909973,647.97699
7/10/2019 10:00,681.45697,694.013,663.322021,686.340027,694.013
7/10/2019 10:15,724.702026,737.955017,91.373001,726.096985,730.28302
7/10/2019 10:30,766.552979,782.594971,199.485001,760.971985,775.619995
7/10/2019 10:45,803.52002,826.538025,84.397003,800.72998,816.075012
7/10/2019 11:00,839.789978,857.924988,61.380001,834.210022,849.554993
7/10/2019 11:15,880.942017,899.775024,255.285004,870.47998,886.52301
7/10/2019 11:30,907.447021,926.280029,125.550003,893.497009,913.724976
7/10/2019 11:45,937.440002,949.994995,281.790009,920.700012,941.625
7/10/2019 12:00,959.062012,986.961975,85.095001,959.062012,960.45697
7/10/2019 12:15,986.265015,"1,016.96",244.822006,"1,010.68",983.474976
7/10/2019 12:30,"1,063.69","1,025.32",487.553009,"1,127.16",998.820007
7/10/2019 12:45,"1,114.60","1,054.62",106.718002,845.369995,"1,016.96"
