,Stafel / Hydrologie (Stafel - Débit dessableur),C: Stafel / Hydrologie (Stafel - Débit dessableur) (1. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (2. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (3. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (4. Année précédente)
5/22/2019 10:30,0.118403,0.421389,0.335104,0.286632,0.280417
5/22/2019 10:45,0.122604,0.405556,0.331528,0.280035,0.283756
5/22/2019 11:00,0.134792,0.414167,0.335822,0.284583,0.287917
5/22/2019 11:15,0.14184,0.421389,0.331528,0.290451,0.282083
5/22/2019 11:30,0.14375,0.424583,0.33507,0.29375,0.282952
5/22/2019 11:45,0.14375,0.4225,0.337917,0.300104,0.284132
5/22/2019 12:00,0.14375,0.43125,0.33625,0.308333,0.285483
5/22/2019 12:15,0.148923,0.429167,0.341481,0.315452,0.287048
5/22/2019 12:30,0.15,0.431771,0.338692,0.324618,0.289965
5/22/2019 12:45,0.151667,0.434213,0.344583,0.337535,0.285799
5/22/2019 13:00,0.15059,0.445555,0.346389,0.348469,0.286285
5/22/2019 13:15,0.15625,0.453229,0.350556,0.360486,0.2875
5/22/2019 13:30,0.157083,0.452083,0.354167,0.380452,0.2816
5/22/2019 13:45,0.162917,0.454028,0.359861,0.388368,0.285035
5/22/2019 14:00,0.165,0.451736,0.366771,0.400903,0.288368
5/22/2019 14:15,0.169167,0.452327,0.373507,0.415038,0.291667
5/22/2019 14:30,0.177257,0.455417,0.378125,0.421702,0.290801
5/22/2019 14:45,0.181423,0.459583,0.389595,0.427917,0.289167
5/22/2019 15:00,0.187014,0.45625,0.396261,0.42965,0.29375
5/22/2019 15:15,0.19375,0.461007,0.405139,0.438333,0.294548
5/22/2019 15:30,0.198924,0.465764,0.416806,0.444233,0.29215
5/22/2019 15:45,0.2,0.46632,0.424306,0.4425,0.292308
5/22/2019 16:00,0.203125,0.467431,0.437448,0.448368,0.294965
5/22/2019 16:15,0.205764,0.471181,0.452969,0.451701,0.29375
5/22/2019 16:30,0.211149,0.477396,0.458802,0.451184,0.294167
5/22/2019 16:45,0.221493,0.477917,0.477037,0.4525,0.29882
5/22/2019 17:00,0.21875,0.482917,0.476967,0.456215,0.301285
5/22/2019 17:15,0.222674,0.486528,0.489583,0.45715,0.304618
5/22/2019 17:30,0.23059,0.490243,0.49987,0.46375,0.305417
5/22/2019 17:45,0.228993,0.491806,0.499896,0.462465,0.312396
5/22/2019 18:00,0.225,0.49875,0.51632,0.464548,0.3125
5/22/2019 18:15,0.22125,0.499167,0.529141,0.461215,0.3125
5/22/2019 18:30,0.21875,0.49586,0.528438,0.462882,0.3125
5/22/2019 18:45,0.222083,0.499954,0.536979,0.456701,0.3125
5/22/2019 19:00,0.225,0.497083,0.551574,0.465,0.313333
5/22/2019 19:15,0.22066,0.49875,0.555521,0.467118,0.317211
5/22/2019 19:30,0.216077,0.5,0.554583,0.46452,0.317882
5/22/2019 19:45,0.2125,0.5,0.55375,0.461667,0.317952
5/22/2019 20:00,0.2125,0.499968,0.550509,0.464201,0.318333
5/22/2019 20:15,0.208958,0.5,0.55,0.458715,0.31875
5/22/2019 20:30,0.20625,0.497743,0.548255,0.4575,0.316215
5/22/2019 20:45,0.204792,0.495417,0.544514,0.455382,0.3125
5/22/2019 21:00,0.196076,0.497161,0.540347,0.456768,0.3125
5/22/2019 21:15,0.19441,0.497176,0.536667,0.458333,0.3125
5/22/2019 21:30,0.19375,0.495139,0.533611,0.460417,0.312083
5/22/2019 21:45,0.19375,0.494445,0.53,0.462952,0.307083
5/22/2019 22:00,0.188993,0.491354,0.525972,0.465833,0.30625
5/22/2019 22:15,0.185243,0.489245,0.520833,0.469236,0.305417
5/22/2019 22:30,0.185625,0.4875,0.516181,0.469867,0.3
5/22/2019 22:45,0.18125,0.4875,0.506945,0.469167,0.3
5/22/2019 23:00,0.182083,0.484028,0.505,0.4725,0.3
5/22/2019 23:15,0.186423,0.482361,0.504062,0.478368,0.295382
5/22/2019 23:30,0.183475,0.482268,0.496667,0.484202,0.29375
5/22/2019 23:45,0.18125,0.48125,0.495833,0.488368,0.292465
5/23/2019 0:00,0.182917,0.48125,0.489514,0.493785,0.287917
5/23/2019 0:15,0.181667,0.48125,0.486667,0.50257,0.2875
5/23/2019 0:30,0.18125,0.48125,0.484028,0.5125,0.2875
5/23/2019 0:45,0.18125,0.48125,0.477014,0.5175,0.2875
5/23/2019 1:00,0.180243,0.485764,0.475,0.523021,0.28625
5/23/2019 1:15,0.175417,0.4875,0.470313,0.531215,0.282434
5/23/2019 1:30,0.179757,0.4875,0.46875,0.53375,0.28125
5/23/2019 1:45,0.18125,0.4875,0.465729,0.536215,0.28125
5/23/2019 2:00,0.18125,0.493229,0.4625,0.541354,0.28125
5/23/2019 2:15,0.182185,0.495694,0.460347,0.55,0.277948
5/23/2019 2:30,0.181667,0.500417,0.4575,0.54965,0.275833
5/23/2019 2:45,0.179827,0.5,0.454931,0.539063,0.275
5/23/2019 3:00,0.175,0.501667,0.451979,0.518162,0.275
5/23/2019 3:15,0.175,0.500833,0.45,0.494899,0.275
5/23/2019 3:30,0.175,0.5,0.448333,0.48566,0.274548
5/23/2019 3:45,0.175,0.499167,0.44618,0.481701,0.26875
5/23/2019 4:00,0.175,0.5,0.444167,0.478333,0.26875
5/23/2019 4:15,0.175,0.494583,0.44118,0.472465,0.26875
5/23/2019 4:30,0.174827,0.495555,0.4375,0.471702,0.26875
5/23/2019 4:45,0.164236,0.49375,0.434063,0.469517,0.26875
5/23/2019 5:00,0.15809,0.492917,0.432083,0.46875,0.26875
5/23/2019 5:15,0.1675,0.489088,0.430417,0.451423,0.266667
5/23/2019 5:30,0.183782,0.492639,0.429097,0.467905,0.26285
5/23/2019 5:45,0.180312,0.4875,0.427049,0.460315,0.264615
5/23/2019 6:00,0.163577,0.4875,0.423264,0.453715,0.263333
5/23/2019 6:15,0.15625,0.485833,0.42,0.442014,0.2625
5/23/2019 6:30,0.157673,0.481771,0.421632,0.434097,0.2625
5/23/2019 6:45,0.159583,0.482083,0.41875,0.428229,0.2625
5/23/2019 7:00,0.156667,0.48125,0.416181,0.425833,0.259968
5/23/2019 7:15,0.161424,0.480417,0.414167,0.423299,0.25785
5/23/2019 7:30,0.158232,0.478958,0.4125,0.397396,0.259618
5/23/2019 7:45,0.1625,0.475833,0.409583,0.403174,0.2625
5/23/2019 8:00,0.16309,0.475,0.415475,0.402882,0.260382
5/23/2019 8:15,0.165417,0.475,0.411181,0.400414,0.257049
5/23/2019 8:30,0.169167,0.469201,0.41,0.386215,0.254132
5/23/2019 8:45,0.175208,0.464167,0.416667,0.3875,0.249097
5/23/2019 9:00,0.17684,0.461944,0.401389,0.382014,0.252639
5/23/2019 9:15,0.17691,0.4266,0.403021,0.371085,0.264965
5/23/2019 9:30,0.164896,0.224259,0.409028,0.365868,0.262465
5/23/2019 9:45,0.152917,0.375417,0.397593,0.3691,0.252813
5/23/2019 10:00,0.154167,0.379375,0.394931,0.37125,0.252188
5/23/2019 10:15,0.1575,0.176319,0.400544,0.372917,0.2575
5/23/2019 10:30,0.160625,0.359548,0.402083,0.370798,0.260101
5/23/2019 10:45,0.164239,0.481574,0.403623,0.363785,0.2625
5/23/2019 11:00,0.179789,0.468577,0.403073,0.365385,0.255868
5/23/2019 11:15,0.170313,0.470174,0.404583,0.363299,0.25625
5/23/2019 11:30,0.156077,0.461944,0.408333,0.3675,0.250382
5/23/2019 11:45,0.155625,0.464505,0.409583,0.366632,0.25
5/23/2019 12:00,0.162358,0.487396,0.411181,0.365486,0.254202
5/23/2019 12:15,0.164792,0.478438,0.410208,0.37625,0.25625
5/23/2019 12:30,0.154479,0.485414,0.417211,0.36875,0.2575
5/23/2019 12:45,0.149858,0.492292,0.422187,0.372083,0.25625
5/23/2019 13:00,0.153923,0.497083,0.425764,0.369549,0.257083
5/23/2019 13:15,0.157708,0.493264,0.432474,0.362465,0.25625
5/23/2019 13:30,0.1625,0.511563,0.4375,0.362535,0.257986
5/23/2019 13:45,0.165417,0.529676,0.442986,0.374202,0.164792
5/23/2019 14:00,0.17059,0.531667,0.446389,0.372118,0.124653
5/23/2019 14:15,0.176042,0.531667,0.449479,0.372049,0.260518
5/23/2019 14:30,0.178333,0.532917,0.456701,0.366667,0.2625
5/23/2019 14:45,0.184757,0.546215,0.4625,0.363299,0.2625
5/23/2019 15:00,0.191424,0.550781,0.472292,0.358715,0.2625
5/23/2019 15:15,0.19559,0.563646,0.486563,0.357812,0.267118
5/23/2019 15:30,0.199583,0.567989,0.493333,0.359716,0.26875
5/23/2019 15:45,0.203125,0.599925,0.504896,0.358299,0.269234
5/23/2019 16:00,0.212673,0.602891,0.517523,0.360451,0.275
5/23/2019 16:15,0.21684,0.605,0.540937,0.363715,0.272882
5/23/2019 16:30,0.219583,0.616076,0.553125,0.364965,0.272083
5/23/2019 16:45,0.222083,0.629583,0.556319,0.360833,0.270868
5/23/2019 17:00,0.225521,0.629167,0.566771,0.357917,0.275
5/23/2019 17:15,0.230243,0.625,0.573403,0.353299,0.275
5/23/2019 17:30,0.232037,0.628958,0.591146,0.35125,0.275
5/23/2019 17:45,0.238125,0.632917,0.594664,0.345799,0.274167
5/23/2019 18:00,0.238475,0.632361,0.607153,0.342431,0.275
5/23/2019 18:15,0.234306,0.6375,0.614688,0.3375,0.277118
5/23/2019 18:30,0.237014,0.639167,0.624271,0.3375,0.27535
5/23/2019 18:45,0.238924,0.641979,0.630625,0.335833,0.276285
5/23/2019 19:00,0.244583,0.644583,0.635026,0.334132,0.277017
5/23/2019 19:15,0.247083,0.645243,0.649271,0.33125,0.277118
5/23/2019 19:30,0.237604,0.647917,0.668056,0.32868,0.280833
5/23/2019 19:45,0.235625,0.647815,0.684236,0.321632,0.279201
5/23/2019 20:00,0.244789,0.645706,0.692604,0.31875,0.280417
5/23/2019 20:15,0.266458,0.645509,0.700197,0.3175,0.28125
5/23/2019 20:30,0.32875,0.644583,0.701539,0.317917,0.28125
5/23/2019 20:45,0.38208,0.64375,0.7,0.3175,0.28125
5/23/2019 21:00,0.417778,0.640451,0.699583,0.316667,0.28125
5/23/2019 21:15,0.410035,0.638333,0.699167,0.315452,0.28125
5/23/2019 21:30,0.38007,0.632468,0.698438,0.314551,0.28125
5/23/2019 21:45,0.373993,0.415833,0.700903,0.314583,0.280766
5/23/2019 22:00,0.37441,0.627109,0.702917,0.313333,0.2809
5/23/2019 22:15,0.370518,0.631262,0.700347,0.3125,0.28125
5/23/2019 22:30,0.369167,0.628472,0.697839,0.3125,0.28125
5/23/2019 22:45,0.367917,0.625,0.691886,0.3125,0.28125
5/23/2019 23:00,0.362083,0.625,0.68625,0.3125,0.28125
5/23/2019 23:15,0.364167,0.620695,0.677778,0.308715,0.277465
5/23/2019 23:30,0.360243,0.61875,0.672361,0.307951,0.275
5/23/2019 23:45,0.35625,0.615742,0.665347,0.307465,0.275
5/24/2019 0:00,0.352917,0.613518,0.655312,0.306698,0.275
5/24/2019 0:15,0.346875,0.61125,0.64368,0.30625,0.275
5/24/2019 0:30,0.344167,0.60816,0.636736,0.304965,0.275
5/24/2019 0:45,0.34375,0.60625,0.626111,0.30375,0.275
5/24/2019 1:00,0.34066,0.604722,0.610278,0.3025,0.274167
5/24/2019 1:15,0.3375,0.600833,0.595078,0.30125,0.271632
5/24/2019 1:30,0.33625,0.599583,0.58543,0.301282,0.26875
5/24/2019 1:45,0.333542,0.599167,0.572847,0.30125,0.26875
5/24/2019 2:00,0.33125,0.59559,0.565729,0.300833,0.26875
5/24/2019 2:15,0.33,0.591111,0.558542,0.300833,0.26875
5/24/2019 2:30,0.325,0.588018,0.548264,0.29875,0.26875
5/24/2019 2:45,0.321076,0.5875,0.544514,0.300833,0.26875
5/24/2019 3:00,0.31875,0.584167,0.538889,0.297465,0.266632
5/24/2019 3:15,0.313993,0.582083,0.534444,0.298683,0.2625
5/24/2019 3:30,0.311111,0.581771,0.526649,0.29875,0.2625
5/24/2019 3:45,0.308435,0.577639,0.523646,0.29785,0.2625
5/24/2019 4:00,0.305417,0.575417,0.519167,0.297118,0.2625
5/24/2019 4:15,0.301667,0.570868,0.512083,0.296667,0.2625
5/24/2019 4:30,0.3,0.569259,0.506945,0.295483,0.2625
5/24/2019 4:45,0.29625,0.56434,0.500283,0.294167,0.2625
5/24/2019 5:00,0.29375,0.5625,0.494873,0.294583,0.2625
5/24/2019 5:15,0.291077,0.5625,0.491979,0.29375,0.2625
5/24/2019 5:30,0.28691,0.556805,0.4875,0.29375,0.2625
5/24/2019 5:45,0.283958,0.556667,0.485235,0.294583,0.2625
5/24/2019 6:00,0.280417,0.552743,0.478264,0.29375,0.2625
5/24/2019 6:15,0.275142,0.55,0.471632,0.29375,0.2625
5/24/2019 6:30,0.270625,0.54941,0.467847,0.2925,0.2625
5/24/2019 6:45,0.269583,0.544583,0.464097,0.289202,0.2625
5/24/2019 7:00,0.264375,0.54375,0.459549,0.2875,0.259965
5/24/2019 7:15,0.260833,0.542824,0.457083,0.2875,0.260449
5/24/2019 7:30,0.25625,0.533472,0.447639,0.286667,0.25625
5/24/2019 7:45,0.254861,0.516667,0.452222,0.289167,0.260833
5/24/2019 8:00,0.247327,0.52816,0.464089,0.282083,0.264199
5/24/2019 8:15,0.249271,0.531482,0.469792,0.2875,0.257049
5/24/2019 8:30,0.24316,0.522361,0.474063,0.291285,0.260382
5/24/2019 8:45,0.233576,0.527222,0.470417,0.287917,0.26215
5/24/2019 9:00,0.2325,0.517778,0.460313,0.291215,0.25875
5/24/2019 9:15,0.225975,0.531667,0.454068,0.290451,0.257433
5/24/2019 9:30,0.231108,0.526991,0.448298,0.294965,0.25625
5/24/2019 9:45,0.229757,0.531276,0.43125,0.300451,0.259167
5/24/2019 10:00,0.232326,0.540208,0.44375,0.295382,0.257083
5/24/2019 10:15,0.230625,0.543519,0.441667,0.290868,0.257952
5/24/2019 10:30,0.232257,0.493542,0.450347,0.295868,0.261632
5/24/2019 10:45,0.230417,0.507083,0.435417,0.291736,0.25625
5/24/2019 11:00,0.23125,0.554688,0.44125,0.300347,0.258785
5/24/2019 11:15,0.235521,0.545,0.440417,0.294198,0.260833
5/24/2019 11:30,0.232083,0.550694,0.438762,0.291218,0.25618
5/24/2019 11:45,0.231667,0.556589,0.445836,0.2925,0.255035
5/24/2019 12:00,0.226493,0.557781,0.445347,0.298299,0.263333
5/24/2019 12:15,0.230174,0.558889,0.452153,0.294722,0.260798
5/24/2019 12:30,0.236108,0.582737,0.458785,0.297882,0.25625
5/24/2019 12:45,0.235316,0.594167,0.460833,0.300451,0.259618
5/24/2019 13:00,0.239757,0.604167,0.460972,0.300833,0.259968
5/24/2019 13:15,0.238993,0.616019,0.47,0.298715,0.2616
5/24/2019 13:30,0.243958,0.605755,0.478438,0.291632,0.260833
5/24/2019 13:45,0.244827,0.63037,0.485417,0.23241,0.270486
5/24/2019 14:00,0.248542,0.634861,0.493171,0.190064,0.275833
5/24/2019 14:15,0.25309,0.65513,0.502188,0.085295,0.279201
5/24/2019 14:30,0.259757,0.667864,0.509178,0.160677,0.282952
5/24/2019 14:45,0.262083,0.677014,0.522083,0.194037,0.289202
5/24/2019 15:00,0.26809,0.684028,0.540451,0.31224,0.293301
5/24/2019 15:15,0.272674,0.713657,0.550104,0.320833,0.304303
5/24/2019 15:30,0.281699,0.73132,0.570833,0.324201,0.317986
5/24/2019 15:45,0.285833,0.743203,0.582673,0.3275,0.329618
5/24/2019 16:00,0.28559,0.762026,0.592402,0.332917,0.342118
5/24/2019 16:15,0.288507,0.781435,0.605833,0.332083,0.348785
5/24/2019 16:30,0.302358,0.793264,0.6175,0.344583,0.355868
5/24/2019 16:45,0.300208,0.80625,0.6275,0.347569,0.363785
5/24/2019 17:00,0.305,0.821562,0.639236,0.352017,0.374653
5/24/2019 17:15,0.308264,0.838229,0.64375,0.355934,0.382535
5/24/2019 17:30,0.312917,0.841537,0.652118,0.361702,0.389618
5/24/2019 17:45,0.316076,0.850475,0.657952,0.352569,0.39375
5/24/2019 18:00,0.315833,0.855972,0.65875,0.3609,0.397952
5/24/2019 18:15,0.324375,0.851667,0.663333,0.369167,0.400452
5/24/2019 18:30,0.32684,0.866942,0.668368,0.370414,0.405
5/24/2019 18:45,0.331667,0.864028,0.675347,0.362917,0.40625
5/24/2019 19:00,0.335101,0.874061,0.671566,0.372083,0.410035
5/24/2019 19:15,0.34434,0.876458,0.668331,0.367917,0.4125
5/24/2019 19:30,0.342917,0.877257,0.663715,0.36875,0.413368
5/24/2019 19:45,0.341042,0.871493,0.663333,0.367917,0.415382
5/24/2019 20:00,0.341875,0.86875,0.66,0.36875,0.415417
5/24/2019 20:15,0.338333,0.866667,0.657049,0.36875,0.415417
5/24/2019 20:30,0.341423,0.862188,0.65375,0.36875,0.415799
5/24/2019 20:45,0.33941,0.857083,0.651215,0.36875,0.4125
5/24/2019 21:00,0.3375,0.853333,0.646597,0.37,0.4125
5/24/2019 21:15,0.3375,0.853021,0.642917,0.369549,0.4125
5/24/2019 21:30,0.3375,0.853889,0.642014,0.367882,0.4125
5/24/2019 21:45,0.336667,0.617176,0.6375,0.360799,0.413427
5/24/2019 22:00,0.3325,0.833843,0.6375,0.357083,0.413333
5/24/2019 22:15,0.332361,0.834552,0.635891,0.35625,0.416635
5/24/2019 22:30,0.332184,0.82816,0.629548,0.35625,0.418333
5/24/2019 22:45,0.33125,0.81934,0.625833,0.35625,0.4175
5/24/2019 23:00,0.329827,0.814722,0.620382,0.352465,0.4125
5/24/2019 23:15,0.325,0.80941,0.62,0.35,0.4125
5/24/2019 23:30,0.323576,0.803889,0.6175,0.3441,0.4125
5/24/2019 23:45,0.320833,0.799792,0.61272,0.33785,0.409167
5/25/2019 0:00,0.31875,0.794583,0.612685,0.3375,0.40625
5/25/2019 0:15,0.31875,0.791319,0.606667,0.3375,0.40625
5/25/2019 0:30,0.31875,0.784583,0.603472,0.340868,0.405
5/25/2019 0:45,0.31441,0.782917,0.602049,0.344583,0.401667
5/25/2019 1:00,0.301945,0.777743,0.598044,0.34625,0.4
5/25/2019 1:15,0.280903,0.77191,0.595417,0.340382,0.4
5/25/2019 1:30,0.275,0.767639,0.59,0.3375,0.399583
5/25/2019 1:45,0.275,0.762975,0.589931,0.3375,0.39625
5/25/2019 2:00,0.275833,0.759271,0.58618,0.3375,0.39375
5/25/2019 2:15,0.275935,0.755,0.583333,0.3375,0.39375
5/25/2019 2:30,0.275833,0.752292,0.579583,0.337917,0.39375
5/25/2019 2:45,0.275833,0.7475,0.576956,0.338333,0.39375
5/25/2019 3:00,0.275104,0.744792,0.575,0.340833,0.390833
5/25/2019 3:15,0.275,0.7375,0.572014,0.341285,0.388333
5/25/2019 3:30,0.275833,0.733055,0.56875,0.34375,0.3875
5/25/2019 3:45,0.275,0.724688,0.565764,0.339965,0.3875
5/25/2019 4:00,0.275,0.720417,0.56,0.336632,0.384167
5/25/2019 4:15,0.273333,0.717743,0.558264,0.329965,0.381667
5/25/2019 4:30,0.271077,0.713958,0.55625,0.326632,0.381667
5/25/2019 4:45,0.26875,0.70875,0.554968,0.321632,0.38125
5/25/2019 5:00,0.26875,0.710912,0.555417,0.319615,0.38125
5/25/2019 5:15,0.26875,0.702743,0.554167,0.316635,0.38125
5/25/2019 5:30,0.269583,0.7,0.55375,0.310732,0.38125
5/25/2019 5:45,0.271667,0.696354,0.550449,0.30625,0.38125
5/25/2019 6:00,0.270935,0.688021,0.549167,0.307949,0.38125
5/25/2019 6:15,0.27309,0.684586,0.545347,0.304583,0.38125
5/25/2019 6:30,0.275,0.676528,0.542049,0.302465,0.38125
5/25/2019 6:45,0.272327,0.669271,0.538782,0.302951,0.3775
5/25/2019 7:00,0.26875,0.6625,0.534132,0.300799,0.375
5/25/2019 7:15,0.2675,0.661458,0.528692,0.30625,0.375
5/25/2019 7:30,0.267917,0.653623,0.526702,0.310067,0.375
5/25/2019 7:45,0.269583,0.65993,0.533362,0.312049,0.375
5/25/2019 8:00,0.272257,0.68059,0.530417,0.309202,0.3725
5/25/2019 8:15,0.272917,0.670417,0.543333,0.311664,0.37125
5/25/2019 8:30,0.271149,0.656736,0.5475,0.309618,0.372083
5/25/2019 8:45,0.273993,0.655139,0.534132,0.310868,0.370833
5/25/2019 9:00,0.2775,0.65125,0.53125,0.31625,0.37
5/25/2019 9:15,0.279375,0.638229,0.537014,0.317051,0.367917
5/25/2019 9:30,0.281007,0.629305,0.526667,0.318333,0.362917
5/25/2019 9:45,0.28125,0.623333,0.523114,0.317431,0.3725
5/25/2019 10:00,0.275906,0.636875,0.539583,0.312049,0.369583
5/25/2019 10:15,0.279025,0.627222,0.534612,0.310486,0.367917
5/25/2019 10:30,0.276392,0.637917,0.535518,0.307396,0.364965
5/25/2019 10:45,0.281942,0.630631,0.534514,0.30375,0.349514
5/25/2019 11:00,0.283577,0.640347,0.541701,0.303715,0.362604
5/25/2019 11:15,0.283924,0.632986,0.540385,0.2975,0.376285
5/25/2019 11:30,0.284167,0.63875,0.538466,0.304225,0.374132
5/25/2019 11:45,0.286667,0.646042,0.541701,0.3,0.366215
5/25/2019 12:00,0.28684,0.64934,0.54882,0.299167,0.367567
5/25/2019 12:15,0.29066,0.658056,0.550796,0.3,0.37
5/25/2019 12:30,0.291424,0.667604,0.552153,0.3,0.377601
5/25/2019 12:45,0.29125,0.664618,0.559167,0.2975,0.38125
5/25/2019 13:00,0.292083,0.686296,0.564685,0.315,0.385035
5/25/2019 13:15,0.294583,0.706018,0.569583,0.305,0.383298
5/25/2019 13:30,0.297292,0.70309,0.575139,0.30882,0.387153
5/25/2019 13:45,0.301181,0.713542,0.586701,0.3125,0.39375
5/25/2019 14:00,0.310833,0.726597,0.595139,0.319202,0.390868
5/25/2019 14:15,0.312396,0.724375,0.609025,0.325,0.399201
5/25/2019 14:30,0.322399,0.686667,0.617708,0.328819,0.401667
5/25/2019 14:45,0.3275,0.666945,0.629653,0.238889,0.393507
5/25/2019 15:00,0.330417,0.673229,0.645069,0.33864,0.403299
5/25/2019 15:15,0.330833,0.710208,0.654305,0.351702,0.400833
5/25/2019 15:30,0.331667,0.483371,0.667292,0.363403,0.408085
5/25/2019 15:45,0.333854,0.820648,0.678785,0.367569,0.413021
5/25/2019 16:00,0.335691,0.806198,0.68555,0.375,0.414899
5/25/2019 16:15,0.3375,0.805972,0.700937,0.378785,0.423055
5/25/2019 16:30,0.341007,0.838125,0.720556,0.385066,0.43125
5/25/2019 16:45,0.3425,0.846042,0.74125,0.390035,0.4375
5/25/2019 17:00,0.345625,0.85375,0.746574,0.394167,0.444684
5/25/2019 17:15,0.35,0.864271,0.753785,0.39375,0.448333
5/25/2019 17:30,0.353958,0.868403,0.765613,0.392535,0.450451
5/25/2019 17:45,0.35625,0.88368,0.775544,0.397952,0.456667
5/25/2019 18:00,0.355833,0.892593,0.781351,0.399167,0.4575
5/25/2019 18:15,0.355417,0.90132,0.788333,0.401701,0.457952
5/25/2019 18:30,0.354583,0.910243,0.793634,0.40625,0.463785
5/25/2019 18:45,0.35625,0.91351,0.79875,0.40625,0.467917
5/25/2019 19:00,0.357083,0.918889,0.800903,0.40882,0.467917
5/25/2019 19:15,0.357083,0.92276,0.814664,0.416215,0.46875
5/25/2019 19:30,0.358333,0.924583,0.814132,0.409167,0.467917
5/25/2019 19:45,0.355417,0.924167,0.818461,0.405316,0.46875
5/25/2019 20:00,0.36191,0.92,0.82,0.4,0.46875
5/25/2019 20:15,0.357917,0.917361,0.817014,0.398684,0.46875
5/25/2019 20:30,0.357601,0.915173,0.81875,0.397115,0.467917
5/25/2019 20:45,0.35625,0.912361,0.817847,0.394583,0.467048
5/25/2019 21:00,0.35566,0.908542,0.817847,0.39375,0.4625
5/25/2019 21:15,0.351768,0.907153,0.8125,0.389549,0.463299
5/25/2019 21:30,0.350934,0.9,0.809583,0.3875,0.459965
5/25/2019 21:45,0.35059,0.559083,0.810417,0.386215,0.45625
5/25/2019 22:00,0.350142,0.042503,0.807847,0.384583,0.45625
5/25/2019 22:15,0.35,0.808385,0.804109,0.383715,0.45035
5/25/2019 22:30,0.348507,0.85,0.8,0.379549,0.450833
5/25/2019 22:45,0.348232,0.849167,0.798681,0.375,0.45
5/25/2019 23:00,0.348507,0.847917,0.795833,0.372049,0.451667
5/25/2019 23:15,0.35059,0.845417,0.791597,0.366632,0.45
5/25/2019 23:30,0.355417,0.842917,0.790689,0.3625,0.450417
5/25/2019 23:45,0.353649,0.836912,0.787361,0.357882,0.45
5/26/2019 0:00,0.35625,0.833808,0.780417,0.355417,0.450417
5/26/2019 0:15,0.35191,0.829167,0.777431,0.35035,0.45
5/26/2019 0:30,0.35,0.829482,0.775833,0.35,0.445382
5/26/2019 0:45,0.345417,0.82211,0.770382,0.349132,0.444583
5/26/2019 1:00,0.345,0.8175,0.767014,0.34375,0.44375
5/26/2019 1:15,0.34375,0.811076,0.762083,0.3425,0.442083
5/26/2019 1:30,0.341077,0.81164,0.758194,0.338299,0.438684
5/26/2019 1:45,0.339167,0.812083,0.754097,0.3375,0.4375
5/26/2019 2:00,0.337917,0.811667,0.751667,0.3375,0.433298
5/26/2019 2:15,0.3375,0.813993,0.744444,0.332882,0.429549
5/26/2019 2:30,0.340208,0.817222,0.739583,0.33125,0.425
5/26/2019 2:45,0.33691,0.814167,0.73368,0.330833,0.421282
5/26/2019 3:00,0.335691,0.808782,0.727396,0.326667,0.41875
5/26/2019 3:15,0.336982,0.8075,0.723264,0.325833,0.412847
5/26/2019 3:30,0.336111,0.809259,0.721667,0.325417,0.40625
5/26/2019 3:45,0.33125,0.798718,0.719583,0.323298,0.403806
5/26/2019 4:00,0.33125,0.793762,0.714028,0.320833,0.400833
5/26/2019 4:15,0.328923,0.787986,0.704931,0.319583,0.399132
5/26/2019 4:30,0.33066,0.784687,0.703681,0.31875,0.397115
5/26/2019 4:45,0.33059,0.777188,0.69743,0.317885,0.39375
5/26/2019 5:00,0.33125,0.774583,0.688681,0.314517,0.392882
5/26/2019 5:15,0.33125,0.775417,0.684549,0.313333,0.388333
5/26/2019 5:30,0.331667,0.767639,0.678264,0.3125,0.3875
5/26/2019 5:45,0.33125,0.762213,0.675,0.312049,0.3875
5/26/2019 6:00,0.33125,0.756667,0.66993,0.308368,0.383715
5/26/2019 6:15,0.33125,0.75191,0.665347,0.3066,0.38125
5/26/2019 6:30,0.33,0.746111,0.663333,0.30625,0.38125
5/26/2019 6:45,0.32691,0.74,0.659097,0.305,0.38125
5/26/2019 7:00,0.325,0.737917,0.650694,0.302049,0.379583
5/26/2019 7:15,0.323993,0.730801,0.641806,0.302535,0.37535
5/26/2019 7:30,0.321771,0.720278,0.637303,0.303299,0.372882
5/26/2019 7:45,0.319167,0.715469,0.637986,0.302014,0.36875
5/26/2019 8:00,0.318892,0.720556,0.637998,0.304268,0.365799
5/26/2019 8:15,0.31875,0.710556,0.653276,0.309618,0.3625
5/26/2019 8:30,0.317917,0.700388,0.650544,0.309551,0.3625
5/26/2019 8:45,0.31441,0.703678,0.635417,0.313333,0.357917
5/26/2019 9:00,0.3125,0.72309,0.641655,0.313785,0.35625
5/26/2019 9:15,0.313333,0.68875,0.624359,0.3125,0.356698
5/26/2019 9:30,0.312428,0.696481,0.628669,0.309583,0.354167
5/26/2019 9:45,0.287538,0.710833,0.62853,0.3116,0.35625
5/26/2019 10:00,0.29243,0.712083,0.614618,0.304583,0.352048
5/26/2019 10:15,0.295173,0.712604,0.616875,0.305798,0.345382
5/26/2019 10:30,0.305312,0.717436,0.620903,0.300868,0.348299
5/26/2019 10:45,0.303548,0.706693,0.614583,0.302885,0.342431
5/26/2019 11:00,0.304583,0.681566,0.615833,0.308403,0.323611
