timestep,real,predicted
2,0.796108,0.8406265
3,0.80035,0.8314944
0,0.242978,0.28888077
1,0.238306,0.3051468
2,0.234378,0.29781142
3,0.230244,0.29211086
0,0.129,0.1262668
1,0.127389,0.16154125
2,0.127,0.1522257
3,0.125656,0.15799226
0,0.025867,0.018389238
1,0.025733,0.060312033
2,0.025733,0.046725467
3,0.024989,0.05975123
0,0.996459,0.94674355
1,0.989459,0.953148
2,0.982422,0.9473048
3,0.972407,0.93663085
0,0.803774,0.7995241
1,0.796852,0.8008992
2,0.78575,0.7990643
3,0.776825,0.7936803
0,0.190383,0.2069494
1,0.188922,0.19687998
2,0.186656,0.1961523
3,0.185189,0.1897661
0,0.101,0.16086385
1,0.101267,0.16589153
2,0.101,0.16301937
3,0.101,0.16072235
0,1.515422,1.3491615
1,1.550058,1.4106089
2,1.580594,1.4091408
3,1.580594,1.4226836
0,0.774862,0.714411
1,0.768361,0.6902936
2,0.761522,0.6918876
3,0.756706,0.66784436
0,1.288907,1.2404871
1,1.314333,1.2252595
2,1.32125,1.245362
3,1.325667,1.232921
0,1.064781,1.0755026
1,1.055058,1.050824
2,1.049444,1.0546838
3,1.041778,1.0359253
0,0.851333,0.8821037
1,0.834267,0.8418461
2,0.817689,0.8501253
3,0.805267,0.82786334
0,0.136656,0.10341638
1,0.136,0.14548935
2,0.134983,0.13231638
3,0.133,0.142445
0,0.403581,0.43514314
1,0.420992,0.30909216
2,0.437616,0.36072952
3,0.452739,0.31416267
0,0.166544,0.17755266
1,0.173067,0.12994729
2,0.177906,0.14840965
3,0.183889,0.11989841
0,1.162658,1.0594001
1,1.224548,1.1894554
2,1.268274,1.1629698
3,1.289487,1.1982528
0,2.431511,2.4601188
1,2.431511,2.46804
2,2.431511,2.4626024
3,2.431511,2.4607108
0,0.025589,0.023232028
1,0.026444,-0.050083034
2,0.028183,-0.019674521
3,0.031,-0.048562013
0,0.176589,0.018930888
1,0.174989,0.06373461
2,0.172578,0.050590582
3,0.171256,0.06522485
0,0.997349,1.0148348
1,1.00895,0.9087302
2,1.0192,0.9436263
3,0.991983,0.8909828
0,0.494867,0.55540085
1,0.487533,0.5330844
2,0.483733,0.53658915
3,0.485733,0.5178147
0,0.890514,0.97252846
1,0.885533,0.8587605
2,0.880611,0.8875991
3,0.869507,0.839696
0,1.129683,1.1820111
1,1.117815,1.1941605
2,1.109941,1.189276
3,1.111356,1.1868776
0,0.394633,0.40267277
1,0.387961,0.47262138
2,0.382434,0.4493381
3,0.37749,0.4683339
0,0.129,0.07467833
1,0.129,0.1337389
2,0.128733,0.114768654
3,0.127189,0.13291284
0,0.846556,0.813133
1,0.823283,0.8346558
2,0.799996,0.82549167
3,0.775078,0.8245062
0,1.525998,1.5835662
1,1.561559,1.5487939
2,1.643833,1.5751138
3,1.665154,1.5522811
0,1.073883,1.0923084
1,1.073883,1.1466836
2,1.043367,1.160174
3,1.043367,1.1882653
0,0.604617,0.68093884
1,0.603906,0.63698184
2,0.617689,0.6462977
3,0.598552,0.6194652
0,0.856072,0.7485876
1,0.897822,0.8003516
2,0.930124,0.8102225
3,0.960526,0.8296312
0,0.002,0.007468044
1,0.002,-0.113283254
2,0.002,-0.07172775
3,0.002,-0.10894899
0,1.350553,1.2980748
1,1.34625,1.2059008
2,1.331504,1.2423428
3,1.311383,1.1999767
0,1.015393,0.9590896
1,1.0211,0.9558206
2,1.029695,0.9587318
3,1.035633,0.9493356
0,0.198589,0.5388756
1,0.196722,0.19079071
2,0.193922,0.28207517
3,0.192783,0.15833534
0,0.600517,0.63834155
1,0.617617,0.60344625
2,0.633317,0.6308303
3,0.652267,0.6149002
0,0.007567,0.05677171
1,0.007267,-0.02314815
2,0.0074,0.0004329756
3,0.007267,-0.030061372
0,0.052,-0.04488995
1,0.052,-0.037575707
2,0.052,-0.042709153
3,0.052,-0.04974792
0,0.810017,0.758695
1,0.807433,0.8294916
2,0.799956,0.80753845
3,0.7966,0.823545
0,0.432956,0.4930516
1,0.42775,0.43172914
2,0.421422,0.44609776
3,0.415611,0.41950804
0,0.898321,1.0282466
1,0.892125,0.91183686
2,0.885978,0.9400292
3,0.878044,0.8960334
0,0.004,-0.011290757
1,0.004,-0.060439922
2,0.004,-0.038325835
3,0.004,-0.06313796
0,0.679111,0.7267674
1,0.675337,0.7642699
2,0.673024,0.75126696
3,0.673024,0.76001215
0,2.304176,2.236222
1,2.304176,2.3136737
2,2.304176,2.2894092
3,2.304176,2.3124843
0,2.019644,2.1240048
1,2.027733,2.0159233
2,1.982311,2.0402663
3,1.948967,1.9919682
0,0.59339,0.6271599
1,0.556875,0.5081507
2,0.556875,0.53845114
3,0.519117,0.48151404
0,0.99265,1.0287102
1,0.987244,0.93830544
2,0.980615,0.9598531
3,0.974233,0.9148044
0,0.736967,0.69938505
1,0.724778,0.7131799
2,0.710563,0.70733476
3,0.7017,0.7065417
0,1.010733,1.1124022
1,0.976622,0.86400366
2,0.930185,0.9391566
3,0.914111,0.843884
0,1.366956,1.3491051
1,1.354139,1.3415865
2,1.340339,1.340344
3,1.320744,1.3214992
0,1.117983,1.0824053
1,1.083667,1.0456522
2,1.062083,1.0594113
3,1.062083,1.0427859
0,0.004,0.018750118
1,0.0042,0.06465847
2,0.004,0.049570914
3,0.004,0.06378181
0,0.274175,0.3701199
1,0.277658,0.24668753
2,0.282178,0.29655433
3,0.286256,0.24512343
0,0.208229,0.273802
1,0.16994,0.17683661
2,0.1625,0.20139611
3,0.155639,0.16413736
0,0.231589,0.26894593
1,0.23,0.24016857
2,0.228,0.24403909
3,0.225383,0.22734812
0,0.599943,0.68882924
1,0.598729,0.55157566
2,0.5904,0.60892195
3,0.611022,0.55508095
0,0.032733,0.018856073
1,0.032733,-0.015825696
2,0.031656,-0.010866001
3,0.031267,-0.029550642
0,1.180063,1.1707379
1,1.169199,1.1417726
2,1.17265,1.1476007
3,1.17265,1.1274749
0,0.27475,0.25577435
1,0.270375,0.32262042
2,0.267767,0.30209407
3,0.265367,0.32031804
0,0.236567,0.12754492
1,0.235511,0.10132647
2,0.233267,0.10298977
3,0.232,0.086974554
0,1.642461,1.6205565
1,1.642461,1.638115
2,1.597223,1.6292264
3,1.592475,1.6234099
0,2.3111,2.1431398
1,2.3111,2.2335806
2,2.3111,2.2249124
3,2.349487,2.2520547
0,0.620006,0.6881011
1,0.611083,0.68642986
2,0.601283,0.68452954
3,0.589728,0.67755777
0,2.552993,2.6375794
1,2.552993,2.533326
2,2.552993,2.5760272
3,2.552993,2.530496
0,1.208106,1.2076117
1,1.191556,1.1903986
2,1.177385,1.1921811
3,1.170129,1.1711065
0,1.552144,1.3903984
1,1.552144,1.536726
2,1.552144,1.4935391
3,1.552144,1.537068
0,0.000133,0.013176953
1,0.000133,-0.0024646372
2,0.000133,0.005627949
3,0.000133,0.0015365295
0,0.486389,0.5078673
1,0.4812,0.5677626
2,0.476056,0.5494975
3,0.472983,0.56256473
0,0.85023,0.8609294
1,0.835407,0.8674252
2,0.835407,0.8625908
3,0.818422,0.8586052
0,0.755956,0.7605247
1,0.746912,0.7658343
2,0.739382,0.76225007
3,0.735003,0.7529513
0,0.820983,0.7636002
1,0.809222,0.80049646
2,0.809222,0.78752166
3,0.809222,0.7901717
0,0.358111,0.35634747
1,0.353839,0.43151292
2,0.348623,0.40972582
3,0.34417,0.42872554
0,0.672354,0.61592245
1,0.654698,0.63838196
2,0.649243,0.6295844
3,0.680648,0.6317627
0,0.637376,0.7368111
1,0.670678,0.6273657
2,0.701699,0.672779
3,0.726422,0.63032377
0,0.435644,0.4917522
1,0.429833,0.42772093
2,0.424024,0.44124806
3,0.419311,0.4135502
0,0.138922,0.18333395
1,0.136172,0.15936327
2,0.133,0.16280748
3,0.129789,0.14953381
0,0.296189,0.30167702
1,0.294189,0.30740237
2,0.292199,0.3035693
3,0.291,0.29916352
0,0.968586,1.0735043
1,1.014656,0.9753654
2,1.046463,1.0203463
3,1.044056,0.9804568
0,1.021736,0.92360216
1,1.021736,1.0262994
2,1.021736,0.9973373
3,1.021736,1.0252557
0,0.2856,0.32208228
1,0.289156,0.26648682
2,0.292766,0.29008222
3,0.2946,0.26721072
0,0.164244,0.09946315
1,0.166,0.17445302
2,0.167667,0.1562263
3,0.170633,0.17601338
0,0.820726,0.6788841
1,0.8164,0.76617587
2,0.812433,0.74032944
3,0.811256,0.76254404
0,0.867467,0.84663194
1,0.867467,0.8906954
2,0.867467,0.8768482
3,0.867467,0.8852802
0,0.540205,0.53189236
1,0.553806,0.49937648
2,0.563172,0.5265292
3,0.571133,0.5118773
0,0.457603,0.58548063
1,0.449606,0.52411914
2,0.4425,0.5376499
3,0.435546,0.50672495
0,0.149844,0.08619117
1,0.148267,0.17377985
2,0.1453,0.14774351
3,0.142711,0.1739117
0,0.108916,0.14641786
1,0.116433,0.07928721
2,0.127099,0.11016632
3,0.148009,0.08039677
0,1.303359,1.3258038
1,1.303359,1.270976
2,1.303359,1.2853442
3,1.303359,1.261763
0,0.551633,0.51491934
1,0.509735,0.5770353
2,0.511557,0.5584531
3,0.550213,0.57164764
0,0.691667,0.59114313
1,0.689367,0.42546085
2,0.673183,0.46730474
3,0.649235,0.4072734
0,0.704437,0.6935534
1,0.704437,0.70436054
2,0.782598,0.7173703
3,0.770656,0.7157949
0,1.130689,1.131031
1,1.144526,1.1938003
2,1.157733,1.1832191
3,1.164633,1.196468
0,0.345517,0.34656322
1,0.3436,0.40603602
2,0.341,0.38896006
3,0.339244,0.40213197
0,1.88145,1.870218
1,1.932029,1.8312173
2,1.923942,1.8501508
3,1.948733,1.8250304
0,0.741629,0.6058005
1,0.706296,0.6784118
2,0.6979,0.6559877
3,0.693183,0.6766691
0,0.011267,-0.01576935
1,0.011267,0.05033788
2,0.011789,0.051985666
3,0.013,0.08636309
0,0.242533,0.37301245
1,0.246978,0.3087972
2,0.254033,0.34635288
3,0.262927,0.32482094
0,0.137467,0.2141961
1,0.134683,0.18408576
2,0.133,0.19038267
3,0.131333,0.17518008
0,0.109383,0.23901588
1,0.109,0.13367781
2,0.108456,0.15948395
3,0.107,0.10822427
0,0.258856,0.1868995
1,0.258,0.2391322
2,0.256356,0.22277446
3,0.254844,0.23246925
0,1.633162,1.6304651
1,1.606815,1.6403229
2,1.606815,1.6333961
3,1.5778,1.6309901
0,0.276789,0.26052526
1,0.273168,0.29084986
2,0.271256,0.2803309
3,0.269789,0.2842604
0,0.487689,0.49661094
1,0.482456,0.48493707
2,0.479419,0.48500067
3,0.471918,0.47098893
0,0.12085,0.19448254
1,0.128689,0.088638365
2,0.136367,0.12608676
3,0.146508,0.08657371
0,0.534767,0.6109197
1,0.526335,0.5439858
2,0.517817,0.5583657
3,0.508241,0.5225285
0,0.860378,0.9646434
1,0.881417,0.8064134
2,0.856228,0.85480773
3,0.822386,0.78781176
0,0.764928,0.929314
1,0.764928,0.8425781
2,0.729661,0.8629406
3,0.729661,0.8289077
0,0.144006,0.09896319
1,0.1435,0.16444886
2,0.141511,0.14427447
3,0.14,0.16193765
0,0.319,0.3563317
1,0.3178,0.36987594
2,0.317112,0.36534372
3,0.315644,0.36216408
0,0.868906,0.98619765
1,0.861844,0.873076
2,0.859922,0.9009428
3,0.84835,0.84311897
0,0.402306,0.51517326
1,0.398378,0.48167127
2,0.394389,0.48897654
3,0.390583,0.47168785
0,0.616696,0.6137116
1,0.616696,0.5960919
2,0.592406,0.59831864
3,0.592406,0.58311903
0,0.182093,0.22040308
1,0.1818,0.19645953
2,0.1816,0.2039108
3,0.182422,0.19042124
0,0.842894,0.8878689
1,0.829,0.82011676
2,0.8134,0.8355583
3,0.796983,0.8027525
0,0.735371,0.7611386
1,0.735371,0.69239897
2,0.735371,0.7108581
3,0.701052,0.6751727
0,0.299783,0.2395194
1,0.295911,0.27439848
2,0.292022,0.25993934
3,0.289244,0.26076996
0,0.164367,0.22093518
1,0.159034,0.098573804
2,0.153378,0.1274621
3,0.149922,0.079976685
0,1.223282,1.008297
1,1.121136,0.97813386
2,1.121136,0.9902749
3,1.121136,0.9742906
0,0.068,0.107079975
1,0.066,0.09957561
2,0.066,0.09590128
3,0.066,0.08561265
0,0.705665,0.83961904
1,0.702844,0.6932372
2,0.700033,0.73144037
3,0.699669,0.6788826
0,0.678289,0.76597464
1,0.678289,0.70689493
2,0.642867,0.72133774
3,0.642867,0.69480324
0,0.048389,-0.00053738244
1,0.047456,0.04502425
2,0.046,0.029137166
3,0.044922,0.041878387
0,1.09463,1.1306108
1,1.079689,1.0686146
2,1.089141,1.0943037
3,1.065941,1.0612314
0,0.109106,0.13988681
1,0.104023,0.12762903
2,0.099383,0.12926912
3,0.095444,0.11952168
0,0.538944,0.48817006
1,0.545839,0.51378244
2,0.557072,0.52592504
3,0.56725,0.5362584
0,0.114,0.017051574
1,0.114,0.044201225
2,0.113589,0.036178328
3,0.112133,0.04481119
0,0.8834,0.81355995
1,0.882744,0.86929005
2,0.87855,0.8510741
3,0.879278,0.86665577
0,0.704333,0.7018483
1,0.701762,0.7176847
2,0.697615,0.7131186
3,0.696,0.70939386
0,0.359378,0.42835274
1,0.353778,0.46641096
2,0.348311,0.454723
3,0.343461,0.46058798
0,1.579408,1.5266353
1,1.5246,1.5240811
2,1.5246,1.5221809
3,1.485883,1.5144533
0,0.466367,0.42036426
1,0.458983,0.44595885
2,0.458983,0.4366939
3,0.458983,0.44170672
0,0.078456,0.18425904
1,0.077,0.12868306
2,0.075783,0.14091825
3,0.074,0.11980508
0,0.390867,0.36446205
1,0.397467,0.34027803
2,0.403822,0.36155117
3,0.403933,0.34496403
0,1.64745,1.6930177
1,1.62005,1.5646434
2,1.62005,1.5908452
3,1.62005,1.5277181
0,0.600967,0.6507992
1,0.600967,0.63617265
2,0.618083,0.6385933
3,0.6548,0.6253772
0,0.643122,0.6865585
1,0.643267,0.58536553
2,0.641644,0.62676734
3,0.624629,0.58238065
0,1.335014,1.4927957
1,1.317271,1.4074436
2,1.317271,1.4283334
3,1.317271,1.3956131
0,0.627889,0.65491146
1,0.633544,0.56096995
2,0.604741,0.58920753
3,0.575889,0.54473543
0,1.371225,1.198113
1,1.371225,1.3290219
2,1.371225,1.2901913
3,1.371225,1.3299738
0,0.097555,0.09589006
1,0.097733,0.07765056
2,0.098,0.08502072
3,0.098,0.07594673
0,0.059,0.018750118
1,0.057533,0.06465847
2,0.055867,0.049570914
3,0.055,0.06378181
0,0.269,0.36100617
1,0.267522,0.18008327
2,0.265378,0.22617748
3,0.262583,0.16094938
0,0.411044,0.4326395
1,0.428689,0.44189554
2,0.449211,0.4583329
3,0.471971,0.46700025
0,0.86765,0.8592802
1,0.86765,0.88367486
2,0.839644,0.8734014
3,0.815244,0.87545824
0,0.283156,0.30177644
1,0.280833,0.28774986
2,0.281067,0.2926477
3,0.282856,0.28216928
0,0.097772,-0.010897407
1,0.092756,0.00026880205
2,0.088183,-0.007151574
3,0.084322,-0.007844254
0,2.415383,2.4978435
1,2.327971,2.4308736
2,2.327971,2.4459393
3,2.327971,2.4201384
0,0.200456,0.19074176
1,0.199,0.20698538
2,0.196178,0.20033255
3,0.193706,0.20320389
0,2.816245,2.549508
1,2.816245,2.6343594
2,2.816245,2.6070418
3,2.816245,2.6335049
0,0.581844,0.49514535
1,0.578706,0.5894078
2,0.575271,0.5624215
3,0.571911,0.5894746
0,0.580033,0.6004469
1,0.574772,0.6508927
2,0.572056,0.6369538
3,0.572839,0.64590585
0,1.820358,1.8391964
1,1.827915,1.7193702
2,1.814885,1.7653146
3,1.798426,1.7082636
0,0.153224,0.023180056
1,0.147615,0.0318159
2,0.140333,0.02612448
3,0.133533,0.020184562
0,0.880667,0.9002069
1,0.904837,0.8468824
2,0.913997,0.87457997
3,0.9189,0.8522808
0,1.339339,1.2710927
1,1.300348,1.3101931
2,1.328404,1.297923
3,1.355848,1.306041
0,0.611428,0.62250143
1,0.630511,0.5576296
2,0.6564,0.59059966
3,0.675328,0.5608725
0,0.646739,0.6536264
1,0.63585,0.5680621
2,0.629311,0.5869762
3,0.622283,0.5516214
0,0.344983,0.3758577
1,0.343,0.3769319
2,0.341267,0.37431782
3,0.339267,0.36952895
0,1.526845,1.4502027
1,1.501833,1.4779778
2,1.494644,1.4683545
3,1.490711,1.4680544
0,0.898189,0.89814067
1,0.892017,0.8954487
2,0.889744,0.89439315
3,0.887433,0.88722605
0,0.568594,0.594297
1,0.554283,0.56031555
2,0.525389,0.5668453
3,0.512861,0.55094963
0,0.867956,0.83121926
1,0.867956,0.84489936
2,0.867956,0.8376063
3,0.867956,0.83818585
0,0.057,0.042902574
1,0.055256,0.11726503
2,0.055,0.09321205
3,0.052383,0.11615556
0,0.949911,0.93530476
1,0.949911,0.88497776
2,0.949911,0.8953836
3,0.949911,0.8752605
0,0.835439,0.90534234
1,0.864067,0.9071231
2,0.894661,0.9217248
3,0.924367,0.91932905
0,1.121186,1.0867287
1,1.244357,1.1684592
2,1.281488,1.1440948
3,1.17454,1.1635971
0,0.630951,0.61980206
1,0.60608,0.63190424
2,0.604443,0.62548983
3,0.597863,0.6221972
0,1.878628,1.8917897
1,1.871274,1.8155398
2,1.850387,1.8414911
3,1.831475,1.799903
0,0.6841,0.7855335
1,0.671458,0.6871875
2,0.664183,0.70819706
3,0.66045,0.6661316
0,0.183301,0.18544927
1,0.180583,0.23182255
2,0.178733,0.21802299
3,0.176434,0.22715776
0,1.170129,1.177213
1,1.162511,1.1512364
2,1.162267,1.1562698
3,1.156271,1.1330378
0,1.152267,1.135972
1,1.127317,1.0606909
2,1.127317,1.083165
3,1.10245,1.0450367
0,0.718076,0.80404794
1,0.732111,0.6838195
2,0.742516,0.7298193
3,0.733656,0.68029875
0,1.401233,1.3651965
1,1.402676,1.3263528
2,1.403324,1.3492541
3,1.409948,1.3226835
0,0.490767,0.48549035
1,0.506872,0.47999504
2,0.520738,0.49753156
3,0.528583,0.4906357
0,0.286428,0.3558609
1,0.289,0.21491921
2,0.289,0.26123
3,0.289811,0.20631191
0,0.024,0.045385383
1,0.024,-0.067525364
2,0.023733,-0.04026251
3,0.023456,-0.08144657
0,0.796372,0.6888559
1,0.77038,0.6747569
2,0.769833,0.6720288
3,0.761158,0.6583816
0,0.0931,0.14330384
1,0.100906,0.043855283
2,0.10845,0.08585342
3,0.116156,0.04748244
0,1.733067,1.5279713
1,1.741222,1.5807439
2,1.742022,1.566717
3,1.757504,1.572296
0,0.543585,0.7151611
1,0.536833,0.64493
2,0.528311,0.6626423
3,0.522956,0.6260304
0,0.294589,0.32455805
1,0.293389,0.30818656
2,0.293,0.31373593
3,0.291256,0.3039342
0,0.939583,0.8777024
1,0.941556,0.8858167
2,0.946492,0.88801
3,0.945578,0.8823917
0,0.430811,0.4802677
1,0.4209,0.38548043
2,0.412272,0.40907347
3,0.403746,0.36837888
0,0.349733,0.41589424
1,0.346706,0.40931198
2,0.345432,0.4141768
3,0.343439,0.41322196
0,1.560807,1.6157056
1,1.560807,1.6136583
2,1.560807,1.6108608
3,1.497617,1.6014155
0,0.083411,0.095282726
1,0.085,0.106121406
2,0.085,0.104112074
3,0.085267,0.10280111
0,1.838909,1.8967146
1,1.838909,2.0411568
2,1.838909,1.9968711
3,1.838909,2.0418682
0,1.174656,1.181835
1,1.208133,1.2082982
2,1.263167,1.2117801
3,1.296299,1.2105342
0,0.112133,0.016677959
1,0.112,0.039701417
2,0.112,0.033232473
3,0.112,0.040638387
0,0.659272,0.58828545
1,0.650233,0.61416376
2,0.642166,0.60568434
3,0.633544,0.60684866
0,0.021022,0.014811298
1,0.020267,0.017219383
2,0.02,0.018514335
3,0.02,0.019790117
0,0.067333,0.01730608
1,0.066045,0.047266506
2,0.066,0.038185053
3,0.066,0.04765372
0,0.015967,0.047747962
1,0.0164,0.07468143
2,0.015,0.08812816
3,0.015633,0.1071724
0,1.267045,1.3510842
1,1.267045,1.3367562
2,1.267045,1.3370222
3,1.267045,1.3275632
0,0.042789,0.0022182576
1,0.042,0.06424268
2,0.041432,0.044750255
3,0.039168,0.06451666
0,0.352511,0.34221306
1,0.347844,0.4005511
2,0.3439,0.3832092
3,0.340856,0.3972131
0,0.647425,0.6901004
1,0.646293,0.64462864
2,0.646967,0.6549968
3,0.642808,0.63159597
0,1.984133,2.0451114
1,1.9624,2.0348477
2,1.9624,2.035223
3,1.9624,2.0255122
0,1.138,1.1846004
1,1.125474,1.1307899
2,1.118033,1.142525
3,1.099833,1.1132581
0,0.571389,0.5607428
1,0.583872,0.51188767
2,0.598207,0.54490036
3,0.616167,0.5236138
0,0.224178,0.28732392
1,0.221644,0.29121912
2,0.218444,0.28901875
3,0.215583,0.28334656
0,0.622628,0.64463323
1,0.61475,0.6693808
2,0.605433,0.6589936
3,0.598058,0.6629559
0,0.273933,0.2919461
1,0.269637,0.33498403
2,0.266733,0.32225913
3,0.2681,0.32971
0,0.528389,0.46919864
1,0.520217,0.45833814
2,0.5129,0.46749428
3,0.504417,0.46144497
0,0.898983,0.91494304
1,0.881352,0.83381814
2,0.881352,0.8551266
3,0.856839,0.81551504
0,0.285967,0.28667307
1,0.283311,0.23612416
2,0.281567,0.24809846
3,0.280833,0.22860627
0,1.369913,1.3349665
1,1.342992,1.3375154
2,1.367918,1.334049
3,1.325225,1.3316041
0,1.429075,1.5360128
1,1.441948,1.4535553
2,1.439928,1.4815402
3,1.434156,1.4426072
0,1.14085,1.2810589
1,1.167325,1.3010588
2,1.196033,1.3220835
3,1.227254,1.3361086
0,1.608644,1.4062036
1,1.615022,1.4217585
2,1.590792,1.4267485
3,1.536401,1.4215981
0,0.949274,0.94331944
1,0.967178,0.99426556
2,0.989333,0.9919968
3,1.009993,0.9989764
0,0.2096,0.24392758
1,0.207456,0.3082693
2,0.206,0.28921008
3,0.204983,0.3035791
0,0.103,0.11982158
1,0.101789,0.1287741
2,0.101,0.12526372
3,0.101,0.12376295
0,0.334978,0.41309002
1,0.330717,0.42623502
2,0.327189,0.42053014
3,0.322751,0.41705674
0,1.033206,1.157411
1,1.049089,1.0538657
2,1.066417,1.0993974
3,1.080672,1.0602479
0,1.3986,1.3988023
1,1.42375,1.3698466
2,1.480815,1.3850875
3,1.464422,1.3626938
0,0.607179,0.6157561
1,0.603941,0.5387908
2,0.603533,0.56560844
3,0.596194,0.5321108
0,0.677222,0.6817404
1,0.693893,0.6567828
2,0.70135,0.68524235
3,0.708611,0.67475873
0,0.014989,0.03240964
1,0.020156,-0.0114249885
2,0.026772,0.022053972
3,0.036138,0.013358574
0,0.228256,0.17687586
1,0.229489,0.1609881
2,0.234167,0.16681772
3,0.243265,0.15004471
0,1.001397,1.116455
1,1.001397,1.0066636
2,1.001397,1.0522515
3,1.001397,1.0133374
0,0.007,0.016897002
1,0.007133,0.04233958
2,0.007,0.034959577
3,0.007,0.04308483
0,0.477244,0.3796713
1,0.472172,0.43100947
2,0.467567,0.41560704
3,0.463322,0.42511272
0,0.267111,0.4995461
1,0.264589,0.3513493
2,0.259722,0.39048365
3,0.256111,0.33759546
0,0.248056,0.28484863
1,0.246456,0.2234338
2,0.244322,0.23757645
3,0.241789,0.2145192
0,0.7198,0.66700846
1,0.714506,0.7087395
2,0.711052,0.6973901
3,0.709233,0.70417196
0,1.092582,1.0958372
1,1.131861,1.0932828
2,1.171528,1.1129897
3,1.215097,1.1099045
0,1.299283,1.3909407
1,1.288961,1.2469642
2,1.276518,1.2876662
3,1.258633,1.2279907
0,0.075783,0.18597476
1,0.073044,0.16747919
2,0.070633,0.17013304
3,0.067937,0.15715966
0,0.16527,0.14381689
1,0.16167,0.16904831
2,0.157544,0.16117576
3,0.152711,0.16225466
0,0.634844,0.73166203
1,0.627992,0.61590374
2,0.604037,0.6550771
3,0.578333,0.6080237
0,0.742722,0.6949993
1,0.742,0.6479353
2,0.745221,0.6731346
3,0.743733,0.65235
0,0.745722,0.725777
1,0.744267,0.7381386
2,0.741256,0.73261577
3,0.740185,0.72937316
0,1.108185,1.1123236
1,1.101133,1.1289886
2,1.09214,1.1233714
3,1.082628,1.1221194
0,1.238533,1.2689258
1,1.181867,1.1750888
2,1.178933,1.2156364
3,1.234267,1.1784109
0,1.159517,1.1455979
1,1.146886,1.137606
2,1.131863,1.1357534
3,1.112706,1.1259984
0,0.755343,0.6711591
1,0.782948,0.71256614
2,0.822726,0.73698854
3,0.861132,0.76181656
0,1.189283,1.1986381
1,1.173017,1.0748512
2,1.148193,1.1056575
3,1.124294,1.0534582
0,0.114,0.017053977
1,0.114,0.044230174
2,0.114,0.03619728
3,0.114,0.044838034
0,0.129922,0.15790284
1,0.129,0.147658
2,0.127379,0.14957722
3,0.127,0.14149427
0,0.334444,0.36342978
1,0.330478,0.3736805
2,0.327711,0.36933017
3,0.326,0.36596513
0,0.307983,0.32286897
1,0.304778,0.29352933
2,0.302911,0.30115288
3,0.302,0.2905365
0,0.292967,0.26096603
1,0.311038,0.34935498
2,0.332172,0.33791706
3,0.35507,0.3710196
0,0.402095,0.51259404
1,0.385019,0.41130197
2,0.370639,0.43461606
3,0.370639,0.3929683
0,0.652687,0.68478394
1,0.665424,0.6724708
2,0.6698,0.69127625
3,0.675111,0.6822196
0,0.850089,0.7754324
1,0.879039,0.7863188
2,0.915858,0.7992949
3,0.943264,0.7918338
0,0.303667,0.40119582
1,0.328948,0.3289173
2,0.352076,0.37550738
3,0.377132,0.35485774
0,2.082444,2.1514232
1,2.123813,2.1698174
2,2.152178,2.17812
3,2.198494,2.1757205
0,1.142352,1.3630944
1,1.1239,1.2031664
2,1.1239,1.2429385
3,1.1239,1.1845045
0,0.4262,0.5626271
1,0.422811,0.5390958
2,0.418622,0.54288644
3,0.410067,0.5258928
0,0.116522,0.017931117
1,0.115589,0.05479442
2,0.114112,0.04311329
3,0.113056,0.054634582
0,0.650944,0.6908666
1,0.645433,0.5986488
2,0.625206,0.6334981
3,0.615789,0.59026265
0,0.368372,0.36435208
1,0.401767,0.43890187
2,0.466932,0.4163709
3,0.60803,0.43620044
0,0.022608,0.07096925
1,0.022,-0.0030491352
2,0.022,0.014266133
3,0.021733,-0.0134485215
0,0.510922,0.5056603
1,0.508583,0.4989404
2,0.50229,0.50495654
3,0.489056,0.49411672
0,1.130118,1.1279263
1,1.130118,1.0913355
2,1.088593,1.1039613
3,1.088593,1.0838073
0,1.015862,0.99649304
1,1.004792,1.0033265
2,0.999079,0.9980884
3,0.994478,0.9890624
0,0.759311,0.81031543
1,0.745167,0.7543674
2,0.733673,0.7668247
3,0.725022,0.7394065
0,0.6096,0.7057249
1,0.613111,0.5939931
2,0.603667,0.6163436
3,0.588578,0.5641816
0,0.715272,0.72890896
1,0.729917,0.69339293
2,0.7453,0.7092713
3,0.757697,0.68553495
0,0.055256,0.10260317
1,0.055,0.1324116
2,0.052383,0.12071061
3,0.052,0.12941352
0,1.018208,0.86946106
1,1.018208,0.9639861
2,1.018208,0.935658
3,1.018208,0.96243507
0,0.160389,0.08776034
1,0.160267,0.13354076
2,0.160667,0.11871892
3,0.162411,0.13364744
0,1.464356,1.3133106
1,1.464356,1.4408244
2,1.465644,1.4050864
3,1.467946,1.4361905
0,0.397399,0.43415627
1,0.418956,0.45760044
2,0.438017,0.48079866
3,0.458881,0.49609607
0,0.531178,0.5575279
1,0.518683,0.5362531
2,0.508856,0.54018545
3,0.499967,0.5180671
0,0.827131,0.8252484
1,0.831578,0.76354665
2,0.828933,0.80435574
3,0.822311,0.77672017
0,0.494972,0.5094297
1,0.500244,0.53164613
2,0.508559,0.53236204
3,0.504898,0.5349599
0,0.617444,0.5955586
1,0.622389,0.67374647
2,0.6438,0.6519579
3,0.6776,0.6737388
0,1.543476,1.5592849
1,1.543476,1.5464704
2,1.543476,1.545341
3,1.543476,1.5340573
0,0.839247,0.80870277
1,0.833828,0.8793719
2,0.836063,0.85482514
