time,timestep,real,predicted
2019-05-05  17:00:00,0,0.0314,0.06851075
2019-05-05  17:15:00,0,0.0314,0.06851075
2019-05-05  17:30:00,0,0.0314,0.06851075
2019-05-05  17:45:00,0,0.0314,0.06851075
2019-05-05  18:00:00,0,0.0314,0.06851075
2019-05-05  18:15:00,0,0.0314,0.06851075
2019-05-05  18:30:00,0,0.0314,0.06851075
2019-05-05  18:45:00,0,0.0314,0.06851075
2019-05-05  19:00:00,0,0.0314,0.06851075
2019-05-05  19:15:00,0,0.0314,0.06851075
2019-05-05  19:30:00,0,0.0314,0.06851075
2019-05-05  19:45:00,0,0.0314,0.06851075
2019-05-05  20:00:00,0,0.0314,0.06851075
2019-05-05  20:15:00,0,0.0314,0.06851075
2019-05-05  20:30:00,0,0.0314,0.068123
2019-05-05  20:45:00,0,0.0314,0.06530681
2019-05-05  21:00:00,0,0.0314,0.06731005
2019-05-05  21:15:00,0,0.027401,0.06851075
2019-05-05  21:30:00,0,0.027401,0.06851075
2019-05-05  21:45:00,0,0.027401,0.06851075
2019-05-05  22:00:00,0,0.027401,0.06851075
2019-05-05  22:15:00,0,0.027401,0.06851075
2019-05-05  22:30:00,0,0.027401,0.06851075
2019-05-05  22:45:00,0,0.027401,0.06851075
2019-05-05  23:00:00,0,0.027401,0.06851075
2019-05-05  23:15:00,0,0.027401,0.06851075
2019-05-05  23:30:00,0,0.027401,0.06851075
2019-05-05  23:45:00,0,0.027401,0.06851075
2019-05-06  00:00:00,0,0.027401,0.06851075
2019-05-06  00:15:00,0,0.027401,0.06851075
2019-05-06  00:30:00,0,0.027401,0.06851075
2019-05-06  00:45:00,0,0.027401,0.0563294
2019-05-06  01:00:00,0,0.027401,0.04387767
2019-05-06  01:15:00,0,0.027401,0.04424321
2019-05-06  01:30:00,0,0.027401,0.041927382
2019-05-06  01:45:00,0,0.027401,0.028624702
2019-05-06  02:00:00,0,0.027401,0.029460683
2019-05-06  02:15:00,0,0.027401,0.039361577
2019-05-06  02:30:00,0,0.027401,0.034755744
2019-05-06  02:45:00,0,0.027401,0.018723272
2019-05-06  03:00:00,0,0.027401,6.991625e-05
2019-05-06  03:15:00,0,0.027401,0.002897203
2019-05-06  03:30:00,0,0.027401,0.0103287585
2019-05-06  03:45:00,0,0.027401,0.017262701
2019-05-06  04:00:00,0,0.027401,0.012071669
2019-05-06  04:15:00,0,0.027401,-0.00513345
2019-05-06  04:30:00,0,0.027401,-0.019556612
2019-05-06  04:45:00,0,0.027401,-0.043387458
2019-05-06  05:00:00,0,0.027401,-0.056912474
2019-05-06  05:15:00,0,0.027401,-0.022519127
2019-05-06  05:30:00,0,0.027401,-0.025481224
2019-05-06  05:45:00,0,0.027401,-0.0066679716
2019-05-06  06:00:00,0,0.027401,-0.011359945
2019-05-06  06:15:00,0,0.027401,0.08864061
2019-05-06  06:30:00,0,0.027401,0.1735574
2019-05-06  06:45:00,0,0.027401,0.16973367
2019-05-06  07:00:00,0,0.027401,0.1017921
2019-05-06  07:15:00,0,0.027401,0.17199999
2019-05-06  07:30:00,0,0.027401,0.025391709
2019-05-06  07:45:00,0,0.027401,0.02401027
2019-05-06  08:00:00,0,0.027401,-0.02182372
2019-05-06  08:15:00,0,0.027401,-0.109422036
2019-05-06  08:30:00,0,0.027401,-0.21664858
2019-05-06  08:45:00,0,0.027401,-0.20906937
2019-05-06  09:00:00,0,0.027401,-0.24476644
2019-05-06  09:15:00,0,0.027401,-0.2275671
2019-05-06  09:30:00,0,0.027401,-0.1366213
2019-05-06  09:45:00,0,0.027401,-0.2209113
2019-05-06  10:00:00,0,0.027401,-0.05085881
2019-05-06  10:15:00,0,0.027401,-0.26348546
2019-05-06  10:30:00,0,0.027401,-0.11445554
2019-05-06  10:45:00,0,0.027401,-0.17279816
